iBAQ 1Methanol_1,iBAQ  1Methanol_2,iBAQ  1Methanol_3,iBAQ  5Methanol_1,iBAQ  5Methanol_2,iBAQ  5Methanol_3,iBAQ  9Methanol_1,iBAQ  9Methanol_2,iBAQ  9Methanol_3,iBAQ 1Ethanol_1,iBAQ  1Ethanol_2,iBAQ  1Ethanol_3,iBAQ 5Ethanol_1,iBAQ  5Ethanol_2,iBAQ  5Ethanol_3,iBAQ 9Ethanol_1,iBAQ  9Ethanol_2,iBAQ  9Ethanol_3,iBAQ 1Isopropanol _1,iBAQ  1Isopropanol_2,iBAQ  1Isopropanol_3,iBAQ 5Isopropanol _1,iBAQ  5Isopropanol_2,iBAQ  5Isopropanol_3,iBAQ 9Isopropanol _1,iBAQ  9Isopropanol_2,iBAQ  9Isopropanol_3,iBAQ control_1,iBAQ control_2,iBAQ control_3
0,0,0,0,0,0,2.165025337,2.330473605,2.29072114,0,0,0,0.574864314,0.443805305,0.536269332,0.792837545,0.883981994,0.908297581,0,0,0,0,0,0,0.26767285,0.262929243,0,0.997538066,1.057712444,1.02062686
0,0,0,0,0.186346639,0.0977883,0.111706664,0.136954815,0.136836996,0,0,0,0.053977766,0.074723652,0,0,0.079781171,0,0,0,0,0.354177243,0.313309046,0.303980975,0.149519393,0.081256217,0.090681231,0.061226346,0.058266285,0.058029596
0,0,0,0,3.084898147,0,6.568696816,0,0,0,0,0,0,0,0,7.471979628,4.867647376,4.594979461,0,0,0,1.17366057,0,1.207781213,2.808937605,0,0,31.72357031,31.41739226,29.68438584
0,0,0,0,0,0,0.001400325,0,0.057967115,0,0,0,0,0.029804328,0,0.002749673,0,0,0,0,0,0.006540278,0.008614448,0.071088704,0.031165261,0,0,0.020336585,0.020748374,0.019253556
0,0,0,0,0.519513479,0.955396927,1.249947414,2.404631057,2.037483289,0,0,0,0.584488429,0.593747304,0.647208601,1.988773918,1.842641453,2.218712916,0,0,0,0.243957394,0.229846524,0,0.369966273,0.312022801,0.294679189,0.951649351,0.882591205,0.902066781
0,0,0,0,0.694862553,1.085776526,0.820479969,0,0.325121978,0,0,0,0.721586667,0.278830759,0.391474915,0.549450352,0.227736975,0.788261068,0,0,0,1.238450269,0.456224324,1.293412604,0.203001686,0.140003946,0.157860536,0.317798843,0.296525405,0.297935949
0,0,0,0,0.698642404,0.791279222,0.502629314,0.540346762,0.432837473,0,0,0,0,0.149765596,0,0,0,0,0,0,0,0.522146957,0.458859778,0.595957194,0,0.220534841,0.2430028,0.92252489,0.937369117,0.869044694
0,0,0,0,0.745926536,0,0,2.024952469,1.396060934,0,0.343136485,0,0,0.526139185,0,1.346681491,1.149522927,0,0,0,0,0,1.121017751,0.93791201,1.572782462,0,0,11.2922626,10.60743415,11.30887051
0.007397642,0.007397642,0.007397642,0.007397642,0.11469507,0.223762501,0.111421742,0.133078575,0.205008558,0,0,0,0.100649678,0.117760074,0.110797812,0.098430859,0.202132288,0.245823825,0,0,0,0.167782113,0.180257344,0.166485612,0.13046543,0.156347198,0.120887163,0.183886968,0.196861567,0.200876403
0,0,0,0,0.036281167,0,0.412142652,0.215491719,0.237825595,0,0,0,0,0.289108114,0.135520558,0.15525169,0.140882638,0.097252396,0,0,0,0,0.064956205,0.051860166,0.074559865,0.038364835,0.077144802,0.074861561,0.074640417,0.081312966
0,0,0,0,0.001519428,0,0.002225261,0.016952923,0.002049915,0,0,0,0,0.001428035,0,0.00227642,0.002615951,0.001442684,0,0,0,0.151814837,0.003137547,0.002878288,0,0,0.020520477,0.213661206,0.234872699,0.230526661
0,0,0,0,0,0.001170518,0,0,0,0,0,0,0,0,0.001261241,0,0,0,0,0,0,0.000555992,0.000574335,0,0,0,0,0.002137767,0.001941199,0.002002211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002505252,0.947936184,1.048406913
0,0,0,0,0.458063906,0,0,0.422886654,0.723422372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320607083,0,0,0.27988073,0.282968698,0.308010484
0.015432291,0.015432291,0.015432291,0.015432291,2.150015074,3.936412491,4.388373649,3.800947778,2.750193718,0.041625918,0,0,2.082803704,1.562905654,1.932666918,1.690744759,3.171983028,3.067457782,0,0,0,1.333584756,1.073056352,1.72137931,1.765092749,1.618240506,1.98180496,1.325271282,1.239915133,1.197859503
0,0,0,0,0.401438143,0.001243575,0.205621952,0.518818399,0.677866807,0,0,0,0.146546819,0.272944289,0,0.1756828,0.001526012,0.526645367,0,0,0,0.761056556,0.097583521,0.00086849,0.31767285,0.083408678,0.103380626,0.509237667,0.554061501,0.571313512
0,0,0,0,0,0.022921749,0.099328808,0.071064405,0.066480471,0.013294283,0,0,0,0,0.028070539,0.002893496,0.08381658,0.091638521,0,0,0,0.018595611,0,0,0.073145025,0.068727622,0.052754785,0.888635396,0.956712223,1.001105742
0,0,0,0,0.379443012,0.36281967,0.484902954,0.294189423,0.507446419,0,0,0,0.368702459,0.241920485,0.366258016,0.270125352,0.222722867,0.264938384,0,0,0,0.262001808,0.339741105,0.15501736,0.28237774,0.200219108,0,0.241413915,0.270748374,0.246484834
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.497534456,3.274550865,3.081333443
0,0,0,0,0,0,0,0.724302646,1.054981735,0,0,0,0,0,0,1.788730879,0.02845463,0.02663989,0,0,0,0,0,0,0,0,0.587470797,0.880101654,0.781425659,0.870983155
0,0,0,0,0.196912222,0,0,0.193736344,0.195011879,0,0,0,0.136866211,0.147951719,0,0,0.17763036,0.209256047,0,0,0,0.239064321,0.231183629,0.189513436,0,0.140186955,0,0.262769928,0.299611485,0.286455347
0.013774422,0.013774422,0.013774422,0.013774422,0,0,0,0,0,0,0,0,0,0,0,0,0.000276052,0,0,0,0,0,0,0,0,0,0,0.357319741,0.327468864,0.313812215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328541828,0.28980216,0.296857509
0,0,0,0,0.050452007,0,0.458992255,0.461781481,0,0.033337634,0,0.02824223,0,0,0,0.417445259,0.26543755,0.374769512,0,0,0,0,0.094397721,0,0.148197302,0.170585001,0.021711819,1.242157549,1.408850435,1.289813526
0,0,0,0,0,0.078283569,0.339936896,0,0.119144407,0,0,0,0,0,0,0.076305077,0.097335717,0.130911912,0,0,0,0,0,0,0,0.059679565,0.083703371,0.229862319,0.210170285,0.243440631
0,0,0,0,0.01316846,0,0.015783918,0.019371743,0.025063224,0,0,0,0,0,0,0.015598515,0,0,0,0,0,0.012470373,0.027135493,0.012843567,0,0,0,0.009256871,0.010615012,0.010532258
0,0,0,0,0,0,0,0.054961644,0,0,0,0,0,0.033286357,0.027355715,0.009007586,0.049860217,0.043737106,0,0,0,0.046199891,0.057762964,0.044252081,0.031487352,0,0.066439744,0.051149023,0.047143999,0.043786005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038403035,0,0,1.042213863,0.894411992,1.011985694
0,0,0,0,0.014510667,0.123226904,0,0.017274903,0.015676734,0,0,0,0,0,0.013482837,0.090529563,0.020712916,0.016297398,0,0,0,0.143231652,0.197814123,0.010518145,0.011034907,0,0,0.00986564,0.010095751,0.008654408
0,0,0,0,0.087813131,0.115811362,0,0.107730725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.739027789,3.06293398,3.232997515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.776202268,1.500330651,1.632948371
0,0,0,0,0.035015817,0.030211268,0.059831724,0.066728465,0.053042005,0,0,0,0.0275972,0.041241719,0.027929083,0.04678909,0.040068061,0.042349612,0,0,0,0.079776427,0.074850787,0.062894649,0,0,0,0.057209279,0.061835942,0.067738281
0,0,0,0,0.047408327,0,0.215890621,0.05710313,0.060106098,0,0,0,0,0.086506179,0,0.042494127,0.149587542,0,0,0,0,0.217616029,0.044337648,0.162752913,0.046386172,0.032970253,0.032078041,0.045380445,0.052759561,0.052932263
0,0,0,0,0.074873442,0.000392867,0.049580266,0.065139376,0.042660445,0,0,0,0.000287573,0,0.000533365,0.000682011,0,0.042530351,0,0,0,0.081095429,0,0.000759914,0.000285818,0.000215162,0.000408151,0.001055368,0.000927326,0.000897111
0,0,0,0,0,0,0,0,0.010628156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538904275,0.16951967,0.194230133,0.200753542
0.00346384,0.00346384,0.00346384,0.00346384,0.086304791,0.009366195,0.169886222,0.231950133,0.198383842,0,0.00293414,0,0.064255594,0.050661988,0.052925311,0.05200043,0.100578518,0.052560475,0,0,0,0.247864116,0.254011317,0.34537931,0.009611298,0.010386041,0.007618399,1.003963641,1.17468037,1.023411691
0,0,0,0,0.809500025,0.731454393,0.81145425,0.659925653,0.535188481,0,0,0,0.142481286,0.154695275,0.24392682,0.785395334,0.589889939,0.965787312,0,0,0,0.78093829,1.035888691,0.59491082,0.35703204,0.261384576,0.358841459,0.374834848,0.334481428,0.316187512
0,0,0,0,0,0,0.089740893,0,0,0,0,0,0.040290136,0,0.040049038,0.044269498,0,0.038827932,0,0,0,0.094503996,0.074474847,0.082600713,0.039876897,0,0,0.036970883,0.041601455,0.035052011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055593499,0.054739336,0.047111421
0.040803534,0.040803534,0.040803534,0.040803534,0.496348394,0.427037294,0.715479491,0.818947986,0.469741738,0,0,0,0.17209612,0.270873479,0.23877782,0.355934939,0.471894721,0.586380648,0,0,0,0.26958317,0.412293621,0.391020214,0.7293086,0,0.579348011,0.20753886,0.223396341,0.186529063
0,0,0,0,0,0,0.257309494,0.293546221,0.425565613,0,0,0,0.213304279,0.167478693,0.233081856,0.343866004,0.329569881,0.381122775,0,0,0,0,0,0.110009988,0,0,0.121625176,1.449436499,1.510525736,1.267016136
0,0,0,0,0.150952837,0.38060689,0.5441438,0.787071632,0.488696259,0,0,0,0.19623913,0.537471119,0.32499057,0.462654448,0.360550518,0.660757645,0,0,0,0.207443079,0.33640803,0.545426873,0.059908938,0.156918053,0.229217273,1.731439834,2.059407032,1.8214705
0,0,0,0,1.174525606,1.008434527,1.217114447,0.978518932,1.395839542,0,0,0,0.206060973,0.554459432,0,1.144629952,0.980904176,1.497197627,0,0,0,1.240713073,0.999379893,1.390192628,0.577386172,0.586856056,0.516284251,1.481492177,1.328736361,1.596226827
0,0,0,0,0.283452804,0.334644571,0.22717277,0.220031971,0.172583213,0,0,0,0,0.108884351,0,0.120583541,0.124697926,0.434851666,0,0,0,0.219820813,0.186968064,0.155983829,0,0,0,0.095588012,0.113270142,0.112803396
0,0,0,0,0.217089425,0,0.616043599,0.554762062,0.580454534,0,0,0,0.253656962,0.213619412,0.134387024,0.582662339,0.191121928,0.754267458,0,0,0,0.74014979,0.93872568,0.449560048,0.315328836,0.050158035,0.166927112,0.607758341,0.539292406,0.503453736
0,0,0,0,0,0,0.347031265,0.399693533,0.373300181,0,0,0,0.204285455,0,0,0.540806628,0.455336105,0.25979005,0,0,0,0.452502865,0.527420355,0.830839477,0,0,0,0.413431618,0.363812962,0.343080241
0,0,0,0,0,0,0.003182713,0,0.002139834,0,0,0,0,0.002304543,0.00180911,0,0,0,0,0,0,0,0,0,0,0,0,0.207798771,0.224085198,0.184344882
0,0,0,0,0,0,0,0,0.263507012,0,0,0,0,0,0,2.159855101,2.646104805,3.684162483,0,0,0,0,0,0,0.472006745,0.018833189,0.344839324,0.705051657,0.705265623,0.591012095
0,0,0,0,0.068165107,0.070729402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071479481,0,0.233833181,0.192232448,0.228042155
0,0,0,0,0,0,0.125692705,0.110286509,0.121908395,0,0,0,0,0.181928346,0.182170879,0,0.282892158,0.35138293,0,0,0,0.19365351,0.343326099,0.370359096,0,0,0,0.161476872,0.134707374,0.134991946
0,0,0,0,0.023890456,0,0.085449852,0,0.08780899,0,0,0,0,0,0,0,0.048042387,0,0,0,0,0.032920903,0.037210294,0,0,0,0,0.292226498,0.311266946,0.250825893
0,0,0,0,0.00581593,0.004189718,0.003928865,0.004278809,0.006019636,0,0,0,0,0,0.003675783,0,0,0.002699589,0,0,0,0.00340349,0,0,0,0,0,0.00380885,0.004540257,0.003704371
0,0,0,0,0.021143765,0.407755804,0.838321063,0.672997796,1.173000451,0,0,0,0.020934972,0.018561746,0.02435496,0.394975163,0.42273579,0.069568234,0,0,0,0.39742195,0.463762499,0.485536266,0.405885329,0.71318298,0.021235282,9.761820532,11.77683787,9.682338166
0,0,0,0,0,0.004647721,0.407342958,0.421675921,0.234027878,0,0,0,0,0,0,0.345910371,0.246397726,0.276275673,0,0,0,0,0.028216805,0,0.008791231,0.267663984,0.007729952,0.237183143,0.278325802,0.224479209
0,0,0,0,0.305393937,0,0.571507792,0.099480709,0.569470108,0,0,0,0,0.241939659,0,0.362982623,0.334739064,0.455189411,0,0,0,0.110471273,0,0.530187872,0,0,0.149782619,1.002461934,0.895858591,1.128498102
0,0,0,0,0.093949089,0,0.076276891,0.22169673,0.155771081,0,0,0,0.033777213,0,0.055703508,0.075489124,0.062366194,0.096732086,0,0,0,0,0.092975351,0.053347919,0,0.0570721,0,0.580106708,0.56982255,0.69830999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160244248,0.130530487,0.16397079,0,0,0,0,0,0,0,0,0,2.997350353,3.196710019,2.536653289
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522443197,0.491830537,0.114966682,0,0,0,0,0,0,0,0,0,0.943158928,0.954852309,1.154708275
0,0,0,0,0,0,0.030752462,0.034405653,0.025737617,0,0,0,0.038559006,0.03055212,0.040954357,0.026338253,0.026416248,0.024445459,0,0,0,0.03021134,0.028170297,0,0,0,0,0.041048596,0.040896065,0.033154504
0.026782162,0.026782162,0.026782162,0.026782162,0.12049624,0.124209882,2.762214361,0.269634226,2.841815751,0.039840272,0,0,0,0.122072344,0.168749528,2.848842422,3.059294837,0,0,0,0,0.089690218,0,0.117570511,0,2.456356852,2.470874012,0.274379282,0.313746831,0.272394682
0,0,0,0,1.024609528,1.14320692,0.35259585,0.023934696,0.259828507,0,0,0,0,0,0.011576009,0.757527393,0,0.436622547,0,0,0,0.026128622,0.322513759,0.889170036,0,0.01475342,0,1.136590402,1.252287005,1.445518333
0,0,0,0,0.127578961,0.093669154,0,0,0,0,0,0,0,0.115940445,0,0.020714452,0,0.147465084,0,0,0,0,0,0.137021641,0,0,0,3.813181815,2.997768103,3.261528381
0,0,0,0,0,0,0.300889186,0.326198201,0.401655327,0,0,0,0,0,0,0.273963022,0.29086993,0.306471931,0,0,0,0,0,0,0.156381113,0.143012689,0,0.352164841,0.431720489,0.447292981
0,0,0,0,0.41747551,0.3469588,1.318634669,0.614996075,1.616073025,0,0,0,0.486572645,0.289319029,0.315786496,0.831734304,0.808959917,0.891811958,0,0,0,1.038279108,1.606910317,1.148727705,0.391939292,0.418033991,0.538409172,0.832740111,1.070084316,0.984028176
0,0,0,0,0.209925708,0.162052732,0,0,0.129321605,0,0,0,0,0,0,0.132196976,0.127592668,0.158418987,0,0,0,0.102886043,0.075461205,0,0,0,0,1.885220455,2.417199383,2.06091135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304485629,0.350283809,0.27081115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.367131378,1.053813513,1.156073388
0.031790041,0.031790041,0.031790041,0.031790041,0,0,0.534888613,0.56191296,0.088076363,0,0,0,0.054742449,0,0,0.275612862,0.150635163,0.305175719,0,0,0,0.287008698,0.049387644,0.039516766,0,0,0,0.700647611,0.702413755,0.547628798
0,0,0,0,0.362181694,0.47696033,0.689989483,0.376916601,0.576418396,0,0,0,0.38744628,0.307035961,0.15753112,0.682890088,0.671718107,0.627001369,0,0,0,0,0.332745524,0.565593341,0.124564924,0.094872796,0.169325267,0.910828899,0.785861898,0.692248887
0,0,0,0,0.025454595,0.027381156,0.066949039,0.075457099,0.092637029,0,0,0,0,0,0,0.254720872,0.241297465,0.202081241,0,0,0,0,0,0,0.028403035,0,0,0.32132208,0.350407803,0.264831955
0,0,0,0,0.122609357,0.141815269,0.272683813,0.231382601,0.183737941,0,0.01753704,0.018067464,0.078346751,0.103306585,0,0.149491598,0.057760451,0.050663624,0,0,0,0.154944083,0.160212387,0.144234007,0.160767285,0.078217252,0.038082713,0.176984889,0.157321173,0.198705873
0,0,0,0,0.294306375,0.002403435,0.003218281,0.002831604,0.002247294,0,0,0,0.002189537,0.003443297,0.002612222,0.473808798,0.003086347,0.516640803,0,0,0,0.002220449,0,0.002664067,0.378853288,0,0.00200393,0.002015609,0.00228921,0.002661561
0,0,0,0,0.054993228,0,0.185402046,0.093410013,0.08802357,0,0,0,0,0.070750765,0,0.095265678,0.067543992,0.088372433,0,0,0,0.085508865,0.091952174,0.092438526,0,0,0,0.077056365,0.061809765,0.060082726
0,0,0,0,0.092426349,0.091724802,0.896414571,0.255351349,0.219296826,0,0,0,0.114018522,0.096423059,0,0.107800872,0,0.115229576,0,0,0,0.229336196,0.23011782,0.236233056,0,0,0,0.107132389,0.116379643,0.140251727
0,0,0,0,0.735540946,0.676202393,1.055722344,1.240453647,1.042362418,0,0,0,0.170685794,0.187966292,0.267691437,1.206857594,0.483490922,0.488708352,0,0,0,0,0,0.277117717,0.905210793,0.567782773,0.989912274,2.195669595,1.727377935,1.740382778
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867815577,0.860737901,0,0,0,0,0,0,0,0,0,0.049162193,0.760788108,0.608646534,0.592213394
0,0,0,0,0.352822064,0.259913044,0.463925806,0.732758865,0.459370397,0,0,0,0.062972379,0.119527932,0.27008676,0.335939602,0.355605333,0.362701963,0,0,0,0.395990775,0.537148283,0.318991677,0.099288364,0.096612226,0.072809555,0.247796172,0.204342555,0.272203566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.290616494,1.648572688,1.280626314
0,0,0,0,0.252368031,0.25778866,0,0,0,0,0,0,0,0.249436759,0,0,0,0,0,0,0,0,0.207406403,0.319429251,0,0,0,5.47256857,7.238234322,5.825347421
0.00071593,0.00071593,0.00071593,0.00071593,0.083871287,0.002908426,0.003769959,0.004373587,0.004703208,0,0,0,0.002905393,0,0.002562241,0.003322633,0.003032587,0.00360073,0,0,0,0.171238209,0.003615417,0.003601807,0.002223946,0.003154144,0.002923274,0.002473485,0.00332718,0.003156824
0,0,0,0,0.307751844,0.168339469,0.040745769,0.604667001,0,0,0,0,0.338135303,0,0.211467371,0.50746911,0.547158026,0.977800091,0,0,0,0,0.981183629,0.959105826,0.147082631,0.133721179,0.126371977,0.412334217,0.332483743,0.451047042
0,0,0,0,1.484635357,1.127688112,1.844612296,1.620624095,0,0,0,0,1.14117386,0,0,1.964026326,1.119024747,1.424354176,0,0,0,2.426809397,1.347201767,1.387262782,0.345581788,0,0.477991119,1.1406479,1.367009258,1.554454364
0,0,0,0,0.006443745,0,0,0,0.00405419,0,0,0,0,0,0,0,0.003117879,0,0,0,0,0.002602612,0.004000659,0.002885137,0.003701855,0,0,0.519850696,0.439449465,0.378341114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455522746,0.360726882,0.497843121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.109891776,1.430342775,1.532476042
0,0,0,0,0,0,0,0.057112589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214444235,0.341368886,0.348099881,0.030591906,0,0,0.281830062,0.27178166,0.204289186
0,0,0,0,0.109709266,0.124517738,0.138355483,0.172243925,0.186701181,0,0,0,0.091830599,0.094697384,0.091778574,0.130830479,0.174632234,0.139443177,0,0,0,0.275888078,0.128119913,0.247343639,0.100733558,0,0.075780174,0.065663603,0.079049102,0.092209299
0,0,0,0,0.898776498,0.593783475,1.416406922,1.19981839,0.444349833,0,0,0,0.293666646,0.451839282,0.217615994,0.923820454,0.999185854,1.091720675,0,0,0,1.123820852,1.041062708,1.327029727,0.527790894,0.373725545,0.414215648,1.324015046,1.165601234,0.936044448
0,0,0,0,0.460277819,0.442268051,0.592886509,0.506086776,0.447841007,0,0,0,0,0.114423768,0,0.167984147,0.10703655,0.364783204,0,0,0,0.500621304,0.421110767,0.132971225,0.288937605,0.104834221,0.092802438,0.138317366,0.12531963,0.09692986
0,0,0,0,0.208269773,0,0,0.369198173,0.012655421,0,0,0,0,0.005927694,0,0,0.22787482,0.016044911,0,0,0,0.260609313,0.222850942,0.197821641,0,0,0,0.023854046,0.021714152,0.016655746
0,0,0,0,0.010224136,0.016913701,0.021093795,0.017206799,0.019685113,0,0,0,0,0,0,0.017444542,0.017456331,0.019839343,0,0,0,0.041306818,0.020116658,0.037359334,0,0,0,0.008194847,0.011773256,0.009859393
0,0,0,0,0,0,0.236561813,0.260061861,0,0,0,0,0,0,0,0.186252533,0.671890413,0.233007759,0,0,0,0,0,0,0.017978078,0,0,1.30559025,1.029992836,1.48660824
0,0,0,0,0.240290509,0.454582279,0.506702362,0.685105135,0.367612122,0,0,0,0.180190868,0.300670137,0.181886081,0.302351021,0.160684055,0.174840712,0,0,0,0.72904851,0.373614448,0.897008323,0.29777403,0.099233123,0.240326149,0.3990932,0.504987325,0.577087941
0,0,0,0,0,0.004608294,0.009925423,0.011455624,0.010742087,0,0,0,0,0.004005484,0.003437571,0,0.005938702,0,0,0,0,0.007838393,0.009551391,0.006111391,0,0,0,0.003132648,0.004297366,0.003195184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09055296,0.062460046,0.072869741
0.042672017,0.042672017,0.042672017,0.042672017,0.041691753,0,0.04116646,0,0.051483749,0.003442012,0,0,0,0.000720795,0.050105621,0,0,0.042767686,0,0,0,0.101934504,0.082753275,0.074830916,0.000850641,0.001941076,0,0.059577356,0.057971454,0.041903514
0.029616746,0.029616746,0.029616746,0.029616746,0,0.18138283,0.129536285,0.148227883,0.236241794,0,0.029774619,0,0,0.22138495,0.095467748,0.111439485,0.228770811,0.238740301,0,0,0,0.16159518,0.271878149,0.305712247,0.10417032,0.172465465,0.168489781,0.09776982,0.100668191,0.101273651
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.455804316,2.522318968,2.504027084
0,0,0,0,0,0.446858881,0.802275552,0.709168472,1.880806206,0,0,0,0,0,0,0.803740832,0.757698852,0.759123688,0,0,0,0,0,0,0,0,0,0.347428687,0.393199603,0.263644306
0.006486133,0.006486133,0.006486133,0.006486133,0.166399827,0.159024583,0.220097524,0.164296592,0.189545211,0,0,0,0.268789218,0.026711534,0.032589589,0.071895343,0.209610373,0.195947056,0,0,0,0.158311213,0.181113867,0.269869203,0.211129848,0.050184898,0.034131171,0.366936445,0.374696903,0.513214295
0,0,0,0,0,0,0.103007936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785147536,1.174074176,1.014183526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415063281,0.378237628,0.546782428
0,0,0,0,0,0,0.001944928,0.001933202,0.002442289,0,0,0,0.000657083,0,0,0.002757563,0.000297659,0,0,0,0,0.002566059,0.001379486,0.003612461,0,0,0,0.000846472,0.001184007,0.000858957
0,0,0,0,0.000234891,0.001054847,0.001612372,0.000680584,0.00039045,0,0.002445814,0,0.000934649,0.000282953,0.000281007,0.001191812,0.001142114,0,0,0,0,0.001028358,0.000443376,0.001222678,0.000231804,0.001233669,0.000816147,0.008668318,0.008281164,0.009870587
0,0,0,0,0.089811052,0.09270598,0.795468018,0.336867794,0.298299543,0,0,0,0,0.287133174,0,0.644011262,0.532804928,0.113400274,0,0,0,0.057738259,0,0.063111534,0.493541315,0.378090909,0.238546872,0.261109386,0.339730519,0.230936195
0,0,0,0,0,0,0.380036332,0.344170032,0.312724052,0,0,0,0,0,0,0.39413231,0.279583881,0.28788681,0,0,0,0,0,0,0,0,0,5.055844747,5.049184393,3.465066754
0,0,0,0,0.198442162,0.188746163,0.090985754,0.072008399,0.063198767,0,0,0,0.09943708,0.055125735,0.055648812,0.121851407,0.152849297,0.091278868,0,0,0,0.214637637,0.107138981,0.119843995,0.103357504,0.090959079,0.108382715,0.032650586,0.031782486,0.022110738
0.002731946,0.002731946,0.002731946,0.002731946,0.146008433,0.045622058,0.11379673,0.025809442,0.075043214,0,0,0,0,0,0,0.096947797,0.035396842,0.025184847,0,0,0,0,0.04394233,0.022234483,0.076865093,0.014638409,0.001183405,0.475940192,0.697288659,0.529923281
0,0,0,0,0.182926774,0,0.342652261,0.314507052,0.315874624,0,0,0,0,0.22428025,0,0.241002098,0.242762067,0.252304884,0,0,0,0,0,0,0,0.171122276,0.235251342,0.308918554,0.261145707,0.203852349
0,0,0,0,0.210483686,0.3292796,0.404359881,0.264167006,0.818212008,0,0,0,0.322619696,0.639803657,0.293436439,0.387174291,0.958039157,0.903569147,0,0,0,0.28813043,0.333229982,0.291500595,0.271821248,0.267697564,0.289604382,0.672360641,0.54987325,0.434802195
0,0,0,0,0,0,0.518845014,0.454384654,0.367714303,0,0,0,0,0,0.138000754,0.148042609,0.174563312,0.201442264,0,0,0,0,0,0,0,0.086315003,0.072162827,0.33791306,0.328819023,0.475933055
0,0,0,0,0.929987266,0.521626414,1.628186251,1.711296715,1.197779273,0,0,0,0,0,0.493870238,1.041281854,0.842266687,1.410917389,0,0,0,1.551703631,1.148593132,1.528085612,0,0.048072734,0.158200919,2.771805442,1.911991623,1.951975319
0,0,0,0,0.247130238,0.228281319,0.132310928,0.243319681,0.117168913,0,0,0,0,0.059576059,0,0.075779639,0,0,0,0,0,0.406318446,0.306991706,0.307976219,0,0.069768594,0,0.173447213,0.199396561,0.126851776
0.006254682,0.006254682,0.006254682,0.006254682,0.108308922,0.04674006,0.111603404,0.117401462,0.216027044,0,0.012035234,0,0.027738434,0.032402427,0.098108261,0.102094579,0.066284434,0.063242355,0,0,0,0.101439395,0.269901558,0.126042331,0.053033727,0.076278023,0.031350858,0.215928207,0.33625868,0.295874628
0.032048357,0.032048357,0.032048357,0.032048357,0,0.194471199,0,0,0,0,0,0,0.028811815,0,0,0,0,0.160038339,0,0,0,0,0,0,0,0.110091127,0.114704563,0.864434802,0.751983908,0.545990663
0,0,0,0,0,0,0.287905153,0.220731926,0,0,0,0,0,0,0,0,0.211557432,0,0,0,0,0.32795192,0.066113092,0.076200713,0.050109612,0,0,0.837692858,1.049239502,1.31531384
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284039304,0.365190676,0.234267071
0,0,0,0,0,0,0,0,0,0,0,0,0.018439965,0.061399523,0,0,0.033668612,0,0,0,0,0,0,0,0.027072513,0.025589429,0.124362168,1.846089424,1.404717293,2.232642586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863034171,0.839771851,1.239836732
0.016946709,0.016946709,0.016946709,0.016946709,0.407665897,0.298476024,0.137412755,0.171110754,0.438678803,0,0,0,0.096832314,0.179056056,0,0.221365422,0.334739064,0.490424464,0,0,0,0.259294179,0.280579025,0.270135553,0.037608769,0,0.188990144,0.115578049,0.14465998,0.090508368
