K1M1,K1M2,K1M3,K1M4,K1M5,K1M6,K2M1,K2M2,K2M3,K2M4,K2M5,K2M6,K3M1,K3M2,K3M3,K3M4,K3M5,K3M6,K4M1,K4M2,K4M3,K4M4,K4M5,K4M6
7.279498672,7.359382527,7.037920352,7.612347709,7.400261392,7.698641653,7.46937305,7.807033259,7.596533312,7.639340202,7.624207991,7.76297796,7.566979928,7.714095751,7.919106533,7.490623353,8.051321596,7.650469217,7.581914266,7.80037975,7.876560343,7.482310631,7.69105722,7.518876908
8.079536024,8.434661114,8.412897229,8.21218288,8.092684852,8.326680486,7.888893824,8.215806568,7.990745893,8.3102572,8.045643141,8.040537256,8.335889083,8.249664762,8.335076553,8.475098081,8.483896181,8.421145752,8.646338245,8.545453277,8.321613241,8.074197091,7.963043927,8.36421521
7.613853938,6.867700175,7.551049547,7.428707565,7.635125573,7.435055437,7.615401064,7.683053139,7.689693882,7.682238567,7.739627657,7.754313804,7.489253926,7.101269105,7.610476059,7.588542382,7.71221962,7.432397792,7.586132765,7.707274173,7.677273684,7.591737111,6.739464989,7.051092809
7.122015984,,,7.089770563,7.054543805,6.767895161,7.167488513,,7.21289353,7.662184509,,6.518227716,7.38164244,7.096353254,7.054041388,7.062087053,7.699651835,7.505865613,7.353972671,7.441733351,7.13500877,7.691074802,7.240853868,6.683668258
8.297429758,8.256355724,8.26374822,8.278144695,8.315120065,8.377382775,8.331822379,8.506742751,8.40481641,8.515896591,8.318693939,8.34686365,8.351392568,8.290281738,8.520838622,8.441319013,8.566982292,8.3967897,8.543242881,8.468690565,8.42144748,8.369450168,8.490241193,8.460002838
7.333080683,7.161651664,7.249760895,,7.341911616,7.53439524,7.409525671,,7.232200769,7.474609288,7.225217154,7.219526231,7.563925497,7.262831795,7.585508291,7.637421079,7.641531026,7.451943538,7.593601939,7.472933108,7.472639729,7.481150981,7.527227823,7.335568602
7.450161786,7.387613412,7.321901015,7.261462533,7.545483963,7.447496607,7.402259349,7.551571721,7.38600257,7.402488797,7.711579396,7.601722496,7.18957641,7.210333429,7.245414757,7.49623693,7.288426929,7.320252777,7.54533092,7.403626235,7.491521732,7.561554796,7.458211626,7.517388276
7.600100469,7.521771164,7.125411912,8.086384813,7.849023969,7.967729393,7.737198628,7.585545441,7.610231104,7.951711317,7.670410821,8.148275864,8.016981531,8.502659427,8.337124011,8.271007115,8.082659096,7.983673677,8.23310238,8.288492796,8.075374049,8.141333382,7.542730241,7.989017947
6.559136855,6.478432314,,,6.384668741,6.281686462,,,,7.09254715,6.701353337,,6.640759658,6.952943876,7.505752577,7.256151607,7.136501711,7.01269866,7.020709495,7.442462551,,6.719206323,6.984952269,6.864745486
7.478506305,7.366220136,7.399437061,7.54944468,7.496853776,7.617460693,7.495688835,,7.753250916,7.601783651,7.244814542,7.439790944,7.409426742,7.621935124,7.617098722,7.663853239,7.555236891,7.651507195,7.54366786,7.668024259,7.638025768,7.574491942,7.903245662,7.65449907
7.002038833,,,,,,,,,,,,,,,,,,,,,,,
7.013697997,,,,,,,,,7.264692198,,6.87418351,,7.137780443,,,7.329813236,,,6.881474616,6.823877512,6.807791953,7.346789144,7.297197786
7.624992241,7.601742642,7.552824768,7.492709784,7.099111866,7.766666257,7.786860558,7.648765066,7.484479769,7.86572699,7.453559046,7.501112524,7.883569556,8.088382024,8.152037641,7.997917716,7.641109735,7.855738184,7.971604325,8.119905614,7.906778576,7.826024149,8.041164954,7.932562443
8.572315762,8.443331981,8.589307183,8.614182159,8.753823327,9.028143207,8.791524584,8.836573328,8.782629775,8.627435356,8.497297792,8.701996082,8.326217053,8.142962646,8.447401508,8.481383343,8.522036561,8.308196198,8.378367784,8.461385195,8.534706983,8.643087492,8.416545854,8.76497732
7.666564374,7.025794861,6.826746406,,,6.998914092,,6.797882271,,7.362763912,7.129153548,7.176554001,7.175301002,,7.262026456,7.352512363,7.314933337,6.859535241,7.39236386,,7.128892973,6.9554834,7.284091349,7.409402809
7.08299273,7.3656435,7.237261135,7.256581677,7.545483963,7.458946645,7.441175198,7.748284306,7.451148912,7.610276146,7.711579396,7.594715023,7.27106696,,6.909115315,7.504885048,7.288426929,7.365810654,7.576179486,7.493059765,7.488274975,7.561554796,7.247743509,7.599119691
,,,,7.448190266,,,7.611814552,7.634434496,7.489052942,7.434191237,7.53887688,,,,,7.579533522,7.166140681,7.023310146,,7.402815642,7.304845395,6.976466158,7.440289004
7.078422688,,7.209976493,,,,,,,,,,7.023602871,,7.297797387,7.294328197,,,,,,,,
,,,,7.517843955,7.408121067,7.597482302,7.342852341,6.812408067,7.899728341,7.154519153,7.465449141,,,,,7.751817702,7.973836489,7.903196253,8.08089623,7.60537428,7.669299332,8.062111709,7.637498143
7.662468279,7.737652862,7.481785715,7.639510938,,,,,,,,,7.812803028,7.25252205,8.047420524,7.903656311,,,,,,,,
7.036318258,6.98105536,7.093758885,6.836367707,7.140960379,7.23587727,7.198260151,7.453609085,7.445992558,7.315768479,7.002299832,7.026328593,7.230828615,7.353297257,7.497820586,7.235495428,7.515072809,7.357987254,7.402985311,7.465426836,7.336468191,7.247518264,7.548860784,7.441985394
7.215801298,6.764045412,8.055463358,7.227254431,,7.562193837,7.891021574,7.820245042,7.058372179,7.976531079,,8.248698153,8.271999558,,7.126735977,7.440897035,,7.883022259,7.474298218,8.024171407,,7.165765536,7.784523586,7.60999826
6.977057688,6.783505319,7.259969633,7.312013314,7.376260685,7.314433708,7.202354902,7.508514806,7.42946492,7.55439024,7.439796229,7.464176176,7.401198649,,7.344481579,7.53774711,7.347631309,7.441509982,7.370309329,7.686538958,7.508043018,7.266333601,7.793946714,
7.448629889,,,,7.407167156,,7.472909739,,,7.703618706,,,7.627106282,7.668605947,7.110112298,7.673346219,7.849376492,,,6.535645434,7.70853595,7.834526092,,7.91619989
8.11772491,7.791974092,8.088348125,8.396481066,8.095481451,8.835040617,8.321440107,8.481213284,8.375155954,8.342785695,7.995745179,8.107474897,8.379860364,8.299152195,8.666712711,8.562044219,8.634885125,8.433541347,8.678459024,8.803364166,8.742807509,8.522595583,8.299761409,8.441353523
7.816331405,7.707091856,7.893828105,7.936505671,7.506218059,7.935612606,7.585446191,7.939909326,8.000626844,8.034103925,7.805280111,7.960077577,7.924476694,7.642047248,7.916430451,7.836140626,8.077646208,8.005131496,8.138397036,8.086318348,7.963552984,7.723984536,7.990423648,8.03682377
8.076816981,8.043103216,8.080852528,8.078117185,8.205483648,8.335792805,8.184234555,8.234548272,8.186157287,8.149894058,8.049296131,8.300801487,7.900616344,8.436404423,8.304329064,8.210367019,8.208377888,8.10453199,8.139524165,8.135034791,8.202900447,8.273358443,8.212601504,8.06297576
6.919428676,6.430109338,7.330412151,7.149323546,7.248519882,7.223230485,7.081345069,,7.456763414,,7.125106052,8.456522171,,6.850601245,7.114015025,7.082738765,7.330815293,7.15201802,7.380487279,7.419899911,7.021827787,7.178958478,7.239572241,7.30940567
6.175128229,6.829391745,,7.422827302,7.151546689,7.065153397,6.4541172,6.946163717,6.765218766,6.743119565,,7.369748944,,7.203661765,7.085489158,7.155075133,7.048109381,,7.137464311,6.94274064,,,,
7.437421856,6.648985584,7.498498112,7.627554655,7.576280275,7.611361545,7.572477445,7.465123077,7.900785103,7.067135328,6.44165235,7.421461948,7.456967343,,7.533842475,6.818383385,7.243656044,7.355116012,7.165670643,7.234269854,7.450792136,7.389159648,7.166778075,7.54170885
7.995295027,7.783462214,8.031753282,7.878194034,8.199588875,7.908726649,8.103121452,7.577566659,7.886498019,7.917181809,7.422744314,8.147046904,7.947337143,7.936554341,7.844609013,7.735593557,8.036579656,7.476218323,8.010423328,7.457522186,7.443022135,7.506719336,7.841792788,7.878145441
6.950813616,6.985083836,,6.794581797,6.034175449,7.400851805,,7.3165698,6.951770317,,,6.885802881,,7.692636266,7.639102518,7.092778097,7.577154998,,7.5710694,7.572688568,7.297083397,7.120715615,7.204835054,7.219325103
7.324212131,7.373587009,7.299884157,7.147735854,,6.813009293,7.288080836,,,7.453166895,7.135632601,,7.233284582,7.637005237,7.560903474,7.720978661,7.704149826,7.401458546,7.667261652,7.606379623,7.481262749,7.107258677,7.725657079,7.746548992
8.124808704,7.829777979,8.056183539,8.227284327,8.36512138,8.680770672,8.398317725,8.414630088,8.384905067,8.59605946,8.353829054,8.609739822,8.398814926,8.825374872,8.812128473,8.611659349,8.685770485,8.430121747,8.709677052,8.860074546,8.728403255,8.678005178,8.399868681,8.810012067
6.41011661,,6.666356903,6.93370662,6.25896453,6.7815524,6.898848222,,,7.032076996,,,6.827368164,,,,7.099039515,6.760672381,6.759735788,,6.552046632,6.316390758,6.870649941,6.646015993
7.327589961,6.986938774,7.248634374,7.011015774,,7.396053695,7.399121023,7.43246363,7.378010028,7.353056765,7.254457575,7.243354885,7.446680315,7.139159697,7.567190553,7.227266948,7.518076626,7.402735678,7.545983613,7.663494172,7.39064025,7.299201769,7.503529209,7.635068912
6.384510749,,6.677959512,6.528401925,6.789209165,7.079334252,6.539766526,,,6.453979961,,,,,6.843398473,,,,6.698454355,6.560050771,7.051191777,6.792827774,5.691136708,
7.384984463,7.510355259,6.448215441,7.164568676,7.016470935,7.546265012,7.041410399,7.862067992,7.598943901,7.568742683,7.473962736,7.564736473,7.503571923,7.398826252,7.68557163,7.516290494,7.781546135,7.648968777,7.497742925,7.806162455,7.685686643,7.428065428,7.545356162,7.58553312
6.643922615,7.013601534,7.026288174,7.187261269,,7.216774021,7.02003764,,,7.323414568,,7.273881834,7.27409069,7.525693278,7.545120973,,7.356539905,7.461816578,7.299293888,7.371539035,,7.130504951,7.547317671,7.389818666
6.943017324,6.999939455,7.311904926,7.064786488,,8.040314261,7.127995728,,7.2844891,7.196925131,6.315699749,7.317521564,,7.710266546,7.084323128,7.460845617,7.263237342,7.153924475,7.427714118,6.908252645,6.94914428,6.975938657,7.271930312,7.537826001
6.942312709,7.088139693,6.83952186,6.806169399,6.843088782,7.479639996,7.528890036,7.532087285,7.506635536,8.045475156,6.651218359,7.423535765,7.566519653,7.689836706,7.956577976,7.531528534,7.797759394,7.450790284,7.821851592,8.201078417,7.576704593,7.679990259,7.84764234,7.652636069
8.453368462,8.51845705,8.422997694,8.440308312,,,,,,,,,8.685435133,8.718955086,8.845738811,8.609538887,,,,,,,,
,,,,8.481506005,8.694074518,8.597289529,8.743712014,8.642335837,8.694186372,8.637694086,8.719294172,,,,,8.726016189,8.634610888,8.702269251,8.795440916,8.749453988,8.710618045,8.68010093,8.855223165
8.200842818,7.960156771,8.210831699,8.120281826,8.265720262,8.234244356,8.288994527,8.013886173,8.343602972,8.306497876,7.931947055,8.263476078,8.171817278,8.266811497,8.353131118,8.203327786,8.261853691,8.132107071,8.29636919,8.341081138,8.234187461,8.194300022,8.321348857,8.228490389
8.822469228,8.723655832,8.703658522,8.792005487,8.808038697,8.886515012,8.909072861,9.007986642,8.967368933,8.940369525,8.910772555,8.969959765,8.862609454,8.98838885,9.016796819,8.937739431,9.025013698,8.813278297,8.985290709,9.054713603,9.016959497,8.942273013,8.928679129,9.059389177
6.983084704,6.971505517,7.256001039,7.277559756,7.300732169,7.299555713,7.140142437,,,,,,7.292269421,7.46488184,7.691920602,7.520214118,7.525433077,7.137979586,7.46629619,7.49691784,,,,
,,,,,,,,7.052197262,7.473952039,6.943812492,7.329536943,,,,,,,,,7.447575089,7.221507615,7.424821,7.460000763
7.159814049,,7.541531055,7.552870045,7.5343754,7.659099267,,7.837973687,7.948348494,7.621048649,7.404181741,,,,7.575622102,7.637833689,7.33795622,7.426279065,7.698476458,7.630687482,7.586532673,7.321331898,7.341932284,7.679265405
7.532056679,7.633740802,7.482757545,7.560141119,7.576701064,7.642555907,7.687639685,7.425101783,7.493652396,7.845231008,7.531328318,7.653638411,7.795420682,8.066436856,8.021458154,7.9888868,7.988201375,7.843034327,7.988768769,7.935851415,7.886430599,7.816494178,8.086956852,7.959175511
7.565878087,7.412517556,7.512294593,7.575999802,7.627134287,7.940274776,7.360983729,7.792378372,7.929956102,7.747240081,7.76241086,7.7681454,7.708044695,8.085947477,7.895825653,7.820260171,7.933816046,7.761866464,7.848914696,7.915093744,7.795709033,7.819725706,7.843061952,7.850004656
,6.501687345,7.162923272,7.067771617,7.417270874,7.265853988,7.234407709,6.496972367,7.391492322,7.375148642,,7.174406569,,6.970672412,7.512528722,6.277827799,7.021142579,7.288440483,7.542795481,7.634335013,7.315252017,7.418159087,7.638974909,7.321066832
6.81377444,,7.026227926,,6.708588919,6.515320131,7.051718477,7.521823605,7.318314387,7.367350982,6.991150819,,,7.166966225,7.700237735,7.331728761,6.718054723,7.010023452,7.390912354,7.496279492,7.09218292,,7.24248674,7.051414899
7.60373075,7.762161643,7.903028708,7.726189698,7.960505604,8.196510716,8.148478067,8.02343663,7.156320397,8.190163352,7.815265511,7.949402571,7.596211123,7.990571893,7.846832812,7.793484725,8.040224251,7.840107223,8.02178855,7.97024796,8.026617257,7.719453442,8.053648447,8.235594605
6.702617753,,,7.416444463,6.681477814,6.728757613,7.050598409,6.799443252,6.710216113,7.073761422,,7.099614877,6.888205067,7.338036052,7.151702468,7.208884086,6.873423736,,7.104329099,7.260194212,6.803072895,6.937646197,,7.197237813
7.760294989,7.818403735,7.796178664,7.771471503,8.017280745,7.948838575,7.889272304,7.76527497,7.91768628,8.005249005,7.860238858,7.991754828,7.55188318,7.861566115,7.750890183,7.750659404,8.111638739,8.017370889,8.001538127,7.710338224,7.863671988,7.902206391,7.818000464,7.873289944
,,,,,,,,7.322995069,7.616290262,7.43397585,7.363922121,,,,,,,,,7.337150216,7.235552432,7.426983326,7.558481433
7.355503664,7.386454886,7.466666278,6.957291227,7.615021609,7.48931705,7.630206585,7.358364973,,,,,7.234670319,7.507930938,7.642406688,7.668063705,7.846273832,7.540134634,7.687964905,7.730651057,,,,
8.32544199,8.362500412,8.473689658,8.454431819,8.537128702,8.471774475,8.405698437,8.463142597,8.521758807,8.610874275,8.425580102,8.596310613,8.47720188,8.812444393,8.670330574,8.631414902,8.561456445,8.520329004,8.62334015,8.559257581,8.565847976,8.362841864,8.731387318,8.674475856
9.120771759,8.945411192,9.049213582,9.431617287,9.132549917,9.090841627,9.244583486,9.400914077,8.931312424,9.394138722,9.248922507,9.317928069,8.949851929,9.141570659,9.332370484,9.262156654,9.295383019,9.198710704,9.221771521,9.25783281,9.172149526,9.319098198,9.320301159,9.401748872
6.421700551,7.188725416,7.185490157,7.439143688,,7.413425151,7.208654188,7.217078312,7.32722848,7.476227404,7.284739453,6.762324176,7.33367939,7.428120114,7.698340119,7.431047789,7.221948027,7.38914839,7.495718398,7.610226047,7.424265114,7.399159215,7.619833276,7.442209598
,,,,,6.812465288,6.890922554,,,,,,,,,,,7.123034589,7.252748768,7.379432434,,,,
6.769464149,,,6.631782548,,,,,6.526001995,7.093494171,6.296656631,6.853424491,,,6.713546496,7.157296493,,,,,6.878151401,6.717973645,7.468143917,6.445238848
6.828907831,6.843479363,7.487678552,7.123410514,7.530598894,7.631104093,7.102172333,7.518102697,7.432209078,7.547433735,6.956687283,7.473610944,,7.678588551,7.251283426,7.366238422,7.409875285,7.381513768,,7.266796638,7.69053222,7.346785767,7.748152906,7.457046597
,6.491113377,7.275630644,7.264825049,5.887161536,7.050108939,6.672569879,,,7.342888442,,6.398176562,,7.225110008,7.40591991,7.311676358,7.014017075,,7.083454957,6.765084493,,6.934083657,7.364399487,6.812469259
7.893506162,7.711323023,7.887757661,7.813564905,7.994684159,7.899064047,7.942347172,7.980762171,7.510358744,8.03278517,7.846567344,8.229817268,8.098707343,8.249323221,8.203337453,8.228720827,8.117126654,8.073800367,8.098285364,8.174649734,8.36399484,7.946132979,8.168656604,7.960518421
8.075730662,7.530187986,7.171047044,7.394581722,8.031459957,7.46496201,7.238000907,7.82985358,7.687584753,7.724386394,7.980492526,8.168602279,7.821656761,7.122815103,8.050860013,7.827508627,8.036157551,7.906163439,7.776402617,7.962666984,7.729651224,7.782802422,7.554719938,8.079212078
9.487437769,9.329407081,9.398325573,9.564329471,9.528902071,9.545562051,9.557320132,9.684250575,9.40356434,9.678371101,9.517202863,9.588352889,9.244061183,9.397424959,9.589515975,9.501031942,9.545475363,9.469927376,9.572850956,9.500019245,9.522916145,9.579665104,9.62556655,9.73083703
6.515253125,,,6.861614464,6.179062878,7.132705476,6.959593225,6.575879217,6.711405004,7.021402727,6.348672952,6.851248128,7.02845668,7.638606115,7.634159234,7.109706028,7.237314381,7.057012382,7.4964134,7.707688368,7.267028294,7.289464989,6.691039868,7.282275768
7.815058869,8.084772327,7.861625368,7.813733169,7.977667246,8.23790987,7.985482479,7.541058279,7.850448195,7.99801221,7.819291364,8.041354048,7.795582461,7.658076894,8.050781756,8.040023025,8.052059206,7.902986316,8.069634703,8.079574801,8.025147162,8.189241471,8.166750588,7.942508914
6.634470905,7.431067629,,,,,,,,,,,7.170266141,7.006304965,6.371274186,,,,,,,,,
,,,,6.826536033,7.269035282,7.19640152,7.083118251,7.022417656,6.537362883,6.898793621,6.590985342,,,,,7.432767485,7.227907447,6.864346511,,7.343188048,7.266441777,7.041562295,
6.57988544,,,,6.10880531,6.481408713,,,,,,,,7.007801763,6.729650736,7.0195917,6.966540536,,7.049792039,6.923951663,6.660653523,6.727186573,,6.973986232
9.085932834,9.073457065,9.199246453,9.339894259,9.011478643,9.388563455,9.287611716,9.403109436,9.203888755,9.397074351,9.28377762,9.2646545,9.364643963,9.314085904,9.61071958,9.410010042,9.463170563,9.427600428,9.447538241,9.580888219,9.357818754,9.291020303,9.489255075,9.356395414
7.143089334,7.130403437,7.316116646,7.072733575,,7.264750231,7.246089928,,7.579909711,7.544652976,7.411975587,,7.310121644,7.316482577,7.329944626,7.393422086,7.716480825,7.290809748,7.314552984,7.380138633,7.518153212,6.41514619,7.491046979,7.332260187
7.195155606,7.368960354,6.970227059,7.349049823,7.382111167,7.301035268,7.235706719,7.415130471,7.413486861,7.365185932,7.427594833,7.048262266,7.381575176,7.404509692,7.565388213,7.415927461,7.579366621,7.528436643,7.614778501,7.375963731,7.537005752,7.375001314,7.596024865,7.289179285
6.822416954,7.480705041,7.159086645,7.549301347,7.519977271,7.15110273,7.495272741,7.306309008,6.877937515,7.67115647,7.102076815,7.312324522,7.454628313,7.470764789,7.802131792,7.786959875,7.595480436,7.714236136,7.747946168,7.720731923,7.658434276,7.667912035,7.823457769,7.624846782
7.988676804,7.496472763,7.728487453,8.200716649,7.854305188,8.272900729,7.756588315,7.718361669,7.971716694,8.189733501,8.024907162,8.148407582,8.126003057,7.735876122,8.155325197,7.963820144,8.158892109,8.115621051,7.990265981,8.494048217,7.917026277,7.928827638,7.912662553,8.279285324
