iBAQ control_1,iBAQ control_2,iBAQ control_3,iBAQ     0.1% FA_1,iBAQ       0.1% FA_2,iBAQ          0.1% FA_3,iBAQ        0.2% FA_1,iBAQ          0.2% FA_2,iBAQ            0.2% FA_3,iBAQ             0.5% FA_1,iBAQ           0.5% FA_2,iBAQ           0.5% FA_3,iBAQ 1% FA_1,iBAQ 1% FA_2,iBAQ 1% FA_3
0.823742309,0.435092482,0.661200279,2.063188426,2.348497324,2.716833462,2.613201107,3.951307876,3.11787698,2.732145197,1.989711595,2.999442057,1.791574279,1.176862104,1.285090909
0.025850942,0.043862142,0.041466039,0.048584648,0.049049678,0.07685399,0.223003126,0.152300558,0.181711582,0.222474119,0.176588629,0.078256805,0.04401084,0.133024747,0.13510303
2.417829004,2.09655356,3.101767853,8.075687994,8.28461644,8.138953041,13.42028673,12.11289037,12.59068779,7.910496658,6.744754563,9.033250396,6.291574279,5.479457857,5.037151515
0.002009911,0.002352043,0.003604501,0.00286392,0.005652326,0.005599949,0.022670404,0.003763133,0.01337722,0.073587996,0.0290343,0.03444168,0.003811961,0.036664246,0.053104848
0.015353434,0,0,0.168005248,0.218210512,0.196599949,0.031084762,0.16286501,0.035759446,0.041424453,0,0.160277464,0.021337768,0.028245296,0.025550909
0.003360561,0.007163273,0.015054082,0.036181071,0.042868121,0.016099564,0.014085732,0.043455547,0.068696427,0.023321976,0.012175113,0,0,0.005213045,0
5.124641555,4.976447106,12.30402419,34.80404682,36.70371895,32.29727996,33.32399123,41.4810521,33.39847768,36.15188049,31.77767446,26.97247983,19.17159399,19.97458704,22.85212121
0.003303266,0.003286334,0.005598104,0.002247781,0.018205709,0.003880228,0.021098056,0.007359612,0.02986354,0.038378325,0.00657798,0.008508482,0.006911185,0.056067647,0.00616
0.072747014,0.047896208,0.081111886,0.078913021,0.094949911,0.040973185,0.282426072,0.310115209,0.369190153,0.048981785,0.142921847,0.035608837,0.199728997,0.000180244,0.194969697
0,0.097091151,0,0.200704396,0.332496226,0.337836798,0.526046495,0.395326426,0.456600151,0,0,0.374304456,0.612349101,0,0.481242424
5.661627551,7.812641384,9.544661549,25.76154138,29.37216962,25.44906338,34.41773562,34.95471343,39.4507303,26.36744857,20.31945049,26.89165347,21.76767677,18.46554124,21.67333333
0.020394777,0,0,0.136141708,0.063887059,0.057705928,0.136502461,0.10157235,0.049960913,0.049731359,0,0.03476016,0.083493471,0,0
0.00098054,0.000896394,0.001115608,0,0.003412859,0,0.003845137,0.006510688,0.003580539,0.000215837,0.001890127,0.001975179,0.011582286,0.012129243,0.001839636
0,0.00347646,0,0.005642347,0.024105942,0.004001925,0.001648881,0.014085211,0.032688061,0.023099201,0.038725198,0,0,0,0
0,0.160463074,0.17699465,0.186947965,0.417332235,0.060495894,0.758650426,0.723099775,0.865459782,0.824269427,0.494779309,0.914604539,0.540785908,0.387965148,1.161151515
7.709011944,6.05083167,7.791346825,28.7400297,26.65500206,30.56517834,35.80827135,31.06224187,32.2567373,21.36679334,18.87667412,20.79167609,13.31547179,12.7948206,15
0,0,0.029277739,0,0,0,0.230196543,0,0.036371117,0.197221858,0,0.316212018,0.08749692,0,0
1.241070186,0.565642049,0.69923238,1.61810711,2.910456978,1.592057993,4.646329632,5.106948772,1.53445793,2.476543048,2.379891117,1.670511951,2.050997783,1.084588855,1.329878788
0.019189287,0.059587492,0,0.1280895,0.116604913,0.13120349,0.139362581,0.206151728,0.185969965,0.032260516,0.053895046,0,0,0.020157318,0.020427273
0.065347031,0.056250166,0.063584555,0.103104175,0,0.019278933,0.36594445,0.115730744,0.347939381,0.403525095,0.257636066,0.096316067,0.537225918,0.567731591,0.392193939
2.820568501,2.229886893,2.942137706,5.237181037,6.494442157,7.073389787,10.72329417,12.39620317,12.59823082,6.048683004,8.462288345,7.232149589,5.744887903,5.349912265,6.085454545
0.04491272,0.025254558,0.046837055,0.128897483,0.317812543,0.236143187,0.241651396,0.164647489,0.114736337,0.178567684,0.127396254,0.265032044,0.066783691,0.186343559,0.06018303
2.931206325,3.813013972,4.201093278,13.81167777,15.78839028,13.94213498,18.01228846,13.2207811,16.88198587,18.30625082,14.85849693,18.48088668,14.37361419,15.74635445,15.22727273
0.264962833,0.307225549,0.267480809,1.233866234,1.28962536,0.972350526,1.283892063,1.31135425,1.0556127,1.667605818,1.379966105,1.270723064,0.83401084,0.826465783,0.430921212
0.160126952,0.229322688,0.196336357,0.326259452,0.378139152,0.586816782,0.715719881,0.831678864,0.99862854,0.971497838,1.124045773,1.14634698,0.461560729,0.427312882,0.643454545
0.00651076,0,0.052893696,0,0,0,0.197793827,0.089515253,0.098381677,0.152758485,0.095169249,0.107728267,0,0.002580021,0.009152727
2.344553022,3.512920825,4.113165853,12.0831463,12.41869082,13.96394663,11.60288886,15.41482501,15.98436536,11.07849561,10.97709855,9.882530348,7.332471052,5.676468809,7.331515152
2.264985105,2.318722555,1.235287276,5.606229067,4.635034994,5.776109828,7.991807696,8.279110209,8.745799904,5.684576071,5.557298619,6.11988238,3.055617147,3.986204393,4.234545455
0.000887831,0.00089501,0.000429914,0,0,0,0.000583587,0.008092892,0.000800315,0.006764513,0.008485085,0.00043496,0.002873429,0.006203788,0.001534242
0.001364904,0.00195662,0.003046174,0.001777977,0.004462124,0.003544842,0.006852071,0.007658141,0.012507714,0.006984013,0.00754563,0.009853578,0.007658906,0.003644945,0.007566061
0,0.040575383,0.055788555,0.055787438,0,0.063464203,0.253400884,0.203891022,0.145751903,0.090073385,0.090717939,0.066066501,0.08749692,0.044859926,0.199569697
0.092129514,0,0,0.417140292,0.237436531,0.184680523,0.42177428,0.130034056,0.600877734,0.492196305,0.576246682,0.446185629,0.336653117,0.476904459,0.125375758
0.032048776,0.017514837,0.029781344,0.030789683,0.035052148,0.030225173,0.062923359,0.087000942,0.180271549,0.083986371,0.079247717,0.039996984,0.060139197,0.040845283,0.055997576
3.099362454,3.029354624,3.564200977,8.529401609,7.678742967,8.984475237,12.21371852,14.34751105,13.70019886,10.83147687,9.950057741,10.79333484,8.048780488,6.852423307,6.839393939
2.481694925,3.774424484,3.189695278,3.979282483,5.185192809,7.800230947,11.38370881,11.71364394,15.93842145,10.96645263,9.618909069,6.835859157,6.914264597,8.3965632,7.309090909
0.000757538,0.000930193,0.001195162,0.001158524,0.000992178,0.001287208,0.0039645,0.002900514,0.004946719,0.002918687,0.007931371,0.00472231,0.001542498,0.004463726,0.001572606
0.075904118,0.045301929,0.090643173,0,0.003227872,0.049132666,0.180201933,0.249351496,0.438428307,0.30870135,0.628222625,0.240018095,0.787940379,0.764143523,0.638424242
1.018847963,1.673559548,1.298325192,2.542108353,3.259640456,1.738645112,4.703244583,6.406999493,5.229376671,5.074367711,3.61599952,3.748593832,3.395848731,2.030314032,2.999030303
0.710821571,0.973838989,1.035996743,1.773143193,2.196239879,2.342827816,3.541087277,4.076806029,3.510388809,2.221137466,2.131889557,2.25861419,2.529748707,2.248441943,2.319575758
0,0,0.016659107,0,0,0,0.108044986,0.029846388,0.065802647,0.10271262,0.040923857,0.047226118,0.065416359,0.032798451,0.059090303
0.111528717,0.06782169,0.101599209,0.08615034,0.163400576,0.06054914,0.343810858,0.371849866,0.428354934,0.239057791,0.432742925,0.405000377,0.19695122,0.189447571,0.106472727
0,0.00018615,0.027907071,0,0,0.041181037,0.087621717,0,0.026379346,0,0.081965295,0.015472819,0.075702143,0,0.00210097
1.198251622,0.929021956,1.351477088,3.407893374,3.933168657,2.792596869,4.666810391,4.481486849,4.885483097,2.764775259,3.208842629,3.358214582,2.471236758,3.250680704,1.733272727
1.39625268,1.753612774,1.729995348,4.715168675,5.5,5.260328458,6.755704071,6.699804362,6.206130426,5.801336653,6.213236948,5.769735354,3.672887411,3.527318933,2.851090909
0.022261199,0.020002129,0.026381717,0.073975346,0,0.047458301,0.095519385,0.110426781,0.069114723,0.089280566,0.15561588,0.035918269,0.042697093,0.039413687,0.049244848
0.986218993,0.984111776,1.167015585,1.918787335,1.575957184,2.197716192,4.200423988,4.407796536,3.939244326,2.566111912,2.275027371,1.858825303,1.615237743,1.604041871,1.521333333
0.039922047,0.049235928,0.070650151,0.051270329,0.068410183,0.046726969,0.196176925,0.199181219,0.239374614,0.225710916,0.200914858,0.162629873,0.168933235,0.154498699,0.141575758
0.738494947,0.89586161,1.087578507,2.2280308,2.538630438,2.143187067,3.885020301,3.133758423,3.748474251,2.529812606,2.384870345,3.455990349,2.268847007,2.09063956,2.391515152
0.022971686,0.015779641,0.016013026,0.087559131,0,0.089402104,0.104459056,0.05392218,0.057802235,0.050700432,0.020102284,0.021955214,0.052317073,0.02574938,0.016581818
3.39564019,2.967025948,3.878634566,9.324263665,8.730616166,9.419425199,13.58197693,13.22512861,13.50065144,10.67487878,10.50017247,8.739500867,5.268046317,6.248562958,6.106060606
0.026349843,0.034562342,0.03957839,0.089264873,0.047300672,0.060935335,0.089353599,0.115556844,0.18930947,0.083082165,0.080051592,0.067701123,0.109472777,0.041314818,0.136072727
0,0.111547572,0.048546755,0.092358689,0.140778098,0.133031819,0.354230894,0.283798275,0.29017349,0.40106146,0.291710785,0.305053155,0.139572555,0.24669329,0.226006061
0.030651187,0,0.025237264,0.079575981,0.160388363,0.155247626,0.156307714,0.126280704,0.038607968,0.03656336,0.09413141,0.124882757,0,0,0.022638182
18.84239539,17.44723886,18.9410328,52.22609717,56.28447921,59.01206056,69.64967123,66.8668937,72.26222314,61.21216092,57.25092611,53.92867375,39.29108155,38.9931627,38.28363636
2.506417217,2.266666667,2.280355897,5.091675011,5.741663236,6.276943803,10.21091589,7.705963336,8.604539532,7.710653912,6.502992036,6.606650079,5.114005913,6.990379379,4.203818182
0.15202539,0.150765136,0.157251686,0.633886951,1.53005352,1.100590198,0.577039991,0.613151221,0.531989303,0.379484995,0.596661517,0.263819649,0.324088445,0,0.345715152
0.02242156,0.013123087,0.01901605,0.025401747,0.030203788,0.020052605,0.091739427,0.075190204,0.036365631,0.042085572,0.07438847,0.086061977,0.056302661,0.04794397,0.028448485
0,0,0.029339381,0.106543282,0.070241526,0.118802925,0.130171392,0,0.084235068,0.075068798,0.096800996,0.107197467,0,0.095129183,0.120090909
4.558423119,4.094743846,5.093044894,11.65981838,11.63990668,8.80100077,16.74607452,15.93580175,17.47925667,12.11964356,10.28720548,11.32956345,8.65668884,8.688207176,8.02
0.037075086,0.047683832,0.055389044,0.062519941,0.075669,0.067096484,0.123718156,0.183247591,0.203737228,0.057167475,0.18316361,0.244457513,0.184928554,0.103448902,0.200484848
0.959046744,4.782967399,5.86008374,7.238009737,7.401536984,8.491788555,13.39657217,13.44902543,15.23966262,14.61145328,16.92337688,20.27173339,14.382237,11.381981,15.08666667
0.04569782,0.063489022,0.089887183,0.029666103,0.027113353,0.024775468,0.229542596,0.255539454,0.231989303,0.145917966,0.154200099,0.149908769,0.174778271,0.21167786,0.162084848
8.259695426,6.90405855,7.750639684,20.93228825,24.83669549,23.24993585,27.76400417,26.74298964,28.02989783,24.4758223,22.75447306,22.36779009,13.62219759,13.88213227,16.46363636
0.009854951,0.012374717,0.023968365,0.020089085,0.032535337,0.021055299,0.058087744,0.057102384,0.050774875,0.019250426,0.056355865,0.047305738,0.059098916,0.060334604,0.081575758
0.043600323,0.119536926,0.075988602,0.453416664,0.440640867,0.401866821,0.195673889,0.339584088,0.322190221,0.119643559,0.141578055,0.062851542,0.077358955,0.064125371,0.0526
0.006124335,0.00678483,0.007012677,0,0,0.002758147,0.020745212,0.009340627,0.040723445,0.00703643,0.031202964,0.009193094,0.006836043,0.009643613,0.009527273
1.40493889,2.735648703,1.682251686,8.790442319,8.348428709,9.125609443,6.211490784,5.935946671,8.393334705,8.992268379,9.107188386,6.84370052,6.502217295,4.707690446,5.280787879
12.80046772,13.45681969,13.86717841,33.18600877,38.47879786,37.5134719,43.43861162,47.7320484,46.97661661,40.63228935,34.37827137,36.26027294,26.90194629,23.42106855,24.99030303
0.476310588,0.387252162,0.283025122,0.67619212,0.766845067,0.506761611,1.254356653,1.485979277,1.20599328,1.224151487,1.160280157,0.929382493,1.410569106,1.527560961,1.191515152
0.998580139,1.04154358,1.158060014,1.401401885,1.410525594,1.300295099,3.073479214,3.729439896,4.121511349,3.891102084,3.235838445,3.309718766,2.969265829,2.706722333,2.717090909
0,0.022294611,0,0,0.022580623,0.019764562,0.027744601,0,0.124274841,0,0,0,0.040257453,0,0
0.088961274,0.138331337,0.120347755,0.126135147,0.077350075,0.217327431,0.317387086,0.427142961,0.438304876,0.307849561,0.383658533,0.415338913,0.423651146,0.442112906,0.486569697
0.508405022,0.250017299,0.367783205,0.347405131,0.381583642,0.648126764,1.415687543,0.782551989,1.632791607,1.053204036,1.401622748,1.358063786,1.125646711,1.390633509,1.600121212
0.747069796,0.751137725,0.621714352,1.744760195,1.322080417,1.455286118,2.38202005,2.695311934,2.067475828,1.938540165,1.69767686,0.978662444,1.415250062,1.184062443,1.351151515
0.123193853,0.069258816,0,0.277870239,0.096582956,0.374736977,0.498911286,0.110593435,0.36305287,0.365522212,0.086704561,0,0,0,0
3.524541329,1.77075183,4.626889974,6.454611374,8.903526829,7.040672312,10.72329417,10.03695384,12.26290887,7.392215961,3.323124916,3.307426676,8.367824587,8.444363768,6.659393939
4.675074473,4.641490353,5.45190742,12.57829495,12.32262934,11.47100334,16.00589271,15.59959423,17.25365151,11.81889661,11.50021747,11.17695846,9.258438039,8.123676408,10.40363636
0.382354743,0.533280106,0.573441498,1.042091088,0.76856045,1.360662048,1.448097445,1.463879429,1.99129123,2.304547242,2.049102389,1.741808037,1.232754373,1.212319235,0.760727273
0.509334892,0,0.455239591,2.049238631,2.476190476,2.195727483,1.592325105,1.778349395,1.366796955,2.033940506,1.896426054,2.431425771,1.257637349,1.440914867,1.898545455
0.064962833,0.065745842,0.042586067,0.024643486,0.00722794,0.008012574,0.156767633,0.168589233,0.239566619,0.110365614,0.120959251,0.160603182,0.35901084,0.2626611,0.21810303
1.744814722,2.030445775,2.228425215,4.283139394,3.078839028,3.59731845,6.243325788,6.607202377,6.666255229,5.957148473,5.527963166,5.887295484,4.325264844,4.441035881,3.44630303
0.000973802,0.001107917,0.002023261,0,0,0.000414928,0.006971075,0.001910876,0,0.002448958,0.006829941,0,0.003020387,0.002531373,0.002579636
0.226871572,0.08679175,0.073912538,0.621263078,0.778029367,0.41744932,0.427810715,0.381189769,0.430062401,0.69578037,0.623123416,0.201336048,0.452660754,0.260313427,0.207363636
0.000892675,0.001845057,0.002537102,0.001278961,0.012957321,0.002407172,0.004189645,0.003569451,0.008891175,0.004607587,0.011426429,0.004922024,0.002282767,0.002401404,0.002742424
0.024898243,0.017834198,0.028294952,0.029466524,0.024575271,0.024888376,0.0989041,0.099840591,0.022807378,0.029359193,0.038565022,0.026369901,0.034554077,0.052183094,0.033810303
0,0,0.023239125,0,0.043377247,0.025427252,0.052220186,0.091399174,0.073722828,0,0.029126685,0.032447561,0,0.037746717,0.03867697
0,0.049444578,0,0.020649839,0.086276932,0.158602771,0.156171176,0.119302949,0.186374546,0.167664788,0.119987402,0.131897761,0.091044592,0.004820234,0.107527273
3.860909268,2.571816367,2.865433822,5.813818584,7.178537121,7.39799846,10.88857749,9.926816897,8.058012755,12.40335474,11.29684899,9.953102616,12.24069968,11.37229987,12.51151515
11.11890643,12.81117764,12.88555478,30.64051656,31.32633457,30.36053374,37.32169164,37.16977031,37.63766029,29.04272048,28.21902605,33.48563673,21.45479182,23.459188,20.86787879
0.021060163,0.028149568,0.032531984,0.013354511,0,0.013162048,0.09636736,0.131207883,0.020352465,0.135434412,0.215438607,0,0.038940626,0.03991287,0.065830303
0.172794343,0.122315369,0.235403582,0.245544007,0.309194456,0.293815756,0.412022565,0.532352728,0.656380717,0.347477395,0.356374762,0.267287944,0.553332102,0.496877836,0.526163636
0.000317136,0.000437583,0.000723715,0.000447319,0.000380225,0,0,0.001274328,0.001684016,0.000794457,0.00206584,0,0,0,0
0.142854757,0.170246174,0.220196557,0.796864749,0.520804172,0.309776751,0.686141353,0.409767408,0.502955496,0.645039969,0.535117057,0.598639825,0.355290712,0.292164337,0.301872727
0.550572121,0.406658683,0.581879507,1.0989952,0.843008097,0.757634077,1.127807122,1.985943048,1.495851334,2.839274014,2.408146737,2.799728568,1.839985218,1.992799661,1.797454545
0.037325649,0.027852029,0,0.076592659,0.079497736,0.080177059,0.0553656,0,0.139230611,0,0.05122306,0.018730001,0,0.061317844,0
0.533600601,0.579481038,0.924924401,1.074893823,1.036846439,0.906787272,1.804534512,1.907180639,2.346567922,1.324269427,1.168558873,1.163959888,1.646033506,1.453500333,1.658787879
1.458893622,4.008942116,4.291695743,5.928317392,5.977425552,4.549781884,9.618770436,7.55814796,11.74243983,6.542917049,6.697961816,4.425062203,3.780364622,6.205602953,5.690181818
5.043180489,5.587757818,5.536927192,8.890576983,8.641416221,8.75737747,14.4141425,16.81254982,16.61043681,17.43152929,14.40736686,15.91434819,13.66962306,10.74665699,13.42727273
9.896155238,10.64431138,9.299255641,24.50605987,24.89364622,26.20156531,30.01042004,30.02318673,28.03469794,24.01847726,26.64487005,25.17318857,17.85291944,19.42760332,16.83878788
0,0,0.009510351,0.013320673,0.015077535,0.019255838,0.035554597,0.022990363,0.025484468,0.018150308,0.015186046,0,0,0.017553095,0.019534545
0.026540828,0,0.042047569,0.013171507,0,0.011988068,0.084955625,0.160481125,0.057511486,0.083226314,0.026482295,0,0.034173442,0.053858535,0.093109091
0.011237507,0.12437525,0.252163294,0.159352232,0.163476053,0.202707211,0.389781179,0.274248243,0.462373997,0.247234963,0.38806185,0.244921963,0.109934713,0.070756943,0.139484848
0.055371809,0.085998669,0.087816934,0.247035669,0.130286812,0.190896844,0.131838597,0.139171075,0.392018103,0.127761761,0.119651454,0.129762497,0.114393939,0.107938525,0.084751515
0.68353796,1.640878244,1.148115841,2.518283208,1.287635515,2.761098281,2.967410442,3.153756974,3.905574985,3.02162233,1.241147622,2.596395989,2.400036955,1.951957403,2.796242424
4.766892174,6.313240186,6.429402187,15.23842409,14.33580349,16.96882217,17.6529769,16.3734512,16.15099774,13.32590748,10.93330534,13.03113926,9.538063562,9.796696315,8.801818182
0.581252262,0.547651364,1.386020005,0.982355582,1.16632359,1.056902746,1.826668104,2.306861822,2.988068299,2.653715109,2.387269973,2.035376612,1.397881252,1.395655594,0.763818182
1.333054929,0.864191617,0.887241219,2.00469597,2.651434061,3.676289453,3.53404477,2.014926455,3.181581293,2.98401258,2.981597852,2.753705798,1.401638335,1.323894234,1.718424242
0.271878393,0.276125083,0.402459874,0.553123166,0.346054618,0.443937644,0.757285042,1.131439751,0.798189673,1.12056087,1.337072754,0.834200407,0.291949988,0.923398076,0.474012121
0.174949191,0.104212908,0.050846709,0.040421947,0.064311102,0.061599949,0.247041069,0.308557351,0.366522663,0.297182545,0.307824287,0.404722913,0.332175413,0.182961215,0.176375758
0,0,0.027616306,0,0.026920543,0,0,0.038999348,0.115140918,0.011320273,0,0.087539772,0.011126509,0.011105464,0
0.09638353,0.115832335,0.060548965,0.126929319,0.129902566,0.148524506,0.275103302,0.269915224,0.204539532,0.333075613,0.269478231,0.185393953,0.173749692,0.144775216,0.183945455
0.051456889,0.058347305,0.038143754,0.093069991,0.147632771,0.10436233,0.102834968,0.166451706,0,0.100026209,0.10380791,0.091339818,0.077094112,0,0.073145455
0.293666305,0.825974717,0.61938823,1.362314837,1.029298751,0.770015396,1.730516331,1.303601188,1.691147226,0.732472808,0.957931521,0.958697127,0.260643016,0.056986144,0.513733333
9.712965283,9.505256154,10.19190509,17.46831946,15.00205846,14.90377213,27.03603895,26.76255344,25.95076459,20.95138252,18.94026426,15.86247455,21.7769155,20.42415441,17.88
0.000483733,0.000487995,0.001237613,4.25413E-05,9.22122E-05,0.000119528,0.003269735,0.001179262,0.001538778,0.001693815,0.00296486,0.001061479,0.004846637,0.004608943,0.002001576
0,0.026151963,0,0.033130762,0,0.032764306,0.039103158,0.0655467,0.105801275,0.089516446,0.082097275,0.011032195,0.068434343,0,0
0.020750021,0.024527478,0.023050709,0.0372204,5.93976E-05,0,0.01960332,0.097543656,0.064489474,0.07451186,0.078503832,0.091170927,0.027766075,0.051652448,0.07470303
0,0.020851098,0.045045941,0,0.024468231,0.008875417,0.056961661,0.114738062,0.088102585,0,0,0,0,0,0.032402424
2.261198808,1.944005323,2.670737381,3.634128656,3.630643612,3.637798306,6.745858934,5.553148323,5.736679696,5.745642773,5.575775755,5.48841137,4.447154472,4.834997277,4.872363636
0.100921518,0.122352628,0.17679693,0.079078761,0.077761768,0.088240955,0.419251913,0.239120354,0.388363163,0.296134189,0.260785578,0.28622182,0.484183296,0.392950929,0.315915152
