K1M1,K1M2,K1M3,K1M4,K1M5,K1M6,K2M1,K2M2,K2M3,K2M4,K2M5,K2M6,K3M3,K3M4,K3M3,K3M4,K3M5,K3M6,K4M1,K4M2,K4M3,K4M4,K4M5,K4M6
7.586394,,8.053978,,7.98077,,8.040336,6.587151,7.817451,6.849025,7.733724,8.154517,,7.575463,,7.870762,7.867738,7.267803,,7.751323,,,7.548072,7.837737
8.78949,8.11498,7.919514,8.138854,8.138904,8.31881,8.099914,7.741518,7.689271,7.782354,7.585144,7.82963,8.250235,7.500946,8.325338,7.876623,8.002409,8.806187,7.721859,8.010563,8.174551,7.781869,8.090418,7.381002
8.003657,8.481452,8.551727,8.484073,8.391012,8.567081,8.392376,,8.310082,,8.390716,8.516747,8.587994,8.514395,8.011105,8.541141,8.683878,8.124409,8.466925,8.463438,8.455337,8.268257,8.45511,8.454044
7.005587,7.653649,7.832241,7.201994,7.571166,7.366378,7.116484,7.656752,7.678216,7.560469,7.523597,7.540808,7.978071,7.598298,7.047556,7.404055,7.508182,7.144072,7.700078,7.282879,7.590454,7.499514,7.648764,7.463557
8.790439,8.806233,8.575786,8.858471,8.625526,8.758396,8.315276,8.541385,8.437798,8.513736,8.601694,8.412018,8.572999,8.032672,8.713629,8.791233,8.423347,8.952807,8.524528,8.741625,8.504781,8.581136,8.848788,8.416981
7.361839,7.354809,7.24107,6.984195,,7.697092,6.91901,,7.407248,,,,7.237292,6.989199,7.434945,7.498936,7.134425,7.458961,7.226633,7.080358,7.591435,7.180152,7.377465,7.316859
7.826808,7.234308,8.322094,6.817921,6.960272,8.060787,7.98037,7.611391,7.953912,7.786468,7.487843,8.013162,8.098019,,7.650889,8.009184,7.311051,,7.893811,8.024583,7.409559,7.242398,7.486646,7.368923
7.98812,7.864578,8.554146,8.366812,7.743071,8.540754,7.566078,,8.115992,8.205247,7.505009,8.444531,8.014788,8.090773,8.123449,7.635665,7.789922,8.279032,8.254411,8.163653,8.265082,7.83116,8.162333,8.178419
7.138942,,8.456869,8.341509,8.289814,8.313558,8.437868,7.846564,8.411193,8.352275,8.316252,8.56374,8.416599,7.615385,,8.270611,8.402807,8.384053,8.746968,7.856406,7.78558,8.335537,8.4318,8.438873
7.843773,7.70833,7.818334,7.710672,7.945495,7.873323,7.670459,,7.705324,7.715412,7.591101,7.817594,7.347882,7.677728,7.668902,7.736878,8.184367,7.509733,7.868942,7.577154,7.85549,8.146454,7.497992,7.96797
8.802586,8.937104,8.812826,8.761851,8.611649,8.671191,8.459846,8.800088,8.773524,8.747308,8.740843,8.627588,8.846706,8.547957,8.768918,8.778763,8.39858,8.952807,8.907018,8.778251,8.719869,8.642861,8.815481,8.67238
8.087572,8.618771,7.723041,8.011373,7.754024,,7.676377,,7.086545,7.69348,7.544846,7.978524,8.019292,8.036708,8.385023,7.907488,7.837609,7.581861,7.418221,8.143707,7.946064,7.985241,7.901771,6.887898
7.181848,7.682933,7.857304,7.256643,7.71784,7.396284,7.302228,7.589701,7.698347,7.675969,7.492,7.614048,7.978071,7.598298,7.072553,7.412977,7.49968,7.144072,7.728396,7.514959,7.893628,7.534138,7.682011,7.545037
8.74743,7.987741,8.447817,8.200961,7.92421,8.170364,8.288087,7.644103,8.332704,7.920683,8.22187,8.587748,8.262474,8.304044,8.466135,8.208025,8.472104,8.109623,8.299276,7.730745,8.293939,8.70942,7.718437,7.718065
7.977347,8.211306,8.449135,8.02664,8.330182,8.190279,8.412563,8.233533,8.154242,8.426764,8.415573,8.450345,8.416479,7.730635,8.123898,8.222891,8.370053,8.179707,8.292896,8.33951,8.349993,8.5466,8.422108,8.391461
8.230062,8.076994,7.988631,8.538642,8.776326,7.983438,7.884032,8.457811,,8.657546,8.767281,7.874801,7.948046,8.273969,8.49453,8.398504,8.210452,7.576406,8.417119,7.949493,8.54136,8.739708,8.181884,8.60169
8.193428,7.892873,7.995687,8.056057,7.899804,8.018446,7.680793,6.699065,7.850615,7.861168,8.01606,8.032733,7.905256,6.824427,7.934298,7.856454,7.860456,8.161169,7.804305,7.821523,7.904243,8.4629,7.812712,8.059249
7.230597,7.469383,7.59112,7.564482,7.218427,7.502851,7.186892,7.408872,7.157191,7.752572,7.249439,7.459898,7.457211,,7.284549,,7.488145,7.239898,7.646083,7.396675,,7.254038,7.200682,7.547912
,6.173199,7.541606,,7.219683,7.217581,7.226817,6.624194,7.362716,7.330525,6.966036,7.475969,7.232583,,6.894855,6.878462,7.548469,,,7.067293,6.949898,7.38765,,7.102457
8.654112,8.894238,8.598537,8.637807,8.292333,8.364556,8.344226,8.317503,8.399857,8.50943,8.304717,8.512648,8.097,8.17227,8.741505,8.981934,8.113171,8.944696,8.455431,8.461732,8.414865,8.537313,8.284396,8.493214
7.894976,8.057698,8.150927,7.763703,7.852936,7.972528,8.046782,7.542348,7.765888,7.754914,7.597779,8.160488,7.823385,7.897628,7.795422,7.750707,7.833597,7.768089,8.096079,7.786016,8.249322,7.982935,7.819007,7.855059
7.740788,7.560936,7.279696,7.353024,7.901029,7.015728,7.688913,7.240685,7.823465,7.234749,,7.90145,7.441057,7.878136,7.684634,7.285189,7.540864,7.15983,7.427022,7.40538,7.62488,7.809414,7.432737,7.430256
7.826808,7.266798,8.15569,6.817921,6.931864,8.060787,8.153364,7.740852,7.815664,7.933849,7.487843,8.017807,8.098019,,7.650889,8.009184,7.311051,,8.051848,8.024583,7.409559,7.242398,7.486646,7.368923
9.157888,9.02108,8.964197,8.976403,8.877483,8.958987,8.69369,,8.777479,8.657291,8.634453,8.886324,9.052784,,,8.818389,8.882375,,8.819916,8.844379,8.662603,9.002636,8.84937,8.864299
6.693225,7.653649,7.832241,7.099005,7.561405,7.366378,7.178769,7.521584,7.678216,7.693252,7.523597,7.540808,7.80254,7.598298,7.047556,7.404055,7.389695,7.144072,7.700078,7.282879,7.590454,7.302349,7.740281,7.484089
9.313025,9.360643,9.505504,9.356976,9.488863,9.171624,9.546409,9.514791,9.944859,9.827162,9.448272,9.569097,9.424138,9.068629,9.474888,9.445841,9.39797,9.425365,9.844645,9.730559,9.671412,9.479487,9.699451,9.491158
9.313025,9.360643,9.505504,9.356976,9.488863,9.171624,9.546409,9.514791,9.944859,9.827162,9.448272,9.569097,9.424138,9.068629,9.474888,9.445841,9.39797,9.425365,9.844645,9.730559,9.671412,9.479487,9.699451,9.491158
9.313025,9.360643,9.505504,9.356976,9.488863,9.171624,9.546409,9.514791,9.944859,9.827162,9.448272,9.569097,9.424138,9.068629,9.474888,9.445841,9.39797,9.425365,9.844645,9.730559,9.671412,9.479487,9.699451,9.491158
7.586394,,7.813015,7.165076,7.98077,,8.040336,6.587151,7.817451,,7.733724,8.154517,,7.575463,,7.870762,7.867738,7.267803,,7.751323,,,7.548072,7.837737
8.035443,7.995766,8.256472,8.000462,8.249458,8.212603,8.232542,7.83128,8.400933,8.181627,8.705441,8.31009,8.15818,7.344205,7.843693,8.175936,8.795734,7.991649,8.347904,8.477098,8.206009,8.634202,8.016539,8.264057
6.948675,,7.658382,7.380088,,7.636689,7.547292,,7.745595,7.221789,,7.639391,7.804388,,,7.658062,7.583844,6.779457,8.026994,7.608814,6.989271,7.245607,7.526189,7.662399
7.280049,7.185928,7.333515,7.354494,7.401967,7.073835,,,,6.736964,,7.018453,6.866334,7.199795,,7.262029,7.271202,,6.713486,,7.319551,7.106634,7.508906,7.41644
6.882851,7.463941,,7.228025,7.312563,6.920279,7.942539,,,,,6.72683,7.278242,6.762243,7.434204,7.73071,,7.306012,7.085498,6.720734,,7.716142,6.796101,7.474797
8.218825,7.773615,7.670463,8.147503,8.091898,7.921213,7.332821,,7.556276,7.20535,6.721535,7.69056,,7.432134,8.210807,7.522118,7.363061,8.209118,,,7.405662,7.479387,7.493545,7.719111
,7.076755,7.754237,,7.782392,7.331693,,7.764549,7.703483,7.713692,7.826791,7.853699,7.563835,7.932811,7.214634,7.616024,7.577821,7.546944,7.528984,7.737213,7.700736,,8.029268,7.766373
9.735868,9.06647,9.090647,8.996947,9.622083,9.210874,8.979333,8.73402,8.876069,9.153217,9.394676,8.758034,9.110996,8.221242,9.379008,8.960402,8.93971,9.570698,9.508675,9.210197,9.113097,9.196021,9.110982,9.142394
8.193428,7.892873,7.995687,8.056057,7.899804,8.018446,7.680793,6.699065,7.850615,7.695209,7.730829,8.032733,7.905256,7.03981,7.613506,7.749452,7.844318,8.161169,7.771124,7.821523,7.904243,8.312863,7.812712,7.972153
7.582168,,8.301613,,7.176338,8.054772,8.146699,7.823397,7.959351,8.149825,7.210592,8.098111,8.098019,,7.650889,8.009184,7.280245,,8.012269,8.287566,,,7.486646,
7.836476,7.937198,7.98412,7.772748,7.778562,7.996253,7.827308,,7.574643,8.096366,7.798409,7.76293,7.824587,8.187456,7.8106,7.886969,7.970011,8.037594,7.768013,7.63912,8.173949,7.912449,7.67831,7.231195
7.251517,7.925025,7.240554,7.989403,7.329565,7.57105,6.817283,7.563454,7.458477,7.543008,,7.544144,7.413183,,,7.397472,7.543045,,,7.48496,7.748047,7.207093,7.143795,7.771981
9.763352,9.824563,9.805099,9.811903,9.953284,9.636489,9.843031,9.984076,9.944859,9.827162,9.919608,9.867733,9.892664,9.068629,9.926309,9.914712,9.694644,9.566816,10.143511,10.026966,10.139634,9.774639,10.168048,9.964063
7.924687,7.909404,8.563697,8.366812,7.750457,8.540754,7.70216,,8.180319,8.170212,7.529392,8.346329,8.453672,8.180047,8.189881,,7.619193,8.279032,8.186121,8.279489,8.220041,7.32327,8.138985,8.254259
,7.004239,7.747033,,7.770791,7.295134,,7.844674,7.520969,7.864209,8.203152,7.625623,7.072312,7.521586,,7.556341,8.100213,,7.920005,8.096297,7.662136,7.652893,7.2665,7.815976
8.091002,8.204609,8.211207,8.301582,8.488298,8.125502,8.201663,8.4966,8.256134,8.170511,8.395525,8.655909,8.167668,7.821449,8.300261,8.34575,8.364441,8.169855,8.585297,8.219924,8.562155,8.362507,8.606629,8.175389
7.188503,,7.333051,7.110942,7.084324,7.156335,,,,7.139839,,7.314424,7.224229,7.273235,,,7.437583,7.04474,7.280309,6.791452,7.312552,,7.096107,
7.592572,8.376147,8.518355,7.99433,8.668569,8.138121,8.654634,8.276034,8.489058,8.364687,8.212196,8.792246,8.80816,7.381245,7.877864,8.458481,8.728916,6.921535,8.571158,8.70947,8.671753,8.748355,8.746808,8.654581
8.249648,8.435405,8.607944,8.507214,8.697634,8.540223,8.577154,8.767212,8.431304,8.555991,8.657756,8.566483,8.603485,8.337073,8.282478,8.584093,8.448306,8.35091,8.777542,8.55882,8.737093,8.601899,8.699104,8.553376
7.074983,7.708713,,7.51277,,7.234706,,7.515725,,7.547347,7.45354,,7.775819,7.716981,6.987173,6.749783,7.276396,7.315532,7.706086,,7.653466,7.504643,7.706747,7.27254
9.073604,8.979372,8.92658,9.105625,9.264082,8.706999,8.991547,9.056396,8.998895,8.834555,9.153615,8.963172,8.943594,8.458262,9.264048,9.058865,8.648786,9.199649,9.229511,9.063306,9.211547,8.920988,9.171035,8.811364
8.660328,8.131054,8.130218,8.228594,8.161125,8.318671,8.031546,7.739325,8.164863,7.948844,7.612808,8.235986,8.186776,,8.335196,7.947829,8.128822,8.666457,7.728479,7.901327,8.14146,8.112779,8.395791,7.794505
7.834191,8.048538,8.454964,7.974158,8.330048,8.076848,8.263143,8.26858,8.181618,8.427341,8.383862,8.428126,8.417387,7.666516,8.078625,8.158028,8.36181,7.842748,8.19656,8.33951,8.349993,8.418327,8.422108,8.341873
8.710658,8.629156,8.563296,8.559625,8.4805,8.519999,8.329104,7.60824,8.52383,8.284798,8.278091,8.491574,8.612894,7.629439,,8.469079,8.612343,,8.425029,8.416763,8.575637,8.563488,8.462406,8.467283
8.919844,8.610279,8.713224,8.456636,8.720781,8.625114,8.55269,7.925425,7.279834,8.378461,8.358253,8.702789,8.336692,8.410736,8.305391,8.301344,8.455632,8.516524,8.511871,8.469852,8.485318,8.529847,8.385756,8.426783
7.446258,7.470755,8.043346,8.003896,7.668557,7.974811,7.681779,,7.306892,7.805279,,7.30635,7.231798,7.49444,7.621578,7.223677,8.083641,7.343996,7.736512,7.705634,7.881558,8.10465,7.919636,7.806774
7.826808,,8.169765,7.03242,6.622213,8.064402,8.427031,7.823397,8.199746,8.149825,,8.176115,8.098019,,7.650889,8.009184,7.280245,,8.012269,8.287566,,,7.486646,
,,7.228543,,7.183958,6.859425,,7.042621,7.268085,6.931576,7.544287,6.66299,6.863499,,6.955329,,7.224814,6.88911,,7.768925,7.38043,,,6.631333
7.971991,8.11985,7.143315,7.953912,,8.234042,,,7.079751,8.014717,7.944134,7.153216,,7.546561,7.600333,7.847215,7.913705,7.221132,7.945729,,,8.14052,7.438596,7.851697
7.400072,7.267083,7.138566,7.443574,7.073927,7.505132,7.341597,7.407945,,7.400323,7.447726,7.500244,7.416396,7.468653,7.747161,7.096859,7.492341,7.720288,7.317486,7.177031,7.01841,7.406862,7.068959,7.417824
,7.539151,7.44123,7.127022,7.533501,,,,7.561549,7.260686,7.591948,7.408144,,7.377248,6.134386,7.640021,7.71539,,,7.667174,7.49446,7.372366,7.882637,7.724969
6.512889,7.459319,6.791028,7.67697,8.011655,8.283303,7.228726,7.173945,7.411472,7.723077,,7.471657,7.162709,7.200519,,7.428743,,,7.184829,7.770908,7.603692,7.108656,7.741126,7.571232
8.439284,8.210796,8.155715,8.082917,8.746499,8.119367,8.928173,8.278104,8.827894,8.150002,8.525015,8.803921,8.516317,8.491741,8.579184,8.595262,8.409356,8.516231,8.334423,8.456031,8.360951,8.401774,8.406457,8.272262
,6.959478,7.190247,,6.799963,,7.235261,7.378229,7.16254,6.904907,7.317239,6.856177,7.226623,6.941283,7.02412,7.27503,,6.841521,7.179492,7.442454,7.353282,6.107734,7.165309,7.329226
8.919844,8.610279,8.713224,8.453766,8.720781,8.625114,8.55269,8.08436,7.279834,8.378461,8.358253,8.702789,8.336692,8.410736,8.305391,8.301344,8.454754,8.516524,8.511871,8.469852,8.65452,8.529847,8.385756,8.426783
8.439284,8.236256,8.196916,8.082917,8.778265,8.143974,8.991983,8.330087,8.895604,8.181963,8.575463,8.85437,8.39367,8.541865,8.621194,8.665529,8.454409,8.516231,8.386745,8.46016,8.37772,8.445685,8.425654,8.344634
,7.74153,7.834746,7.929513,,7.95697,,7.538054,7.980728,7.763896,7.967003,7.871026,7.628501,7.458766,8.00801,7.861077,7.786908,8.014739,7.776455,7.829812,8.119224,7.87693,7.87732,7.926718
7.98812,7.864578,8.554146,8.366812,7.743071,8.540754,7.620477,,8.115992,8.205247,7.505009,8.444531,8.036806,8.2592,8.103055,7.62592,7.818028,8.279032,8.250695,8.169994,8.265082,7.787955,8.162333,8.185874
,7.08282,7.402939,7.220557,,,6.797315,,7.064126,7.213758,7.381854,,7.354031,,,6.2634,,,7.592988,7.596662,7.628114,6.45159,7.477834,7.069159
6.787663,7.260433,6.936193,,6.791954,6.783626,7.70884,,,6.940072,,7.531186,7.510217,,6.618893,6.469686,6.729908,,7.276031,7.555534,7.243806,,7.223983,7.107133
8.919844,8.610279,8.713224,8.453766,8.720781,8.625114,8.55269,8.08436,7.279834,8.378461,8.358253,8.702789,8.336692,8.410736,8.305391,8.301344,8.462083,8.516524,8.511871,8.469852,8.65452,8.529847,8.385756,8.426783
8.302168,7.077267,8.206187,8.0952,8.043134,8.347663,8.146897,6.699065,7.392639,7.634901,7.9094,8.291939,7.446566,7.743634,7.296016,8.252215,7.299798,7.985513,8.008679,7.93587,7.905892,8.553957,7.382021,8.204268
7.690869,7.444312,7.419406,7.15765,7.443252,7.564327,7.398207,,7.395105,7.542976,7.756845,7.415111,7.499964,7.048235,7.736372,7.258775,7.388444,7.283027,7.704705,,7.719746,7.425029,7.778491,7.331789
,7.194902,7.04061,,,7.25831,7.490875,6.639807,,7.241239,,7.399702,,7.508227,7.204554,6.595729,7.574864,,7.186383,7.172197,6.92833,7.514063,6.738579,7.299287
,7.076755,7.458255,,7.782392,7.499889,,7.346202,7.411568,7.280608,7.391969,7.578216,7.821828,7.530335,7.052903,7.601442,7.823326,,7.21082,7.488635,7.527396,6.703264,7.622124,7.370216
6.601199,6.916702,6.965652,6.867068,,6.776933,,6.403446,6.823115,6.75956,7.429744,6.356187,7.557877,,,,7.153023,,6.40767,7.067308,6.646505,6.593458,6.601175,6.216501
7.625526,7.56328,7.480502,7.561435,7.799454,7.346349,7.789455,8.114158,8.098446,7.600976,8.060021,7.926014,8.022324,7.706685,7.836015,7.793291,7.696149,7.807499,7.404977,7.734254,7.917857,7.294862,7.877773,7.815202
,7.448797,7.299177,7.165636,7.563448,7.223078,7.32732,7.78472,7.548187,7.380359,7.565497,7.166522,7.389915,7.426012,7.098899,7.376871,7.322483,,8.004319,7.350597,7.570283,7.280783,7.516587,7.082518
,7.637275,7.875484,8.162023,,,6.834024,,,8.008064,8.160021,7.707311,7.823788,7.370409,8.16574,7.426913,7.512736,7.018222,8.307121,8.22154,7.530193,7.69405,7.902296,8.135115
7.836476,7.937198,7.98412,7.772748,7.778562,7.996253,7.827308,,7.574643,8.096366,7.798409,7.76293,8.069376,8.187456,7.8106,7.886969,7.98133,7.931736,7.899868,7.63912,8.177443,7.937701,7.518547,7.231195
9.325397,9.603654,9.326337,9.412615,9.358243,9.39479,8.978828,9.147116,9.126872,9.083581,9.342401,9.238978,9.29969,8.943357,9.463239,9.370748,9.198166,9.348686,9.21818,9.172447,9.491397,9.502986,9.187536,9.180704
7.924687,7.771961,8.538179,8.366812,7.61427,8.540754,7.70216,6.828299,8.180319,8.182278,7.421142,8.346329,8.043553,8.197797,8.017919,7.091595,7.674667,8.279032,8.205257,8.12309,8.233021,7.206086,8.147814,8.092777
8.553113,8.349083,8.29412,7.918781,8.680394,8.263572,8.859811,8.259184,8.755605,8.292277,8.487723,8.736122,8.516317,8.508238,8.590151,8.610101,8.421971,8.497434,8.321597,8.450293,8.396973,8.396616,8.419947,8.274845
7.727946,7.669334,7.852912,7.609126,7.297273,7.703577,7.409312,7.186652,7.548082,7.413836,7.149245,7.662143,7.571545,7.809643,7.500689,7.099552,7.77699,7.288228,7.392462,7.415133,7.65376,7.869739,7.425868,7.473797
,7.257933,7.418701,7.406863,,7.513887,7.805638,,,7.03421,7.004358,,,7.038301,7.182064,7.384346,7.710708,7.128423,7.528901,7.195201,,7.793597,,7.124441
,8.297446,8.157605,8.207513,8.155607,8.187403,7.979289,,8.15294,8.040975,8.335556,8.159123,8.09164,,,8.343305,8.120758,7.972541,8.08279,,8.313164,8.248627,8.176974,8.139256
7.491223,7.073027,7.465432,7.197696,,7.452165,7.607622,,6.93369,7.03421,,7.609599,,7.038301,7.178497,7.517913,7.618382,7.10054,7.528901,7.031109,7.210914,7.861447,,7.143215
7.172795,7.745198,7.757514,7.878834,7.717683,7.601241,7.57561,7.770777,7.590261,7.727206,,7.446087,7.628248,7.496585,7.698002,7.655132,7.736546,7.23864,7.620814,7.621906,,7.738898,7.610085,7.911061
7.531299,7.750121,7.67561,7.775141,7.615573,7.495676,7.807126,7.306143,7.645305,7.61311,7.470788,7.728132,7.517868,7.450335,7.851567,7.813586,7.36438,7.615899,7.744115,,7.452804,7.919291,7.425146,
8.323517,8.163849,8.135555,8.097402,8.245197,8.109429,8.297988,8.697463,8.232238,8.519193,8.753146,8.122087,7.864987,8.605448,8.335994,8.272457,8.409324,,8.238699,,8.143271,8.552092,8.147447,8.48099
7.109712,7.320478,6.964847,7.41014,7.500878,7.406727,7.620727,7.54675,7.736096,,7.33105,7.542031,,,7.344186,7.560371,7.254399,,7.512033,7.274633,7.036395,7.612312,7.544848,7.56038
,7.656013,7.768877,7.689264,7.303169,7.270532,7.298112,7.533848,7.503889,7.733285,,7.635181,8.144387,7.374744,7.513801,,7.275775,7.030828,7.549538,7.690594,7.777937,7.480689,7.562452,7.566305
9.714504,9.077014,9.283073,8.991226,9.63233,9.21657,8.942898,9.038138,8.809946,9.325955,9.564676,8.908477,9.10803,8.334638,9.300226,9.095208,9.110474,9.483322,9.715182,9.401481,9.154597,9.219615,9.298035,9.33056
7.812411,,7.78239,7.883286,,7.576563,7.477284,,7.584472,,,7.185619,7.37114,,7.155327,7.282485,,8.100108,7.862394,7.830354,8.280972,7.149643,7.45602,
,7.475807,7.670848,,7.370192,,8.059713,7.844824,8.0945,7.809494,7.862506,8.006812,7.797664,7.935423,7.721699,7.969961,7.860312,,8.019206,7.892819,7.578095,7.687596,7.514692,7.842881
7.570943,,7.079724,7.208441,7.815806,7.035826,8.161947,,8.246256,,7.39512,7.906822,,,7.605582,7.665765,7.708182,,7.354011,7.499891,7.789797,7.601314,7.626711,
7.679637,7.574556,7.946836,7.80238,8.109811,8.009508,7.564757,8.061152,7.886548,8.127608,8.247517,7.967992,8.271643,7.87803,7.888071,8.071798,7.636071,8.189953,7.556788,7.791849,7.912716,7.919252,8.014255,7.869788
7.253468,7.207429,7.097284,7.412276,,7.288042,,,7.426429,6.870008,,7.214551,7.145479,7.237791,7.367156,7.176075,6.630138,,7.266794,7.309613,7.393406,,,7.446924
7.843773,7.844672,8.069073,7.94611,8.071027,8.197944,7.762723,7.99526,7.864559,7.996809,8.121168,8.01742,7.791792,8.128338,7.877042,8.079364,8.293019,7.620774,7.780158,7.72494,8.253508,8.310839,7.779552,8.106268
7.172795,7.480148,7.757514,7.878834,7.717683,7.601241,7.57561,7.770777,7.590261,7.727206,,7.446087,7.628248,7.494964,7.698002,7.405415,7.736546,7.23864,7.620814,7.621906,,7.738898,7.610085,7.911061
7.363323,7.790007,7.997791,7.821685,7.822029,7.885401,7.116484,7.760422,7.776095,7.785734,7.741615,7.753058,7.890454,7.111709,7.472617,7.797273,7.961907,7.144072,7.776491,7.668314,7.907466,8.220001,7.886181,7.756648
7.236043,7.611724,7.689136,7.216502,7.558611,7.507518,7.894833,7.524313,7.509531,7.360322,7.497421,7.698584,7.236059,7.288922,7.399149,7.50616,7.485948,8.072614,7.614063,7.813026,7.32164,7.664656,7.700388,7.21552
7.549942,6.871577,8.182457,7.759841,7.834072,8.057832,7.617712,7.681139,7.671092,7.794674,8.29648,7.7949,8.149793,7.285324,7.28448,8.012063,8.021708,7.56528,7.34951,7.747478,8.103068,8.260883,7.119433,8.189682
,7.295927,7.165832,7.301201,7.097613,6.980233,,,7.287403,7.428013,7.18649,7.181317,7.501084,,,,6.7305,,7.336147,6.927296,7.321547,7.16853,7.520141,
,7.720395,,7.521003,7.601428,7.426286,7.585175,7.7368,7.846304,,,7.550886,7.563904,7.784933,7.383202,7.736967,7.76454,,7.787361,7.216368,7.697657,7.663297,7.726112,7.542256
7.284702,,7.847636,7.482749,,6.866582,,8.2612,,8.305288,7.641026,,7.409587,7.932841,7.435497,,7.668529,7.108506,,7.781026,8.063261,7.717256,7.648578,7.950776
,7.194902,7.292036,,,7.25831,7.490875,6.639807,,7.241239,,7.614818,,7.508227,7.204554,,7.319111,,7.379805,7.172197,6.92833,7.682799,6.738579,7.299287
7.668951,7.789245,7.886097,7.831303,7.657156,7.951274,7.652205,,8.397121,,7.467062,7.810471,7.94502,7.541849,8.022766,,7.866825,,7.762779,7.644495,7.630014,8.078459,,
7.843773,7.664844,8.007265,7.909487,8.033471,8.074524,7.762723,7.681139,7.694299,7.866537,7.979052,7.877014,7.791792,7.587107,7.708427,8.008612,8.293019,7.529049,7.682653,7.72494,8.088731,8.277326,7.605811,8.093507
8.533479,7.033996,7.384176,7.707012,7.596335,,,7.068804,7.171599,6.83628,7.165139,7.145403,,,,6.899925,6.672444,9.039779,7.333687,,7.333181,7.372519,,6.900341
