Intensity IN_1,Intensity IN_2,Intensity IN_3,Intensity IN_5,Intensity IN_6,Intensity PD_1,Intensity PD_2,Intensity PD_3,Intensity PD_5,Intensity PD_6
0,0,13273000,0,0,0,0,0,0,0
8523900000,7258700000,5311400000,2967100000,5033500000,222540000,103720000,215970000,19273000,173220000
294930000,118140000,207000000,62301000,224450000,956280000,473250000,807640000,46153000,368930000
144540000,127450000,183630000,123150000,189800000,5627000,918440,530010,0,1561000
959940000,845190000,1505200000,526880000,1137300000,5429100,2525300,1374500,0,1432200
411730000,228050000,368850000,118690000,333820000,6090600,3277800,6118900,679760,2772900
8439200,20427000,0,5858400,227860000,59604000,74689000,61495000,124380000,37514000
6358500000,5589400000,6181300000,4356400000,6984200000,369940000,149340000,362870000,29861000,218390000
5266600000,1077300000,2643700000,1901700000,1858500000,370630000,188070000,366460000,16011000,210460000
648720000,545120000,801780000,190620000,654660000,148170000,67867000,127080000,7265100,49785000
278970000,171010000,520180000,259550000,395740000,19320000,12221000,24005000,0,13610000
53130000,25710000,62228000,16081000,19671000,4487600,4036600,6761600,0,0
197240000,48779000,111090000,208400000,161120000,66109000,25177000,69497000,4544800,46625000
113820000,55872000,122260000,40361000,72908000,29051000,9880400,16430000,1590600,9731400
1130600000,107480000,1014600000,666970000,204640000,168380000,87950000,123660000,15572000,91793000
37436000,3466500,30475000,10071000,19742000,620840,0,1124800,0,0
15455000,5010000,11202000,15536000,12309000,0,0,0,0,0
258540000,70224000,261490000,110640000,315940000,2638100,2038500,5495200,0,2401800
53761000,22315000,41213000,14617000,45233000,0,0,0,0,0
1880900000,957360000,1428200000,415520000,794740000,12836000,4553700,8080300,0,1053400
128940000,74925000,77494000,65684000,158090000,0,0,0,0,0
20568000,13028000,15390000,11590000,7390300,0,0,0,0,0
295510000,101560000,247510000,106210000,245280000,0,0,0,0,0
15004000000,6208400000,12061000000,3468800000,9447000000,11287000,3740000,14951000,0,11439000
0,0,0,0,0,0,0,0,0,0
30801000,13310000,15275000,16251000,19513000,0,0,0,0,0
425810000,292030000,256880000,147280000,211340000,0,0,0,0,0
2002600000,1320700000,2114500000,1242100000,1724500000,32982000,11239000,17870000,557620,10858000
25850000,52686000,79776000,65483000,82492000,0,0,0,0,0
298730000,195250000,219380000,128680000,141690000,2283300,0,0,0,0
326370000,173580000,339490000,217170000,533890000,0,0,0,0,0
48242000,37523000,55054000,40936000,56335000,0,0,0,0,0
248140000,175750000,363590000,137870000,174360000,0,0,0,0,0
201690000,158030000,259370000,217690000,251620000,0,0,0,0,0
23513000,0,13256000,7987800,37530000,0,0,0,0,0
212460000,239210000,286200000,178200000,241810000,1786500,0,1425100,346880,1339600
8608700000,7052300000,10001000000,5105700000,8907600000,1295300000,527230000,1188100000,47100000,463990000
540110000,399000000,520300000,264200000,278240000,6066200,13255000,16793000,832100,14887000
517100000,287790000,472930000,214080000,423650000,7019800,2885100,3837300,724500,3283200
13359000,7114300,11280000,13249000,12527000,0,0,0,0,0
1178100000,700030000,1133300000,538880000,757120000,116690000,49682000,74041000,5395300,44481000
16821000,13164000,4624400,4121600,16743000,0,0,0,0,0
56138000,52089000,11660000,19469000,34191000,0,0,0,0,0
131370000,96933000,140470000,81598000,96503000,309730000,132740000,319910000,22826000,222220000
52668000,48450000,65852000,25837000,89084000,0,0,0,0,0
968390000,621830000,1343100000,435020000,789970000,44423000,20406000,26214000,1965400,21403000
474220000,276420000,527800000,317890000,449140000,0,0,0,0,1934000
166770000,739190000,156730000,10304000,92386000,0,0,0,0,0
431390000,326180000,1229000000,426260000,389730000,10914000,7955200,14539000,1839400,12847000
50125000,20635000,57336000,12425000,40148000,0,0,0,0,0
104350000,86341000,97661000,70952000,106660000,0,0,0,0,0
494080000,248960000,390950000,118450000,380990000,10710000,5122100,10460000,0,4884800
295520000,147400000,214650000,111020000,126490000,6062400,1299100,2696800,0,3770000
5705500000,3784900000,5941000000,3564700000,6007700000,1903300000,910010000,1819600000,320170000,1387000000
57041000,35351000,61152000,42572000,77594000,0,0,0,0,0
518900000,357710000,673770000,122840000,826090000,0,0,0,0,0
151450000,94473000,145620000,65381000,99455000,45492000,29717000,31755000,450190,93460000
5860600,6828000,58392000,5960300,1159100,0,0,0,0,0
109090000,89267000,104870000,46928000,102550000,1426500,895090,0,0,0
724540000,552600000,276630000,98948000,298370000,24003000,12764000,23374000,1357300,28848000
149130000,58352000,91644000,40079000,61932000,12685000,0,10628000,0,10486000
0,0,8801800,0,6338800,17957000,11429000,10404000,0,2639400
35772000,19854000,32186000,41669000,51519000,0,0,0,0,0
264350000,143590000,247900000,139280000,275890000,81972000,35687000,96979000,10099000,55299000
40176000,36750000,47231000,41468000,66377000,0,0,0,0,0
114400000,69239000,79848000,29469000,69093000,5498900,2408500,3446500,0,1447900
261960000,237290000,283990000,103190000,236690000,0,0,634850,0,0
80008000,36669000,127520000,28132000,68042000,0,0,0,0,0
631040000,483670000,683650000,233900000,460190000,521210000,210170000,444090000,33435000,319020000
3837700000,3867900000,4104200000,2712900000,2761500000,141570000,99462000,123710000,6382800,47387000
401050000,303670000,405400000,285740000,412530000,8260700,1904900,1497800,0,3502300
1548800000,888660000,2477700000,1118300000,3032600000,249740000,135270000,269380000,31329000,210440000
3489100,0,5096400,0,998800,0,0,0,0,0
52819000,54136000,44298000,46742000,30428000,2438700,0,0,0,3154800
17199000000,15114000000,14832000000,10644000000,24031000000,848210000,399870000,930740000,65388000,616130000
947520000,582490000,805090000,390090000,750710000,127570000,72628000,121970000,23573000,89591000
881380000,287360000,282960000,212360000,370860000,20440000,6327200,24349000,0,8902300
63415000,40455000,98556000,51833000,125820000,0,0,0,0,0
0,0,0,0,0,3255000,2918500,1636400,0,2863400
177440000,96820000,178290000,111660000,235310000,0,2622700,1792400,0,0
13806000,12021000,21074000,5841100,16465000,0,0,0,0,0
260540000,104760000,190280000,67354000,101260000,4082200,0,4223100,0,1845700
1946000,1515000,4537900,1331300,7692600,0,0,0,0,0
1009500000,659850000,833810000,1027200000,1509900000,0,49409000,941130,3767400,6109600
34709000,37752000,109020000,26941000,53037000,0,0,0,0,0
206990000,125760000,204430000,90367000,154420000,0,0,0,0,0
321710000,227790000,234090000,137140000,341940000,38006000,20702000,59116000,986370,18835000
8803400,5703500,16360000,0,4330600,7013900,79109000,0,0,693360
84508000,29543000,593170000,28188000,55940000,401980000,176050000,403520000,98669000,225670000
3075500000,2242200000,1316200000,1098800000,235080000,200840000,98521000,243630000,7860800,152500000
25224000,23139000,11386000,0,0,0,0,0,0,0
103320000,36888000,89393000,6185200,118250000,0,0,0,0,0
1094000000,611510000,857660000,434000000,956490000,0,0,0,0,0
890160000,516910000,863110000,304810000,695130000,13019000,0,14520000,0,7510400
6917600,2148100,0,5755600,0,0,0,0,0,0
12125000000,9245800000,8970500000,5818200000,15205000000,1273200000,540040000,1388700000,91372000,883520000
142510000,138990000,209000000,4964600,113590000,0,0,0,0,0
9130500,14656000,4174600,0,9959100,0,0,0,0,0
1381900000,766830000,1129700000,713410000,760340000,30098000,11205000,30879000,3897400,23538000
50255000,31874000,54715000,37312000,67928000,0,0,0,0,0
0,0,0,0,0,210410000,37748000,126780000,4289900,50278000
160100000,83782000,198940000,92357000,139470000,0,0,0,0,0
371000000,268650000,477030000,69549000,285140000,170990000,65946000,178390000,29524000,60180000
5575300,3100900,8032300,1718100,7755600,0,0,0,0,0
19721000,1550800,33895000,12437000,20029000,0,0,0,0,0
2016600000,1034700000,1897800000,664430000,1466100000,7269800,2620400,4219400,0,0
11673000,9951900,15527000,6368700,11979000,0,0,0,0,0
361010000,235040000,266100000,155910000,262310000,0,0,0,0,0
11414000,16866000,38647000,0,22272000,0,0,0,0,0
828880000,575480000,928450000,533980000,817210000,450880000,230580000,569410000,37769000,355640000
41508000,39742000,92115000,13301000,10178000,0,0,0,0,0
110200000,92888000,119700000,53983000,135350000,0,0,0,0,0
126900000,63054000,194820000,85548000,216910000,0,0,0,0,0
451010000,222030000,211510000,125130000,449680000,78145000,10416000,60143000,3311500,67050000
1335500000,982250000,1168800000,649470000,749080000,105990000,45773000,48653000,4487900,18575000
35599000,69213000,100610000,27698000,84442000,0,0,0,0,0
1062900000,584820000,782520000,392490000,803160000,25503000,13976000,18863000,0,11498000
115220000,37262000,132680000,61406000,46058000,0,0,0,0,0
406450000,210490000,688980000,222110000,318090000,31976000,14303000,30957000,129220,7950600
135210000,101920000,142920000,75708000,85407000,0,0,0,0,0
6395800000,4780900000,7541600000,3039000000,4513300000,323770000,122350000,174350000,23111000,223680000
4070800000,2581300000,4886000000,2001700000,3500400000,92453000,28419000,77780000,1681000,53999000
35969000,81294000,152010000,63801000,76451000,4173700,1398300,3335200,0,2895100
253730000,220110000,234200000,226810000,264940000,7565100,2737800,6630900,0,0
0,7486900,5211600,7322000,4616000,0,0,0,0,0
1669900000,1024200000,1616600000,787840000,1509100000,64145000,33591000,40701000,1884100,24969000
32223000,18060000,40162000,33891000,53261000,0,0,0,0,0
265220000,188730000,334300000,128440000,309800000,0,0,0,0,0
346450000,268680000,392700000,239250000,436100000,0,0,0,0,0
8273700,3653800,9753600,4977600,7895000,10792000,4714000,9451000,232040,7382600
111140000,63383000,168130000,79873000,190340000,0,0,0,0,0
8829500,7878100,11687000,3085200,22661000,0,0,0,0,0
0,0,1684200,912430,2739800,4757600,0,4222600,0,6003700
7487200,6074400,14815000,3661100,6952400,7397700,5684200,6238600,0,3964400
169930000,267450000,248310000,222250000,451270000,0,0,0,0,0
116680000,2554200000,91913000,82204000,170910000,3838900,2838800,2004100,0,0
1920000000,1258700000,1814100000,747210000,2068800000,266690000,64909000,115490000,15069000,123740000
446040000,398460000,553140000,254400000,518140000,11144000,3449400,6909300,0,5359900
10228000000,7278900000,9150500000,3091800000,6000500000,918750000,334430000,925260000,12772000,532540000
655380000,401730000,736180000,217490000,152010000,16210000,7606100,2796800,0,1280700
5565400000,3244300000,6368900000,3370000000,4478800000,347910000,135590000,295340000,37999000,190710000
273800000,89872000,362620000,82720000,167680000,582930000,105570000,479820000,20649000,328000000
76099000,7632500,103740000,14784000,38234000,0,0,0,0,0
24995000,17729000,3583600,1112100,24475000,10274000,5387200,6891100,0,0
16170000,10652000,23000000,6248800,8638300,0,0,0,0,0
2636200000,1418800000,2318200000,919750000,2090000000,66803000,39997000,81668000,4693800,32323000
55432000,35711000,213050000,57121000,64112000,0,0,0,0,0
7248600,8469600,23150000,7247500,8658100,7694300,4628500,4584000,0,2911200
0,0,0,0,24256000,0,0,0,0,0
92251000,43461000,110980000,43222000,76301000,0,0,0,0,0
69157000,41882000,9455100,25129000,29459000,0,0,0,0,0
1880100000,1019000000,1245600000,1041300000,1640000000,39167000,18366000,20906000,749010,15782000
516160000,434810000,803870000,365610000,443900000,0,2713700,0,0,2379200
8450100,12300000,22375000,9184600,16364000,0,0,0,0,0
6982600000,4556900000,7120800000,4355800000,8032100000,1710900000,860150000,1392700000,98800000,711520000
260310000,330630000,382970000,109740000,256890000,9556000,0,3256600,0,0
2123500000,1092300000,1483000000,1201900000,1217900000,65008000,28595000,59712000,9087000,53955000
0,0,32763000,3884300,3122800,101550000,25655000,95041000,6088200,53262000
75185000,41850000,66312000,54275000,81304000,1977100,718760,2616700,207160,1202100
1987400000,761430000,1029000000,592590000,1236100000,136530000,54315000,146600000,9654300,78193000
56445000,275280000,321550000,250060000,607540000,170550000,45472000,86861000,8158600,78942000
427960000,254590000,459750000,80582000,211540000,244440000,81551000,218370000,13412000,114660000
958650000,3247700000,4033600000,2890600000,1329600000,142180000,66719000,128850000,8435000,66507000
4410100000,4027500000,4818700000,1551900000,3690300000,481960000,197760000,430770000,32202000,341180000
619560000,408860000,627490000,277060000,455750000,17051000,3652900,7467400,0,3661200
297130000,165200000,289720000,170610000,257100000,25379000,9601200,18088000,2262200,10549000
29584000,20848000,35407000,15305000,4240400,0,0,0,0,0
6219400,0,0,2784400,0,0,0,0,0,0
0,15170000,51156000,10165000,7523700,918300,647270,1203500,427160,2804700
274300000,185630000,272040000,141590000,258970000,0,0,0,0,0
188740000,168610000,40703000,73242000,214950000,0,0,0,0,0
32957000,14015000,40070000,5897100,19383000,0,0,0,0,0
20891000,12905000,21025000,0,29652000,42702000,19978000,24591000,4855600,39680000
32049000,10180000,18832000,6427000,9181600,0,0,0,0,0
122090000,91453000,103060000,61213000,86384000,0,0,0,0,0
6131000,0,0,3538300,4635900,0,0,0,0,0
188310000,71409000,72641000,46428000,125140000,0,0,10092000,0,0
0,0,121860000,27972000,0,187680000,74862000,161210000,11836000,99604000
7515400,3891300,9023600,0,4116400,0,0,0,0,0
2057600000,1196600000,2052300000,804250000,2050700000,173690000,86314000,161640000,6790100,97914000
1942100000,1536200000,2357300000,819450000,2573400000,179470000,76651000,118150000,8571000,72754000
386750000,325520000,335510000,192980000,291810000,38831000,34559000,42161000,4651600,53346000
219880000,116020000,307410000,211430000,126970000,4628600,1549500,3952900,0,1065000
0,6373600,0,2135800,0,0,0,0,0,0
1903400,1794000,2864700,1015000,1083200,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
32736000,29651000,25737000,31399000,31124000,0,0,0,0,0
8052600000,6412300000,11625000000,4904100000,4111900000,707080000,315260000,625470000,29560000,378220000
141930000,82317000,95781000,30200000,53153000,0,0,0,0,0
11453000,0,21812000,0,7342500,0,0,0,0,0
764360000,678830000,701640000,831100000,1343700000,113610000,77307000,5310400,7956000,15490000
1271000000,1082300000,3021300000,559010000,1406200000,91303000,41301000,101780000,10646000,39248000
292470000,226970000,302150000,100740000,223600000,1492600,765780,1485600,177160,403200
35311000,15968000,30186000,67988000,122420000,6972600,2150500,2312800,0,0
124650000,89015000,120020000,60643000,84296000,14171000,3299100,4588100,500380,3280600
210240000,115490000,133990000,55050000,123300000,4596400,2106500,2415300,176730,2924900
23032000,20143000,30325000,11373000,11118000,0,0,0,0,0
38518000,104870000,164930000,44581000,114140000,32279000,19064000,28614000,4049900,23584000
217110000,61721000,97405000,133430000,181840000,0,0,0,0,0
10441000,6937100,14916000,4093600,10763000,0,0,0,0,0
8173900,8772400,7782800,3765300,6573000,0,0,0,0,0
961950000,532470000,526730000,302650000,867470000,80458000,44424000,97697000,5651500,92067000
210670000,99898000,139500000,102570000,253400000,0,0,0,0,0
101980000,74848000,97473000,42650000,44912000,0,0,0,0,0
29224000000,19628000000,22657000000,20102000000,25692000000,2637000000,1482100000,2873300000,132580000,1903800000
48231000,39852000,24253000,28975000,29593000,0,0,0,0,0
193320000,104860000,170680000,73235000,84106000,6527900,4680700,5541600,0,4257600
747530000,612090000,410720000,246140000,342890000,0,0,0,0,0
23396000,11126000,14488000,6143500,8570300,0,0,0,0,0
1732800000,1264500000,1567200000,656410000,2433400000,20525000,20730000,40391000,5365200,8037300
54201000,23884000,44417000,19486000,52979000,81705000,24486000,82767000,5888700,59172000
925430000,979880000,1368500000,544430000,884640000,34041000,11732000,9765900,1884400,20377000
1311800000,924160000,3515100000,819330000,2496700000,62771000,28694000,43074000,992130,35599000
1383300000,1053200000,1545700000,716420000,1354200000,74541000,27148000,105820000,9343300,65808000
1202500000,981940000,1161900000,731910000,1359200000,6311600,0,0,0,8337500
59887000,34177000,62149000,8054800,60325000,0,0,0,0,0
229210000,101990000,115060000,147170000,57564000,0,0,0,0,0
71824000,92686000,124590000,39202000,171720000,46548000,22274000,20748000,1408100,8614800
