LFQ Intensity Lysate I,LFQ Intensity Scrambled I,LFQ Intensity Norad I,LFQ Intensity Neat I,LFQ Intensity Malat I,LFQ Intensity Lysate II,LFQ Intensity Scrambled II,LFQ Intensity Norad II,LFQ Intensity Neat II,LFQ Intensity Malat II,LFQ Intensity Lysate III,LFQ Intensity Scrambled III,LFQ Intensity Norad III,LFQ Intensity Neat III,LFQ Intensity Malat III
63702000,0,56540000,0,0,79640000,0,49952000,46271000,0,67615000,0,0,0,0
0,0,0,0,0,3577900,0,0,0,0,0,0,0,0,0
715070000,118660000,576080000,74861000,159550000,906430000,308700000,600170000,552950000,237080000,686690000,248680000,490700000,234530000,0
0,0,0,0,0,33943000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26535000,0,6719400,0,0,0,0,0,0,0
0,0,0,0,0,28544000,0,0,0,0,0,0,0,0,0
183460000,0,125840000,0,23888000,110870000,0,57378000,55011000,0,44351000,0,62117000,53206000,0
239420000,108070000,125070000,0,93646000,254180000,0,125040000,123430000,0,337830000,0,107000000,0,0
54040000,0,133390000,0,0,527110000,0,180350000,106600000,0,112920000,0,92684000,43928000,0
0,0,0,0,0,15491000,0,0,0,0,0,0,0,0,0
110410000,0,149520000,0,0,394900000,0,96240000,81979000,0,180370000,0,98314000,80853000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,48724000,0,0
63762000,26455000,59271000,0,41070000,0,0,21157000,0,0,0,45610000,0,0,0
0,0,0,0,19109000,0,0,0,0,0,0,0,0,0,0
72399000,0,0,0,0,184550000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45101000,0,38923000,0,0,37584000,0,0,0,0,55372000,0,52840000,0,0
0,0,2019800,0,0,0,0,0,0,0,0,0,0,0,0
49367000,0,0,0,0,44963000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41387000,0,0,15930000,0,0,0,0,0,0,0,21058000,0,0
137980000,0,59273000,0,0,107540000,0,64734000,61034000,0,0,59782000,70120000,45421000,0
10033000,0,17062000,0,0,0,0,0,0,0,0,0,0,0,0
21415000,0,0,0,0,0,0,0,0,0,0,138120000,0,0,0
163160000,0,56483000,0,0,51844000,0,28019000,0,0,54808000,0,52662000,0,0
20878000,0,27038000,0,0,41459000,0,46572000,25800000,0,0,0,32908000,0,0
0,0,0,0,0,0,0,0,0,0,0,35860000,0,0,0
806920000,104030000,617440000,0,220350000,499200000,51394000,229710000,194290000,49535000,201480000,0,95182000,53673000,0
107150000,0,125130000,0,0,83829000,0,48534000,32095000,0,42482000,0,0,0,0
160640000,0,183740000,0,0,48357000,0,0,0,0,68582000,62117000,54055000,0,0
19111000,0,19373000,0,0,23173000,0,22297000,0,0,0,0,18626000,0,0
0,0,11372000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13822000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25074000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,45970000,0,0,0,0,0,0,0,0,0
0,0,0,809700000,0,0,0,0,0,0,0,0,0,0,0
76556000,0,81388000,0,0,94296000,0,146210000,88915000,95916000,68091000,0,64744000,0,0
0,0,8529600,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4280500,0,0,0,0,0,0,0,0,0,0,0,0
24183000,0,47548000,0,0,38486000,0,43578000,34828000,0,0,0,0,0,0
0,0,61901000,0,0,54888000,0,0,0,0,50334000,0,39142000,0,0
0,0,0,0,0,0,0,0,0,0,21156000,0,0,0,0
0,0,0,0,0,4249100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3444500,0,0,0,0,0,0,0
11673000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,81775000,0,47527000,43722000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19980000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8624100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471030000,0,284370000,0,0,310240000,0,154000000,138320000,0,0,0,69704000,0,0
82653000,0,39421000,0,0,77817000,0,30784000,38189000,0,36248000,0,29238000,0,0
0,0,0,0,0,0,0,0,0,0,0,40512000,0,0,0
62902000,55782000,251790000,0,30067000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21590000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4617400,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15296000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25055000,0,12012000,0,0,0,0,19737000,0,0
0,0,0,0,0,35983000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14533000,0,0,0,0,0,0,0,0,0,0
69948000,0,61526000,0,0,63531000,43935000,61526000,77252000,0,73729000,0,0,0,0
114610000,0,83512000,0,0,97271000,0,59909000,51856000,0,60317000,0,41354000,0,0
0,0,0,0,0,15909000,0,0,0,0,0,0,0,0,0
0,0,0,53313000,35240000,0,77371000,25879000,48635000,63978000,0,0,0,73410000,0
0,0,0,0,0,0,0,19880000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12228000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32577000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413170000,0,323220000,0,130910000,296280000,72757000,168010000,164000000,0,141050000,0,173720000,113730000,0
0,0,0,0,0,69332000,49669000,121340000,94102000,138890000,0,0,69487000,0,0
156660000,0,105810000,0,0,132720000,0,69742000,78754000,0,164850000,0,73676000,0,0
0,0,25881000,0,0,23810000,0,26287000,0,0,42307000,0,0,0,0
28911000,0,29094000,0,0,33925000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11358000,0,0,11794000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,65011000,61867000,0,286230000,0,0,0
0,0,59539000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4491900000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,83532000,0,0
131960000,0,65988000,0,0,86013000,0,31302000,28046000,0,96964000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,35113000,0,0,44793000,0,0,0,50854000,0,0
487910000,0,790860000,0,0,569650000,128770000,311450000,376430000,0,0,225340000,201450000,0,0
44770000,0,0,0,0,20532000,0,50183000,46631000,32361000,21417000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25662000,0,39932000,45603000,78227000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,56745000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5131700,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13608000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12123000,0,0,0,0,33415000,0,25539000,12556000,0,39200000,0,0,0,0
172840000,0,162020000,0,0,183350000,0,119580000,102080000,0,210750000,56193000,204420000,95807000,0
0,0,0,0,0,0,0,0,0,0,17665000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48581000,0,32914000,0,0,49784000,0,55119000,22836000,0,43842000,0,0,0,0
13593000,0,9154000,0,0,0,0,17293000,13557000,0,11004000,0,0,0,0
10861000,0,30504000,0,0,15479000,0,9006300,11039000,0,14697000,0,14952000,0,0
12620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21133000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3984700,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,52098000,20232000,0,0,0,0,0,0
22167000,0,12948000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3416000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14721000,0,0,0,0,0,0,0,0,0
0,0,7106100,0,0,0,0,0,0,0,0,0,0,0,0
42368000,0,31890000,0,0,0,0,26323000,22678000,0,0,0,35545000,0,0
41922000,0,35133000,0,0,34676000,0,27707000,28569000,0,39321000,0,0,0,0
45140000,0,0,0,0,34292000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12398000,0,0,0,0,0,0
0,0,0,0,0,9113700,0,0,0,0,15509000,0,0,0,0
65287000,0,34721000,0,0,128740000,0,39202000,36893000,0,34672000,0,14674000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14874000,0,0,0,0,30617000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44326000,0,0,0,0,76251000,0
0,0,60614000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11336000,0,0
0,110090000,103030000,0,109900000,0,361000000,0,172480000,656570000,0,680300000,250020000,188910000,0
0,0,0,0,0,16324000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17400000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12437000,0,0,0,0,0,0,0,0,0
0,19762000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85676000,0,57098000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,35946000,0,0,0
0,0,0,0,0,0,0,24384000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,241190000,0,0,0,0,0
80876000,0,0,0,0,24579000,0,27866000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33240000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,19111000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,48146000,0,0,0
0,0,0,0,0,37707000,0,0,0,0,0,0,0,0,0
12849000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243210000,0,45706000,0,0,211060000,0,44497000,34185000,0,66900000,0,41479000,0,0
0,0,0,0,0,4660700,0,0,0,0,0,0,0,0,0
28361000,0,0,0,0,27975000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6596800,0,0,0,0,0,0,0,0,0,0,0,0
23379000,0,0,0,0,33461000,0,13300000,23226000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16429000,0,0,0,0,0,0,0,20859000,0,0
138630000,0,67522000,0,0,133240000,20962000,106250000,56513000,0,36185000,0,98720000,0,0
0,0,0,0,0,48460000,0,0,0,0,48384000,0,0,0,0
0,0,0,0,0,31605000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6088300,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,85909000,0
0,0,0,0,0,0,0,26826000,27071000,22237000,0,0,0,0,0
146600000,0,128290000,0,0,394720000,52954000,175850000,143480000,0,264750000,75477000,150320000,78090000,0
0,0,0,0,0,0,0,0,14559000,0,0,0,0,0,0
0,0,0,0,0,17812000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9310200,0,0,0,0,0,0,0
0,0,0,0,0,9185300,0,0,0,0,0,0,0,0,0
0,27140000,0,0,0,0,0,0,63458000,0,0,26305000,0,0,0
106960000,0,72890000,0,0,62583000,0,0,0,0,78838000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102240000,0,63541000,0,0,103940000,0,87048000,82985000,31170000,62546000,0,45512000,0,0
0,0,0,0,0,0,0,0,0,0,0,47778000,0,0,0
8511700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12225000,29587000,0,0,20253000,0,0,0
28389000,0,36472000,0,0,45432000,0,30661000,0,0,35531000,0,0,0,0
0,0,12638000,0,0,0,0,0,0,0,0,0,0,0,0
45588000,0,43392000,0,0,51195000,0,31398000,40196000,0,76308000,0,58048000,43002000,0
15454000,0,0,0,0,0,0,16599000,0,0,39463000,34887000,18345000,0,0
0,0,0,0,0,28901000,0,0,0,0,0,0,0,0,0
0,0,9736600,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11279000,0,0,0,0,12384000,0,0,0,0,20460000,0,0
16810000,0,0,0,0,17217000,0,0,0,0,0,0,0,0,0
38986000,0,48056000,0,0,35342000,0,30289000,40631000,0,0,0,28416000,0,0
26169000,0,0,0,0,0,0,18835000,34362000,0,57924000,0,0,0,0
79771000,0,0,0,0,37701000,0,25833000,18823000,0,42734000,0,27462000,0,0
0,0,7784800,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3336400,0,0,0,0,0,0,0,0,0
0,25250000,9141900,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23947000,0,0,0,0,21219000,0,12222000,0,0,0,24229000,16204000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8028600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7848800,0,0,0,0
0,0,6410300,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6365200,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18432000,0,0,0,0,0,0,0,0,0
19636000,0,0,0,0,27160000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16370000,0,32808000,0,0,18662000,0,133870000,141130000,46984000,0,0,26254000,449560000,0
0,0,50389000,0,0,0,0,0,0,0,0,0,39445000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2261100,0,0,0,0,0,0,0
0,0,23171000,0,0,0,0,0,0,0,0,0,0,0,0
34100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,29762000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4536400,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10745000,0,9651000,0,0,0,0,0,0,0
15902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44903000,0,31852000,0,0,48763000,0,36804000,26387000,0,0,0,46497000,0,0
18655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30094000,0,0,40140000,0,25430000,0,0,0,0,0,0,0
60035000,0,33254000,0,0,44308000,0,35369000,51951000,0,53716000,0,36473000,42229000,0
0,0,0,0,0,0,0,6721800,0,0,0,13376000,0,0,0
61550000,0,0,0,0,54819000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17591000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,51608000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,123940000,0,0,0
0,0,2184800,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,282290000,0,63318000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9507900,0,0,0,0,0,0,0,0,0
38576000,0,43989000,0,0,47420000,42080000,37045000,48718000,0,52385000,0,36719000,0,0
0,0,0,0,0,1765500000,0,0,0,0,315630000,0,0,0,0
0,0,18326000,0,0,24356000,0,17089000,17430000,0,0,0,16523000,0,0
0,0,10307000,0,0,0,0,0,0,0,0,0,0,0,0
483010000,0,313620000,0,0,486910000,0,127700000,0,0,264140000,0,0,0,0
0,0,0,0,0,0,0,0,0,16406000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126950000,0,100660000,0,0,187690000,0,87074000,53052000,0,132600000,0,104980000,0,0
114300000,0,75193000,0,0,227110000,0,54371000,0,0,130280000,0,59018000,0,0
17807000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31535000,0,84948000,0,0,0,0,0
160390000,0,131870000,0,0,162430000,0,103150000,101150000,0,66407000,45238000,0,0,0
0,0,0,0,0,17672000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20483000,0,0,0,0,0,0,0,0,0
0,0,0,0,63755000,0,0,8745700,0,0,0,28018000,0,0,0
57346000,0,36435000,0,0,53266000,0,41075000,0,0,72979000,0,0,0,0
0,0,0,0,0,15571000,0,0,0,0,0,0,0,0,0
15466000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4781300,0,0,0,0,0,0
0,0,0,0,0,5886300,0,0,0,0,0,0,0,0,0
0,0,14948000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38818000,0,0,0,0,37677000,0,0,0,0,36471000,0,0,0,0
0,0,11842000,0,0,17534000,0,16523000,26145000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118880000,0,107400000,0,0,55595000,0,77829000,38934000,0,64778000,0,81304000,0,0
47760000,0,0,0,0,32090000,0,0,0,0,43262000,0,16019000,0,0
0,0,0,0,0,16090000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3198100,0,0
0,0,0,0,0,0,0,6957700,0,0,0,0,0,0,0
0,0,0,0,0,47051000,0,0,0,0,0,0,0,0,0
0,72627000,145710000,0,0,0,99045000,112020000,0,0,0,545400000,143820000,54184000,0
0,0,0,0,0,15165000,0,17100000,0,0,0,0,0,0,0
0,0,0,0,0,20490000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38199000,0,0,0,0,38813000,0,0,0,0,0,0,0,0,0
0,33662000,25148000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17387000,0,0,0,0,0,0,0,0,0
0,0,0,0,39702000,0,0,27114000,21728000,59201000,0,0,0,0,0
111710000,0,50458000,0,0,204230000,0,34578000,31035000,0,42980000,0,21278000,0,0
42072000,0,93587000,0,0,63451000,0,176970000,94648000,131950000,87475000,0,196240000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,50133000,0,0,0,0
21514000,0,16347000,0,0,29571000,0,0,0,0,25027000,0,21199000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,31364000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3083600,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23606000,0,0,23521000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10649000,0,0,0,0,0,0,0,0,0
56084000,0,54553000,0,0,56430000,0,47773000,43533000,0,98903000,0,70082000,0,0
0,0,0,0,0,17978000,0,9198900,0,0,0,0,0,0,0
93343000,0,36882000,0,0,132760000,0,42188000,50198000,0,0,0,58154000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,46085000,0,0,0
59724000,0,39811000,0,0,35672000,0,0,0,0,83197000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12500000,0,16468000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656930000,0,493010000,0,132900000,695170000,158170000,394300000,400490000,158350000,420550000,253660000,317060000,137400000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10528000,0,0,0,0,13008000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12860000,9107600,0,0,0,0,0,0
23306000,0,0,0,0,17359000,0,18925000,19995000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4013300,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,44048000,0,0,0
13625000,0,22092000,0,0,0,0,0,0,0,36168000,0,0,0,0
0,0,0,0,0,0,0,14234000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138870000,0,62172000,0,31032000,75584000,0,76001000,45644000,0,0,0,32981000,0,0
20886000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,90503000,0,0,0
0,0,0,0,0,59584000,0,0,0,0,0,0,0,0,0
27501000,0,21709000,0,0,0,0,0,0,0,0,0,0,0,0
49277000,0,0,0,0,47947000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18032000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,383430000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8430400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35985000,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7481800,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4998500,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18903000,0,28222000,0,0,20090000,0,0,26119000,0,0,0,0,0,0
0,0,0,0,0,13921000,0,0,0,0,14524000,0,0,0,0
0,409540000,120950000,297720000,217330000,0,140520000,64209000,98170000,119610000,0,196060000,42300000,237070000,0
0,0,0,0,0,0,0,23081000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3620300,0,0
0,0,8963800,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15038000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8741900,0,0,0,0,0,0,0,0,0
0,0,2037100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,70352000,0,0,0,0,0,0,0
9559900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,27470000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24217000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50867000,0,36224000,0,0,43203000,0,81492000,69516000,138650000,69093000,0,73300000,88659000,0
0,0,0,0,0,0,0,21508000,0,0,0,0,0,0,0
0,0,0,0,0,25045000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4889500,0,0,0,0,0,0,0
0,0,0,0,0,13014000,0,0,0,0,0,0,0,0,0
0,0,11729000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3960700,0,0,0,0,0,0,0,0,0
0,0,11984000,0,0,0,0,29603000,19998000,0,0,0,24882000,0,0
0,0,0,0,0,26064000,0,0,0,0,0,0,0,0,0
336100000,0,270660000,0,0,0,0,0,0,0,0,0,14222000,0,0
198610000,0,86566000,0,39833000,237310000,0,100590000,107360000,0,198700000,0,118260000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30259000,0,30606000,0,0,32304000,27867000,44716000,30049000,28248000,0,0,32662000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12220000,0,0,0,0,0,0,0,0,0
52146000,0,79618000,0,0,61821000,0,50537000,45240000,50864000,61665000,0,71230000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,17048000,0,0
0,0,0,0,0,18216000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17738000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,65537000,0,0,0,212980000,136900000,0,0
0,0,0,0,0,0,0,0,0,0,0,260960000,0,0,0
0,0,0,0,0,18585000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26577000,0,0,0,0,158290000,0,9112600,18559000,0,66298000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,29292000,0,0,0
0,0,17434000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,38294000,0,27678000,0,0,0,0,35907000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85068000,0,154210000,0,0,156600000,0,128310000,107010000,0,70126000,0,128750000,0,0
17590000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10479000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10746000,0,0,0,0,0,0,0
0,0,0,0,0,10115000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2425500,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,25069000,0,0,0,0
0,0,0,0,0,28618000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,15908000,0,0,0,0,17804000,0,0,0,0
0,0,26401000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17133000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14627000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,31551000,0,31228000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3372000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,124400000,0,0,0
0,0,0,0,0,0,0,0,0,0,7632400,0,0,0,0
0,0,0,0,0,0,13703000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,27016000,0,0,0,0,0,0,0
24356000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41087000,0,0,0,0,0,0,0,0,0,76168000,0,0,0,0
0,0,0,0,0,12634000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21717000,0,0,0,0,0,0,0
28580000,0,15825000,0,0,0,0,31910000,32076000,0,0,0,36908000,0,0
29188000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69522000,38697000,0,66509000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,62900000,0,16792000,0,0,50131000,0,0,0,0
0,0,0,0,0,13694000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29619000,0,0,0,0,0,0,0
0,0,0,0,0,30958000,0,25515000,20732000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
