msInspectTop3normPeakIntensity,msInspectTop3normAreaIntensity,msInspectAllnormPeakIntensity,msInspectAllnormAreaIntensity,msInspectTop3absPeakIntensity,msInspectTop3absAreaIntensity,msInspectAllabsPeakIntensity,msInspectAllabsAreaIntensity,msBIDTop3normPeakIntensity,msBIDTop3normAreaIntensity,msBIDAllnormPeakIntensity,msBIDAllnormAreaIntensity,msBIDTop3absPeakIntensity,msBIDTop3absAreaIntensity,msBIDAllabsPeakIntensity,msBIDAllabsAreaIntensity
0.00729357,0.006794343,0.008669966,0.007833004,12137766.7,315342.5977,15896202.56,391055.9955,0.01750023,0.018612857,0.023919898,0.025548509,274118465.7,31430475.43,419343022.2,45748875.43
0.000412482,0.000385125,0.000412482,0.000385125,917460.66,26558.57529,917460.66,26558.57529,0.00089796,0.001001405,0.001009661,0.001113175,16847832.7,1853667.954,18897493.5,2097297.297
0.00242295,0.001460078,0.004016095,0.002847479,8736776.5,200359.9725,14314756.03,384955.5838,0.003501575,0.001076818,0.005544267,0.002868239,94234372,4293956.044,147477936.4,11227197.8
0.005016799,0.00377275,0.006667289,0.005849704,18089791,494617.3228,23977692.27,764082.0699,0.004517127,0.003047195,0.00671714,0.004162256,121564912,11608923.88,180771630.8,15856981.63
0.001327455,0.000839066,0.002045069,0.001650872,4786593.15,103998.5335,7374197.99,204618.3094,0.001405937,0.000814331,0.002023315,0.001462871,37836567,2933002.481,54399119.87,5263213.4
NA,NA,NA,NA,NA,NA,NA,NA,0.000679839,0.000298892,0.000679839,0.000298892,9790500,71378.58642,9790500,71378.58642
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.85E-05,0.000115352,8.85E-05,0.000115352,224333.99,3936.9283,224333.99,3936.9283,5.80E-06,3.38E-05,5.80E-06,3.38E-05,143584.64,41393.8754,143584.64,41393.8754
0.000490083,0.000393657,0.000549403,0.000469744,352136.78,8392.406543,371255.218,9491.065309,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0.000482345,0.000190601,0.000482345,0.000190601,2942436,405755.3957,2942436,405755.3957
0.000409246,0.000271205,0.000409246,0.000271205,816819.562,26652.12746,816819.562,26652.12746,0.000302725,0.000180528,0.000302725,0.000180528,4661538.73,507784.0909,4661538.73,507784.0909
0.003134843,0.002279969,0.003619996,0.00286644,5812935.7,181820.7872,6438850.51,222593.0993,0.005914758,0.004759922,0.006303566,0.006294662,98364950.5,13301418.44,104402237.1,17362482.27
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00049706,0.00042763,0.00049706,0.00042763,423713.007,1279.303952,423713.007,1279.303952,0.000603586,0.000429771,0.000603586,0.000429771,3828519.9,39888.33747,3828519.9,39888.33747
NA,NA,NA,NA,NA,NA,NA,NA,0.000163732,0.000549883,0.000163732,0.000549883,414524.5,965909.0909,414524.5,965909.0909
2.48E-06,8.36E-06,2.48E-06,8.36E-06,2377.0688,368.3675563,2377.0688,368.3675563,5.33E-06,2.21E-06,5.33E-06,2.21E-06,36055.22,2691.318328,36055.22,2691.318328
0.004781793,0.003858603,0.004781793,0.003858603,12372948.3,602708.0363,12372948.3,602708.0363,0.002675989,0.001674552,0.003499494,0.003527394,39550365.8,4909844.56,51596757.96,11650777.2
0.001937928,0.001479671,0.001937928,0.001479671,3891981.3,143971.6184,3891981.3,143971.6184,0.002315224,0.001489016,0.002837046,0.001723697,44148429,5448163.265,54099398,6599183.673
0.000250549,0.000174174,0.000250549,0.000174174,554734.25,24965.20112,554734.25,24965.20112,0.000113868,0.000183491,0.000113868,0.000183491,1356735.4,505586.5922,1356735.4,505586.5922
0.000250549,0.000174174,0.000250549,0.000174174,554734.25,24965.20112,554734.25,24965.20112,NA,NA,NA,NA,NA,NA,NA,NA
0.012113815,0.007200013,0.019494659,0.013788106,27755414.4,651207.594,43418709.24,1204887.691,0.007109299,0.003004928,0.014146499,0.008293026,135459681,9611940.299,270912337.8,26614626.87
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000832879,0.000781884,0.000832879,0.000781884,1844056.9,111448.7556,1844056.9,111448.7556,0.000869664,0.000608965,0.001215456,0.001190865,10959674.6,1758888.889,15079797.6,3353333.333
0.000146758,0.00014028,0.000146758,0.00014028,335739.048,11208.2456,335739.048,11208.2456,NA,NA,NA,NA,NA,NA,NA,NA
0.000311793,0.000333291,0.000311793,0.000333291,690333.19,49145.03161,690333.19,49145.03161,0.000161192,0.000162457,0.000161192,0.000162457,2112568.9,495402.2989,2112568.9,495402.2989
0.000192225,0.000214907,0.000192225,0.000214907,425600.963,32820.61905,425600.963,32820.61905,0.000414907,0.000294397,0.000414907,0.000294397,4943629.3,864285.7143,4943629.3,864285.7143
0.000352499,0.00019068,0.000352499,0.00019068,337567.2,4890.808989,337567.2,4890.808989,0.000262329,9.18E-05,0.000262329,9.18E-05,1774897.1,65168.53933,1774897.1,65168.53933
0.001134826,0.001438065,0.001134826,0.001438065,1108598.197,56926.47434,1108598.197,56926.47434,0.005993219,0.005747458,0.006459461,0.006396628,50700179.72,7104895.105,55960925.82,8680769.231
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.019566815,0.015204128,0.050770716,0.044951906,48338045.05,1140080.198,116189919.2,3137857.043,0.031853257,0.026716371,0.096800466,0.084229057,479848535.2,46661650.49,1494591243,147991781.2
0.005059813,0.0042755,0.010101283,0.009430959,18007068.1,313731.7636,35789119.58,688775.0854,0.00369697,0.002303009,0.009904413,0.009489217,91577562,4840579.71,245071439.5,19830217.16
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000671729,0.00066328,0.000671729,0.00066328,715635.0436,8217.942038,715635.0436,8217.942038,0.000129664,0.000207868,0.000129664,0.000207868,822455.56,62137.86214,822455.56,62137.86214
0.133785483,0.144344667,0.26289478,0.263824031,223815904.9,6657305.334,506508646.3,13856220.34,0.071883857,0.054859766,0.231580077,0.230218929,1296166157,106935384.9,4661480910,501062542.3
0.037491988,0.027423405,0.0717653,0.056813358,77478705.1,1564600.815,153062334.9,3133736.631,0.071533027,0.065245828,0.229873632,0.279402486,1166510838,133652646.8,3844206177,474825577.6
0.031005615,0.035131174,0.042055628,0.046460141,63550979.8,3373157.715,85343539.61,4419991.491,0.01768966,0.014295748,0.040629174,0.037450493,352703303,57811474.88,795668656.1,150037208.9
0.011324732,0.014344732,0.011324732,0.014344732,24920735.17,2323372.403,24920735.17,2323372.403,0.030031793,0.042936979,0.030112576,0.043976229,354967090.9,133696834,355771974.4,136601644.1
0.038905489,0.057576949,0.038905489,0.057576949,11474292.1,3788270.615,11474292.1,3788270.615,0.037614176,0.025662053,0.037614176,0.025662053,95228902.88,76284615.38,95228902.88,76284615.38
0.079405899,0.147914662,0.092685045,0.159812138,174610671.7,15550492.29,208958092.7,17006517.39,0.061697938,0.125115229,0.095725199,0.157850932,1062692156,387747655.9,1676249682,495414178.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.057641983,0.060999642,0.076294889,0.078445088,170726963.8,14758755.54,226762607,19002477.17,0.047051684,0.048207412,0.084126666,0.105362805,905118528.5,292855265.1,1625636216,644439477
0.054235957,0.041362793,0.058956886,0.045685782,51809831.8,5571026.31,55948983.09,6114714.281,NA,NA,NA,NA,NA,NA,NA,NA
0.005662344,0.005109976,0.005662344,0.005109976,4721672.47,698746.9817,4721672.47,698746.9817,0.032677868,0.024669713,0.032677868,0.024669713,222341349.5,109486587,222341349.5,109486587
0.008386352,0.006910795,0.010750328,0.008734944,7770718.534,1428889.645,9326557.694,1649722.381,0.031106184,0.023514134,0.033113979,0.025848714,201578339.1,136355629.7,215162944.4,150183754.7
0.026300456,0.03377376,0.027950711,0.03589921,24096213.15,3901484.579,25103893.11,4034683.482,NA,NA,NA,NA,NA,NA,NA,NA
0.000532225,0.000459881,0.000532225,0.000459881,1278009.31,64000.4605,1278009.31,64000.4605,0.000314505,0.000185369,0.000314505,0.000185369,4664173.5,600000,4664173.5,600000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000441088,0.000235032,0.000441088,0.000235032,936056.82,18852.2849,936056.82,18852.2849,0.000266208,0.00012225,0.000266208,0.00012225,5072285,373219.3732,5072285,373219.3732
1.07E-05,3.87E-05,1.07E-05,3.87E-05,29441.508,6046.176106,29441.508,6046.176106,1.73E-05,6.54E-05,1.73E-05,6.54E-05,402260.5,328761.0619,402260.5,328761.0619
NA,NA,NA,NA,NA,NA,NA,NA,0.000159713,5.17E-05,0.000159713,5.17E-05,974295.1,129661.0169,974295.1,129661.0169
0.001374822,0.001411376,0.001374822,0.001411376,2837291.25,130564.2891,2837291.25,130564.2891,NA,NA,NA,NA,NA,NA,NA,NA
0.005209559,0.004333126,0.005287408,0.004463079,4545355.502,404230.4446,4613207.652,416211.8936,0.003429483,0.001902729,0.003739656,0.002142333,28098721.9,6853773.585,30462701.19,7714150.943
0.002929633,0.002047274,0.004208916,0.002994653,9777025.59,157399.3988,14485073.74,238939.9307,0.001770148,0.000992187,0.002673147,0.001845187,50298802.5,2163992.87,77375260.06,5008021.39
0.001552876,0.001453867,0.001552876,0.001453867,4263097.54,211307.1893,4263097.54,211307.1893,0.00314926,0.00185815,0.006135781,0.004333667,73333600.5,8683127.572,142790164.1,20242386.83
0.001128087,0.000796346,0.001241058,0.000989157,1505825.41,35369.98332,1753040.148,48492.76112,0.000584695,0.000557373,0.000608379,0.000574457,10048458,1159268.293,10599949.4,1206585.366
7.76E-05,0.000129846,7.76E-05,0.000129846,67656.295,10663.80723,67656.295,10663.80723,2.42E-05,2.08E-05,2.42E-05,2.08E-05,202703.66,66638.65546,202703.66,66638.65546
0.001653637,0.001122337,0.001653637,0.001122337,5568013.47,122643.9138,5568013.47,122643.9138,0.001573462,0.001068269,0.001623422,0.001279775,29507465.6,2657380.952,30851979.7,3388333.333
5.97E-05,3.88E-05,5.97E-05,3.88E-05,181751.95,8086.200556,181751.95,8086.200556,NA,NA,NA,NA,NA,NA,NA,NA
0.000199918,0.000436944,0.000199918,0.000436944,191102.596,64460.9275,191102.596,64460.9275,0.000711075,0.000536558,0.000711075,0.000536558,4811084.75,2210869.565,4811084.75,2210869.565
0.000488257,0.000403436,0.000488257,0.000403436,488707.7,23452.53589,488707.7,23452.53589,0.000200793,0.000217637,0.000200793,0.000217637,1224892.9,308133.9713,1224892.9,308133.9713
0.020127768,0.04811565,0.021141599,0.049104864,3631147.6,125243.86,5444504.003,190089.456,0.001722451,0.001639645,0.002095582,0.002350749,32819358,5856666.667,39928962.56,8396666.667
0.000132379,0.000140467,0.000132379,0.000140467,225822.937,13646.11824,225822.937,13646.11824,0.000133026,0.000179861,0.000133026,0.000179861,2595540.94,738244.898,2595540.94,738244.898
0.007270959,0.0095987,0.009157635,0.011048167,13186421.55,260968.1047,17172445.91,374048.1086,0.005879912,0.004553668,0.009245844,0.007021912,97873776,9309417.04,156181179.3,15033654.71
0.008878482,0.006778144,0.008898853,0.006789272,18841514.7,571357.982,18866691.96,572003.7426,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,3.79E-05,0.00004299,3.79E-05,0.00004299,1019147.1,187387.3874,1019147.1,187387.3874
6.45E-06,6.35E-06,6.45E-06,6.35E-06,17697.797,516.8843318,17697.797,516.8843318,1.95E-06,3.63E-06,1.95E-06,3.63E-06,45347.19,9493.087558,45347.19,9493.087558
0.000557284,0.000376971,0.000557284,0.000376971,2009478.9,45047.18421,2009478.9,45047.18421,0.000120253,3.79E-05,0.000120253,3.79E-05,3236246.5,131578.9474,3236246.5,131578.9474
0.022968093,0.042190987,0.025483432,0.044014295,44965968.32,2804985.714,50838300.7,2977776.022,0.021531912,0.020318519,0.049563833,0.044906999,401175568,58368786.97,932722127,130200392.6
0.033367687,0.041200558,0.041335837,0.047108097,40663362.66,1821462.34,53834023.07,2120001.412,0.014014485,0.015706664,0.018446178,0.021319626,161690428.4,27831551.07,228278036.7,37990112.57
8.61E-05,0.000145949,8.61E-05,0.000145949,171151.36,16552.22555,171151.36,16552.22555,3.48E-05,0.000110697,3.48E-05,0.000110697,536722.7,363436.1233,536722.7,363436.1233
0.002042533,0.00133058,0.002042533,0.00133058,1780236.4,94918.5292,1780236.4,94918.5292,0.00220198,0.001524314,0.00220198,0.001524314,18447510.69,4251824.818,18447510.69,4251824.818
0.001226939,0.000753825,0.001226939,0.000753825,1174965.1,90569.7807,1174965.1,90569.7807,0.002524204,0.000945703,0.002524204,0.000945703,17078592.3,3144736.842,17078592.3,3144736.842
0.014328844,0.013718267,0.019519257,0.01817639,37622514.66,1777599.028,49940724.26,2361069.709,0.027097635,0.024378027,0.067457019,0.067265425,612151241.3,106818183.8,1532747229,295534569
0.000114461,0.00017859,0.000114461,0.00017859,242904.62,18902.4906,242904.62,18902.4906,0.000145699,0.000259338,0.000145699,0.000259338,2776133.5,1044736.842,2776133.5,1044736.842
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.048408422,0.043988715,0.050197646,0.04657061,45104671.18,982997.1754,46938724.93,1048751.702,0.088950345,0.072605718,0.106712849,0.084720172,586138252.2,46617283.95,708084924.1,54739094.65
0.029968438,0.026742875,0.03922574,0.040029634,28234536.71,2701544.139,36864478.03,3947225.759,0.030431392,0.018008007,0.042127023,0.037664683,226025897.5,56702083.33,311164074.6,118161116.7
0.001505037,0.00129179,0.001860594,0.001624331,4519916.55,222660.2949,5450458.55,271264.9794,0.001384933,0.000574157,0.001903998,0.001229996,27798484,2570093.458,37725774.75,5314485.981
0.024608109,0.019274701,0.024608109,0.019274701,51944123.53,1909153.391,51944123.53,1909153.391,0.012825257,0.014178494,0.016459769,0.022114708,235041590.9,45249104.41,296960723.4,68829749.57
0.000167061,0.000105424,0.000167061,0.000105424,389409.8047,6048.521201,389409.8047,6048.521201,6.50E-06,6.12E-06,6.50E-06,6.12E-06,114053.92,6937.573616,114053.92,6937.573616
0.001827287,0.001318292,0.003906085,0.002968499,1558712.034,8615.67564,3223780.614,19136.08811,0.000849116,0.000461185,0.0011846,0.000706364,5385908.8,82982.56164,7250254.27,137185.8088
NA,NA,NA,NA,NA,NA,NA,NA,0.000220931,0.000150363,0.000220931,0.000150363,1494801.5,290816.3265,1494801.5,290816.3265
7.21E-05,0.000053034,7.21E-05,0.000053034,89078.45,1816.136396,89078.45,1816.136396,0.006171914,0.005060601,0.009549918,0.009551986,81444209,4860424.028,127029195.7,9496996.466
0.003014389,0.00222969,0.003550858,0.002699128,11520905.91,270557.2985,13182682.46,321275.3916,0.001541827,0.000855761,0.001584393,0.00093185,46606388,3461538.462,47664000.07,3641586.538
0.00315808,0.005502347,0.003215568,0.005543854,625391.824,35341.63071,715713.036,36842.46658,0.001277279,0.000947515,0.001470755,0.001475607,27543154.5,1568866.328,32490709.87,2586565.144
0.002776276,0.002848868,0.002963811,0.002971694,7621687.7,386985.5808,8136527.12,403669.9522,0.001772882,0.002242989,0.002659643,0.002767939,41283289,9796153.846,61932388.12,12088846.15
0.002436819,0.003224223,0.002436819,0.003224223,4521896.15,226293.3371,4521896.15,226293.3371,0.001675894,0.001290853,0.001688084,0.001360247,31701282.2,4164548.495,31985125.14,4428093.645
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.051470654,0.04147868,0.179990311,0.171562656,165186561.1,3858711.651,564968469.9,16280487.89,0.035654071,0.022663318,0.187587904,0.162082375,1018845056,85182663.85,5082404475,520983080
0.015811757,0.013062317,0.018811512,0.015595783,31804399.5,1556591.023,38355434.59,1880284.936,0.012922012,0.007079611,0.021374711,0.014225827,208877548,25128440.37,340148407.7,49854816.51
0.001020755,0.001256834,0.001020755,0.001256834,2450577.9,93005.67076,2450577.9,93005.67076,0.003188556,0.001966652,0.003375606,0.002122274,51604368,4420147.42,54512664,4756756.757
0.000532835,0.000687462,0.000532835,0.000687462,614997.564,35289.08067,614997.564,35289.08067,4.77E-05,0.000120253,4.77E-05,0.000120253,902660.7,386666.6667,902660.7,386666.6667
0.000123154,8.77E-05,0.000123154,8.77E-05,338094.37,14968.12319,338094.37,14968.12319,9.70E-06,1.84E-05,9.70E-06,1.84E-05,225885.31,100966.1836,225885.31,100966.1836
NA,NA,NA,NA,NA,NA,NA,NA,0.000106436,9.07E-05,0.000106436,9.07E-05,2478457.2,151470.5882,2478457.2,151470.5882
0.003345318,0.002886996,0.00374128,0.003163703,9183875.6,346812.4184,10270907.6,380052.9966,0.001998483,0.001367633,0.002854283,0.002090639,46536622.5,5282312.925,66464782.94,8074829.932
0.000299522,0.000224087,0.000299522,0.000224087,1080028.34,28626.96036,1080028.34,28626.96036,0.000225729,0.000121392,0.000225729,0.000121392,6074825.5,450639.3862,6074825.5,450639.3862
0.002861027,0.003586835,0.002861027,0.003586835,2493622,324577.2963,2493622,324577.2963,0.002249704,0.000858326,0.002249704,0.000858326,18847324,3037037.037,18847324,3037037.037
0.008191022,0.005609261,0.009281704,0.007192231,17138538.64,957330.2847,19553392.58,1239373.578,0.003115001,0.002022461,0.003530979,0.002525288,36719799.67,6888194.444,41676190.67,8610416.667
0.000386699,0.000304262,0.000386699,0.000304262,792960.19,33823.51883,792960.19,33823.51883,0.000141441,0.000225152,0.000141441,0.000225152,2182529.66,702092.0502,2182529.66,702092.0502
0.001030862,0.0007835,0.001030862,0.0007835,3138740.2,152209.4689,3138740.2,152209.4689,0.000691757,0.000462457,0.000691757,0.000462457,13884998.5,2295336.788,13884998.5,2295336.788
5.79E-05,3.97E-05,5.79E-05,3.97E-05,128230.76,4784.528638,128230.76,4784.528638,NA,NA,NA,NA,NA,NA,NA,NA
0.000314696,0.000245581,0.000314696,0.000245581,1133181.756,29163.95618,1133181.756,29163.95618,0.000750978,0.000434034,0.00075408,0.000436038,20210315,1503579.952,20272580.73,1508162.291
0.013395149,0.012956225,0.020832948,0.019888747,33214411.87,752612.5954,47489336.97,1099453.928,0.008616732,0.004420696,0.018643812,0.015771533,201957905.2,9700886.525,406144841.6,30978191.49
0.00337178,0.00250056,0.004992026,0.004114873,8872542.72,148290.648,13009222.55,237401.7818,0.002217484,0.00176599,0.003777487,0.002957979,39479135.3,2472627.737,75789966.2,5095784.672
0.000531719,0.000416201,0.000531719,0.000416201,1618963.1,84809.61957,1618963.1,84809.61957,0.000652129,0.000482292,0.000652129,0.000482292,13089590.5,2510869.565,13089590.5,2510869.565
0.001545749,0.001378027,0.001545749,0.001378027,1372177.25,117726.1593,1372177.25,117726.1593,0.001224738,0.000985897,0.001224738,0.000985897,9942902,3103389.831,9942902,3103389.831
0.003937913,0.003583104,0.003937913,0.003583104,10719998.99,336320.7109,10719998.99,336320.7109,0.003993708,0.004297073,0.003993708,0.004297073,49756410.9,7994326.648,49756410.9,7994326.648
0.012333847,0.007837015,0.02196401,0.019569016,32657981.8,1403608.674,56753084.64,3359765.258,0.008380374,0.004186957,0.012453633,0.0090626,181478332,22931578.95,273534856.4,50154368.42
2.47E-05,2.04E-05,2.47E-05,2.04E-05,52311.77,2253.428235,52311.77,2253.428235,NA,NA,NA,NA,NA,NA,NA,NA
0.012142737,0.012028216,0.027227712,0.026455856,43972526.94,932218.3869,97485652.91,2197341.734,0.009623287,0.005961929,0.026136252,0.01994055,253403214.2,14930443.16,676484750.3,49041907.51
0.001154057,0.001073218,0.001154057,0.001073218,1020647.84,99275.29722,1020647.84,99275.29722,0.035725201,0.032556923,0.04467292,0.03957739,296367851.8,114306482.4,371161375.1,138900000.9
0.001171298,0.002749864,0.001246821,0.002859033,1358893.45,274109.9829,1500835.189,291333.9303,0.001759274,0.001313144,0.001759274,0.001313144,10909804,3045736.434,10909804,3045736.434
0.000412021,0.000254309,0.000412021,0.000254309,616026.867,19922.00917,616026.867,19922.00917,0.000115903,0.000191545,0.000115903,0.000191545,1921878.7,557222.2222,1921878.7,557222.2222
6.58E-05,0.00012978,6.58E-05,0.00012978,247820,10690.9855,247820,10690.9855,5.74E-05,6.05E-05,5.74E-05,6.05E-05,1735727.85,169666.6667,1735727.85,169666.6667
0.010883827,0.009143138,0.011266975,0.009463217,22649499.38,896290.2721,23701352.28,937851.0956,0.006703488,0.005702864,0.007560026,0.006377186,111353554,16496323.53,124626717.2,18386029.41
0.001976501,0.001483472,0.002739376,0.002147042,7034051.45,102715.0368,9729919.636,148505.1896,0.00153876,0.000747271,0.002850546,0.001821089,38116581,1482051.282,70522066.4,3598632.479
5.64E-05,2.47E-05,5.64E-05,2.47E-05,133341.92,815.9013715,133341.92,815.9013715,NA,NA,NA,NA,NA,NA,NA,NA
0.00616607,0.004857085,0.008581329,0.006545275,12861121.8,427931.2733,17986674.21,586363.7093,0.00523892,0.002884257,0.008123386,0.005201976,99766521,10176666.67,154644086.5,18295466.67
0.000381673,0.000421522,0.000381673,0.000421522,850086.41,65513.49738,850086.41,65513.49738,3.32E-05,8.83E-05,3.32E-05,8.83E-05,728273.23,470157.0681,728273.23,470157.0681
NA,NA,NA,NA,NA,NA,NA,NA,0.00036732,0.000298321,0.00036732,0.000298321,3077295.2,957983.1933,3077295.2,957983.1933
0.001875706,0.001494573,0.001875706,0.001494573,5640301.167,239209.6612,5640301.167,239209.6612,0.002524534,0.000913431,0.003172463,0.001477149,50672623,3820960.699,63677912,6179039.301
NA,NA,NA,NA,NA,NA,NA,NA,9.85E-05,7.87E-05,9.85E-05,7.87E-05,1977572.8,332158.5903,1977572.8,332158.5903
0.00091931,0.000639688,0.00091931,0.000639688,2035422.734,90178.34082,2035422.734,90178.34082,0.00109041,0.000781409,0.001092652,0.000785464,12992262.7,2117582.418,13018975.88,2128571.429
0.001298933,0.000827149,0.002082602,0.001794563,4933027.4,74135.04707,7890512.9,162321.6124,0.000930853,0.000850709,0.002242335,0.002278877,27099867.8,2319538.188,64436938.12,6125044.405
0.000734769,0.000543321,0.000997038,0.000793835,2017154.35,76450.22311,2793076.19,113128.547,0.001019671,0.000849082,0.001622532,0.0014572,17231928.06,3159760.956,27203380.81,4675298.805
