P12_C1,P12_C2,P12_C3,P12_O1,P12_O2,P12_O3,P17_C1,P17_C2,P17_C3,P17_O1,P17_O2,P17_O3
1426080.861,1287225.516,1707281.852,1758612.919,1600240.711,1468273.309,1096646.78,1314004.521,1687395.626,1166384.095,1235417.601,863352.3701
30089.90598,8416.53825,167006.5381,183987.061,78261.74164,52768.94102,186712.6976,18104.91651,187884.0127,3939.578355,184269.3472,168813.8524
685581.1944,592196.9697,630926.2228,570701.4271,523929.6029,592492.1604,500075.8699,405061.7778,517585.1069,577804.2475,405431.8803,477432.1242
224192.6918,167559.85,240637.4724,192434.5019,122549.6228,133938.2963,106095.6311,111174.3721,104175.4267,163868.5617,132116.1021,149295.8953
366865.567,412876.3179,372613.7483,368424.9729,303554.9463,392216.6277,290457.9279,222642.3144,270099.37,330557.883,339566.854,284085.4275
3107.716678,23480.80663,39796.43858,32150.98654,19037.68382,26547.7548,28875.96945,21655.23247,21342.31935,14011.5676,32871.60544,26503.83459
1118748.99,974896.2726,900823.7085,747277.3051,568605.1063,923014.6921,701431.3352,794579.6345,587240.7343,950466.3465,887960.3772,747285.0414
2669145.763,2244929.7,1892467.73,1725295.133,1679544.52,1911073.2,1858424.442,1771130.889,1399563.891,2331740.154,1911364.328,1795252.641
295642.9794,302051.7183,257034.4566,326289.5482,262813.4943,280684.7364,195317.7619,147627.4239,200511.4562,235154.7008,235144.8165,264791.6668
81278.91838,83648.63005,28580.16275,44031.02385,70372.28313,47270.88908,35553.17702,26491.22812,66175.72992,116945.5459,24302.84623,80531.99191
145756.4879,88861.64846,48300.87276,99324.10582,84464.45946,178993.6278,97952.4279,60222.44472,84965.44241,39526.42098,36671.22205,84972.35987
510257.0673,419290.2416,497353.3572,791747.3462,414669.2127,468344.6763,214955.0589,324333.7536,360112.9311,295194.3951,401469.5555,412459.3326
519576.5871,439058.2879,490088.5273,552693.2239,500871.9514,507358.7528,455354.7838,367819.3156,454935.9193,394854.901,443485.1811,435597.7632
74867.58146,51731.56303,66058.92125,61841.70187,54782.19786,74946.73875,59800.83998,58755.51349,48212.09081,53445.74527,63540.28478,54674.15011
2551438.965,2567707.913,1607314.281,1486796.212,2995721.136,1201963.106,2178348.913,929924.0295,1718445.553,1714757.674,1579950.368,1585280.297
91372.52165,89103.62907,87622.67438,71228.63137,62123.36992,94943.63599,89463.96222,32883.30288,50370.28375,79526.65602,69356.83932,40806.2966
35204.42626,25398.58309,35588.06174,29480.76626,18400.5945,33437.14688,16019.57048,19124.08674,12268.89326,14791.90994,36801.29363,20974.75243
49948.23195,51412.35765,44384.33156,84300.26738,38638.87459,52403.19416,43816.02585,25564.73966,13474.78936,50574.58436,40747.87551,42293.18725
9251.149708,12546.2866,17828.61584,5342.439259,21755.98739,12170.81778,5802.027907,18822.88634,21500.53611,17666.0893,26418.89659,25913.13577
52354.79075,21757.59087,27127.83693,32744.70963,27863.65877,34572.68684,36737.23693,20183.35778,34035.13579,45363.83454,33742.82104,34245.98059
377691.5622,387100.0889,292161.9492,360296.3225,229627.364,243922.2516,335882.8415,263985.5067,290817.736,412859.7089,258410.1203,261117.5118
346835.1993,325343.8194,385185.3356,238216.4253,375983.5708,420915.6413,335325.1254,377962.8243,381492.3166,318433.6554,342392.7481,389856.0857
15755.93623,3812.498806,21905.96146,34896.66153,16692.37425,28674.53402,19759.90893,24263.67808,24258.25893,18706.52871,23242.84198,19441.75271
316322.8737,314268.1144,416133.3726,617822.0818,322652.692,485757.2331,398062.5418,453858.575,371105.6776,355447.6965,441888.1321,427581.0175
107262.8651,122938.5749,176863.0246,232269.7999,84750.1015,82768.31555,112306.9975,179755.3465,209587.2017,43916.24077,88883.64256,100828.7559
13366.38752,57647.97799,31920.88514,29882.52337,6633.291077,19853.62981,6091.540031,9546.410138,28790.1379,20932.46929,17792.24178,19633.14909
39044.12234,61077.82801,122434.2158,129841.0993,148954.6737,123453.5013,103749.9506,113539.712,74649.491,81936.88791,88181.37663,127404.1958
51924.28531,50242.78857,56349.42079,17791.26668,87264.52355,35367.69258,60010.31757,61548.39345,82035.7919,90254.97807,171346.919,198945.0001
38627.65359,46529.20617,23971.50745,2978.494416,836.0428699,4289.845126,9244.326951,4099.559646,13420.25259,29385.61018,2332.520391,5591.026227
36316.22401,28927.25184,48913.91671,54988.09911,58274.87451,54683.97874,16813.01419,44636.60476,49299.63562,3363.256112,58247.03173,52754.80268
39286.93855,14261.4838,41847.42867,39502.62695,6220.207127,48489.175,44280.31082,8933.698551,19087.41696,30142.9706,32846.63628,7461.799902
275870.4416,288874.0564,323467.0397,455404.4162,374455.7527,363117.4087,344519.5151,441311.7074,433856.5893,310015.467,399218.3216,406198.9455
60748.43657,98058.79368,124237.64,53920.81045,82248.75778,61055.13879,122443.5528,96773.08529,209136.427,123941.5152,111041.5125,144190.2221
27010.623,20323.0017,25508.89512,23306.02437,18652.2995,21026.40231,28350.2044,23643.44802,37613.14196,25050.36729,30165.59777,26288.55651
310845.8448,262335.7804,168100.7668,239348.1849,218805.7464,225959.3258,252821.0064,191939.4989,140356.3157,196579.6238,136769.0081,217314.7406
286884.5812,88695.07809,226534.2409,196043.577,223377.9672,248788.2234,197036.3227,251011.3574,218282.4018,243904.8884,207065.7787,210489.106
169147.4817,221872.5545,214497.3593,58391.01717,210973.9066,17262.75303,221145.4263,79235.69954,101226.74,197088.773,178605.2884,142339.819
286441.3456,74837.76982,251561.3104,214926.9691,53486.83093,231801.4419,187914.0966,17391.33721,212611.4484,139256.4353,64969.0561,54463.45313
195548.3889,172943.2236,205843.9539,137313.8137,152022.9192,137724.7212,260049.6318,313683.4944,102678.7178,132848.2724,175714.2957,283433.798
33722.81245,22606.42637,9369.154094,48883.07219,45188.25189,46217.24443,51134.28912,58643.77679,45302.81161,15702.45473,36767.67007,59112.46187
269420.6913,235848.3527,161167.5454,244273.9629,198314.112,252558.7379,219343.7828,176372.034,288359.0495,259660.6026,155291.2715,228559.2375
243471.722,81216.13432,200894.8746,178724.8411,150164.0965,62067.41754,20331.2462,17601.9602,109546.9423,67319.02104,50700.5741,70122.1524
729986.2086,702105.5795,266959.3847,220849.63,259511.918,208500.2363,237278.8447,191301.9669,171302.0068,486383.1096,189141.152,207809.4729
163395.4587,123226.7903,100489.5229,51690.23022,80066.09758,47711.63194,65788.69668,55427.78336,21285.77792,118173.6597,29849.77585,61163.11489
65943.45599,66092.81288,50520.31161,33903.832,34832.45941,51163.16012,24272.73546,24104.67267,13648.50062,26807.154,23555.57735,7669.102272
115878.5936,93140.93235,62161.67328,73166.40388,81324.40694,62566.07013,54026.52246,82037.83137,39603.45051,76255.89489,70768.83354,69356.82655
124605.7202,96778.99241,115447.1023,99987.50576,116068.1346,104610.7363,98984.58376,83661.16407,84113.19235,88644.50633,88128.47928,78588.79252
23799.00772,18749.88477,13667.58819,4839.965174,9264.036492,7104.426542,9312.079751,7729.017025,5863.540236,18254.47521,7371.566617,12286.8051
7737.058081,56556.02646,5368.108065,6148.062217,3404.941429,9214.382385,16875.19244,11709.04124,7378.502498,24746.36399,10366.75987,6201.316419
74869.23264,132892.5613,62196.49979,35143.58539,34162.39008,28223.22296,47015.96987,34028.83405,28388.27935,75415.24088,39348.66622,32349.50313
1809853.492,1795608.644,2007072.019,1996268.97,1499470.003,2019849.932,1618516.61,1721021.306,1458327.045,1729200.596,1984388.18,1811587.761
113275.9859,95010.89874,79684.90713,95088.35245,102407.5983,92713.86828,74585.08352,99458.11339,107479.4293,93239.48861,108639.3628,107597.3858
28084.30901,21368.5479,4476.176396,21155.33789,20999.92826,20607.10438,18352.25438,13873.4055,3100.598982,25739.57481,7954.326601,17077.07424
100926.2424,91589.72036,150017.0325,120553.8384,94993.42006,149447.118,119465.1999,131057.4826,139798.5324,53371.49182,52275.77231,102982.642
179599.6065,182017.2556,190436.2001,211649.3985,183265.7114,212037.6779,153529.9501,173075.8142,174346.6693,133664.1505,195487.2422,185332.3264
17471.01723,41147.61399,61949.14956,40821.0373,66815.90835,194876.5765,11987.96194,27181.18874,7988.326481,42982.29282,23102.0471,60792.42835
973.9983137,930.4857189,1526.072855,5584.858599,4147.682623,8582.589927,2459.282451,2336.388301,5404.967579,1646.471089,796.0098568,1023.158782
129097.7204,191946.8394,49818.89636,54919.58525,81578.39892,109590.167,83546.6052,116663.6826,29979.01532,12652.34613,152287.2576,44755.2197
377035.3394,365501.6818,449363.2705,281451.7371,356164.1594,256770.4595,326432.4671,293897.9983,337131.2432,399232.2152,345937.998,325086.9437
136708.9349,366992.1065,158694.4118,303974.0725,344104.5311,237322.2418,283612.4409,391139.1234,428025.0498,327442.1384,371949.2262,334594.236
199459.0055,321010.2152,234134.3311,192108.1522,196313.2446,260200.416,205032.7904,198615.4094,170011.6707,249856.3682,361219.1136,192470.4297
189105.96,163619.4613,111008.7185,123928.1767,112328.8111,254932.7885,104798.6427,94750.34014,317163.418,114904.3851,54836.44218,51860.10494
148373.8095,256746.531,64878.64592,177624.3457,261943.9365,50244.60709,87111.6735,80793.47759,84974.36011,67294.36722,94299.23821,83364.78489
663980.6263,905729.974,658888.5873,782631.2513,785761.3285,718518.8677,773429.4119,863107.614,879516.2238,833751.3745,775960.0913,730547.6863
1184838.601,1200758.423,595683.2678,608194.6086,820676.4923,656959.4115,778359.7696,669371.6214,873088.1773,919762.9142,702321.185,790266.0094
141996.1007,118761.6242,147297.2993,130434.8939,134966.5777,209289.749,192853.4463,197535.657,203550.8899,156231.2118,219738.629,193330.2213
378200.4074,408873.3363,419001.6484,512959.5663,448265.1671,398452.8883,535094.0473,524674.428,536916.9888,384541.8829,385925.8245,435763.2523
329284.4463,377564.3066,310659.597,260736.265,327712.9439,373419.816,411883.504,195986.8128,358246.355,188337.6664,305624.35,273516.2428
386839.8517,540048.4958,656109.6751,714025.1211,739252.5952,701064.0135,802010.2399,1058367.216,906269.5708,749617.4737,925875.8236,949753.7246
12753.62869,12704.92459,4785.590604,1495.388176,2791.997515,1165.827759,4557.041793,899.9151643,1221.004311,7842.953115,6276.048667,1606.364132
7153.177224,11211.07282,14172.78944,45401.34512,6520.660717,13886.62487,16667.89783,19535.34329,16391.96816,11405.40564,14383.9357,10378.52847
1732.711187,1170.299538,28916.23562,17681.25637,13482.38455,2119.543543,14731.47201,5209.498171,25901.75821,2544.15449,6803.664583,17140.28324
119109.1113,73601.02937,84549.53642,64279.14424,110853.3072,104343.6171,96184.43671,61314.3639,100647.1808,97591.50248,58275.05445,116102.2332
437811.6383,452836.5112,389616.3382,499547.9951,594747.7087,565203.7681,499546.6366,580526.7553,521113.5076,384981.4296,508158.5308,649400.8251
171435.0015,161794.9896,235216.8813,254005.6722,124938.8205,270465.4925,224649.7601,253834.4588,270315.8591,69992.0427,261633.9592,196698.4218
157262.1749,154371.2855,185326.3313,137887.6266,178202.8772,171710.6875,173195.654,156204.487,157427.2892,172378.174,162329.8985,155897.3552
341237.4155,523679.6272,461034.8704,293089.9886,301931.2877,421242.8614,343319.6117,300862.3947,444186.3597,434392.0058,309416.6434,421266.2908
4970.467036,6523.189782,42620.38866,7801.065338,46770.16181,11500.19266,2606.522408,6123.109655,8134.708494,12574.09528,2370.948308,21189.51423
473873.9558,403556.4722,563267.8122,589424.4425,468853.4485,547318.3179,514985.4207,378563.8446,406668.9861,381091.1016,428382.5592,399342.8605
512263.8902,477301.4473,702157.4688,659667.7677,605435.3874,614664.9836,526410.9922,651722.9924,610052.0381,445238.1642,561147.7455,602813.1269
65391.02188,164734.1788,83171.85008,249727.7307,93544.4693,270698.7431,256716.7091,215211.3772,84820.57082,81955.32417,264932.2723,287429.4823
29026.54023,82310.64072,57737.35,18257.02102,9267.278666,63805.01754,14233.71775,42145.43884,12333.61621,5998.838438,72129.89576,45133.63005
256820.568,210362.3911,127380.7127,235835.4954,223662.3207,261187.4672,193145.8352,207674.2796,220060.5719,126354.0299,168708.8111,255767.8807
105800.5699,282387.1435,316054.2174,401076.953,330771.3386,308906.3423,299661.9702,360424.2797,274398.2267,288008.8628,273595.8676,172857.2377
82605.2748,105336.2387,96011.91524,184910.7476,118995.6249,92484.67278,142183.1355,69446.79745,71068.08641,57610.99907,139650.1098,117043.5714
191967.8809,171629.0429,130471.2017,120722.7284,169152.8079,139345.3369,91813.64377,160999.118,101373.6131,138059.4897,149752.23,141705.6464
223544.5982,301067.9199,216230.0796,353358.3022,364504.815,225218.7169,363235.9381,217198.05,431949.4346,127410.9032,378807.5725,386287.9194
166048.1259,209121.2701,90638.21346,96269.93624,127769.3478,135777.049,123287.0672,81015.1762,102875.1847,146699.8219,77676.73972,128165.6313
340495.5527,339461.7357,275098.1567,278898.2945,325465.641,280279.9652,322194.1085,309459.6666,317058.4302,253359.6143,328548.0002,290856.5262
153247.0011,98147.10886,144525.0024,132942.6298,127871.5006,172597.8931,54589.32512,62847.33265,130376.3584,122599.3221,65506.42071,85723.43305
140588.2702,147410.6332,128709.6909,90631.29486,92704.54895,108964.9349,73592.32666,64544.92949,58440.61393,146112.9737,82675.59143,80228.37029
53507.02003,60485.36864,42119.56658,22187.2931,42672.20186,16800.72424,29151.14293,37685.56544,13373.85562,41358.98469,79444.56225,9257.049147
62601.17105,81227.32786,51341.47418,15255.53103,62654.05652,52506.30955,72722.05715,95704.38902,101839.0211,50130.8003,44280.21899,60593.13881
13436.29972,15091.6598,13268.32599,3136.619469,12920.60034,12475.51796,18525.37506,15920.65126,14772.20877,3563.107942,13364.78614,16539.28165
52340.54013,102892.9456,16975.16253,88246.56663,16142.40209,22312.53519,33349.99794,47997.32382,5501.919447,48179.36225,14034.10111,13694.27304
122546.0625,88685.52781,58550.72392,38715.2813,38225.22254,49997.91721,12544.7357,55067.18909,1802.992221,134110.305,80545.2325,9588.116727
138971.7295,130437.4604,170039.2626,60207.94996,115930.5624,89749.74788,165596.3833,159988.7237,177022.3963,218447.329,170319.8088,47246.3536
159021.1841,359506.8714,109803.4934,83796.84997,161045.8008,143736.3259,150999.9432,105064.8113,100548.7191,100028.8054,111568.0572,126878.4838
162195.9671,103784.3023,39721.49771,2775.608449,19838.06,17859.12835,27008.96828,17803.22554,10915.73997,149865.9268,7573.579384,29761.84692
350866.373,240424.6099,412730.6548,317324.7421,260401.6046,380754.7981,366173.5613,344014.4122,354499.7651,346601.3095,428169.5488,318228.2808
67234.82843,94296.03752,32276.0191,19463.67362,27048.02192,5411.573932,25867.92758,4923.279179,4355.350039,81732.43546,7314.498375,7702.042162
23293.6485,30969.45307,26901.9103,32734.7064,31803.17126,20954.77062,20628.69534,24796.47106,18108.91991,19880.65913,22753.93405,17335.05598
34372.32956,50859.8873,55641.49689,72109.4168,62508.37814,62583.56336,63990.07353,42556.89917,65222.67994,36857.81601,37145.61393,41858.16949
746787.4834,646337.853,850958.2869,999692.9353,855343.3768,743694.1135,1042232.981,1101250.278,1135664.7,1019376.647,1090671.189,1078650.365
694040.3436,635860.2603,616568.4967,581772.9615,499929.8189,593821.703,600546.1715,649573.8594,564841.8837,676461.8345,531871.8719,548727.06
163497.5414,123059.5303,145673.8025,144091.3399,108006.7056,197140.1645,180525.5678,124186.9079,111156.5743,154019.8879,119170.5001,172771.8081
485890.3635,488288.9358,578468.3715,621153.1438,490788.6984,519263.9143,533005.2966,602637.0767,618569.3794,548439.118,502339.2294,565896.516
348206.2204,259374.2049,177298.6239,154222.3721,152546.6405,213817.6921,80902.31835,139061.7404,102952.0319,231052.0563,199761.6058,129391.5203
629029.7496,615002.0598,626247.1954,847962.3857,798945.5365,761502.3511,581451.3472,754130.425,814028.7253,668670.7235,691051.9458,697677.7006
882167.6152,628393.9936,786189.2619,628239.9757,668429.2428,782646.7724,717213.6972,666364.8386,613000.8799,920963.1615,692911.7887,648515.7889
208988.9059,187807.0565,119884.9305,105433.7206,102967.5851,105189.7146,49175.6056,52054.85935,263534.9732,229122.2414,124733.6324,66800.02104
80818.68679,73696.29561,60648.50589,31188.08696,69051.34518,74747.22998,61939.77944,61980.88635,44655.39084,59182.67461,57596.82095,88938.53613
59574.90951,38008.57689,33994.07528,12370.4917,55484.13921,17880.80081,32963.79393,17299.96635,72821.92519,33204.76925,29524.3112,29041.90292
6802.279471,15017.39092,13866.80518,5050.775252,9397.534223,12841.86663,3596.313541,11571.23453,3107.468703,5489.195256,13215.09836,18572.83991
30690.93329,30834.48458,34193.90657,16956.91091,22499.85779,29354.31195,2104.783711,36122.27637,31197.79805,8699.653423,19976.08106,21467.70601
54758.73392,90489.35322,71556.31625,43935.9693,80527.64295,73690.40553,88574.74034,82363.5698,87588.96721,49185.81431,91556.59485,51373.80556
44229.49589,38137.65899,39758.35534,42330.21654,33664.98357,39730.20734,23817.72646,22167.72975,4604.720168,28267.93381,5887.38974,24266.94336
135807.2552,86543.08068,65138.31266,51759.06451,71493.95176,47323.46861,73519.71768,43860.57289,56740.69459,87060.28314,63285.91484,60339.04933
64262.78446,54076.69443,60989.09902,57936.57603,59988.23548,67295.13189,32146.35296,47482.56235,46141.95492,42276.35665,39993.76781,47298.18249
164153.94,121924.9152,123157.1372,129489.46,92023.56077,150836.9495,135401.125,131269.5503,108962.5541,90263.04154,135784.9453,105954.9331
296698.4519,240354.606,571425.5236,541710.0997,527080.7196,496676.6395,489033.4411,423372.4278,581135.2808,233426.9071,520326.5114,501417.2332
