Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich
-0.13809,1.20969,7.99298,4.537,3.91067,-2.35781,1.76163,-0.94348
10.92226,-0.17902,-0.74884,-0.3703,-1.37636,0.34485,-4.10931,-0.0295
5.02928,-2.05823,-0.82362,-0.40864,-2.60578,1.68102,-2.88205,6.33942
-1.03939,0.33825,0.0732,-0.15805,0.62182,-0.20841,1.24089,-0.79624
-0.2569,0.75796,-0.01796,4.60545,-0.77025,-1.27689,-1.25228,-0.0556
-5.52348,1.29197,-0.72363,-0.94398,-2.33687,-0.12259,-0.20282,-0.42231
0.94494,-0.50692,-1.7329,-2.58102,-1.35247,4.93444,-0.51873,0.35318
-3.13183,-3.31036,-8.13404,-1.89442,0.03217,-0.32503,8.19504,1.02486
-1.8755,-5.34351,-7.90049,-3.08989,-5.09392,-0.60393,2.11202,1.19859
-0.09754,-0.20793,-0.23721,3.46813,0.36389,-4.26607,0.62957,-0.001
-1.79166,-10.06042,-6.73547,0.27446,-1.43172,-1.04456,2.50392,0.67872
-1.04835,-0.52368,-6.14416,-4.1368,-0.83862,7.35774,-0.00891,0.92411
-0.46231,-0.46132,-0.90674,1.85019,0.6056,-0.87032,1.30239,-0.02349
-0.95951,-7.8382,-5.17433,-0.61356,-0.86081,1.02879,2.02014,2.71192
0.00432,1.86834,-0.64012,-0.56771,-0.71006,1.55188,-4.38949,-2.06936
-2.00703,0.88999,-4.30846,-5.12841,-1.69111,2.05682,-1.71302,-0.54606
-1.33293,-4.90703,-3.57595,0.26543,-0.27398,-0.18027,1.66665,1.19567
4.08849,-0.96116,-0.17772,0.05897,-0.02735,0.80943,-3.10313,0.54964
-1.28338,-0.72994,-0.69215,-2.603,-0.43411,6.90315,-2.68653,-0.28901
-0.33008,1.04438,-0.9365,0.41328,-0.14358,0.18961,-0.30991,-0.26428
-2.90089,7.66668,-0.82146,-0.5657,-0.13622,7.85168,-4.12436,-0.11617
-6.15767,-14.12099,-17.34312,-2.78648,-2.80788,1.44857,4.26075,4.55815
-4.6498,-0.98017,-5.76971,-1.53655,-1.30823,5.85167,-1.01556,-0.088
-0.18262,-7.17843,-1.54663,0.56616,0.78553,2.47852,-0.31587,0.014
-2.35983,-0.79427,-1.06111,-1.60993,-0.12306,15.58217,-1.68572,0.17556
-0.63078,-0.30422,-0.94471,-1.82304,-0.9573,9.50576,-3.62799,-0.08566
1.63656,2.9187,3.83138,1.70642,0.74126,2.1279,0.01521,-0.01682
0.36753,2.5582,7.7544,5.5353,3.14107,-3.72509,-0.0513,-2.67201
-1.27526,-11.40106,-7.34588,-4.27086,-2.74053,-3.40018,8.65664,1.22396
1.35113,4.46284,5.1142,-0.39071,1.58154,-0.4703,0.06704,-1.29746
2.71416,-0.32601,-0.3602,-0.5009,-0.40625,2.82121,-2.47992,1.39372
3.72453,9.47456,0.48114,-2.31176,-1.10626,0.55163,-0.19808,-1.19653
1.46048,8.8078,6.24632,0.25355,1.48988,-2.62256,-1.16691,-3.8519
0.53256,7.75897,8.91668,1.69652,0.35601,-4.84791,-1.82668,-7.09602
8.59895,1.14522,-0.2162,-0.00223,-0.03345,0.25545,-0.38537,0.66355
0.7349,-0.43168,3.47295,-1.42716,-0.09898,-0.48955,-1.40893,0.3955
8.74106,5.19694,3.70263,-1.25505,0.25543,-0.50917,-0.03647,0.25834
5.08265,10.4999,14.72103,1.44427,0.15904,-1.92993,-2.3988,-2.50494
1.25591,-1.46793,-6.92801,-8.40515,-2.83905,8.40964,-4.67787,-0.16054
1.37988,-0.95022,-0.43256,-1.01952,-0.09314,3.14212,0.0343,3.96556
-0.69416,-1.11769,-0.00723,0.96354,0.59621,-0.87293,0.59794,-0.05542
-0.67402,-1.59384,-0.13254,0.31628,-0.00266,-1.27473,0.85491,-0.12438
4.48151,16.89883,13.12102,0.9607,2.37019,-5.48441,-3.50296,-10.48274
1.0865,3.12039,7.55797,1.78293,3.85011,0.06032,0.40483,-0.02211
2.81839,10.82078,8.37348,1.34291,0.70566,-4.54975,-0.03244,-5.57506
2.31395,4.39784,3.83346,0.19834,0.05931,-3.12112,-3.13881,-3.98875
0.40158,3.20822,2.75922,-0.24725,0.07147,-3.14333,-0.63231,-2.56242
-0.26229,1.00057,0.24256,-0.75181,0.04445,-2.36132,-1.25305,-1.03304
5.45956,21.82479,17.91912,1.99825,4.06688,-3.92054,-3.70838,-8.27251
5.47109,23.72814,22.82524,2.9273,3.17481,-4.91858,-3.38642,-9.09192
2.13604,10.14376,0.30555,-0.30763,0.03874,-4.14704,-1.08323,-2.77411
9.26322,9.49673,10.30408,0.33044,1.25398,-3.94279,-0.21679,-6.43231
2.98432,5.53418,6.32314,0.6614,0.54547,-1.9584,-0.83151,-2.93729
4.20123,13.50281,11.15628,0.56912,1.26898,-3.87116,-1.12818,-6.92072
-0.55411,0.24368,0.4637,0.10155,0.50906,1.56441,0.27666,0.96931
2.86609,-0.16856,-0.20268,-3.3804,-1.04972,0.60365,-4.86332,-0.01611
0.14724,0.90634,1.46797,3.2692,0.61845,0.40523,-0.03558,0.37937
0.98736,0.0182,-1.98321,-2.17893,-0.17332,1.32256,-3.17193,1.25516
1.34041,-0.0994,-0.45232,-6.06208,-2.12933,0.99883,-2.85403,0.45454
-0.51387,2.28029,-0.0094,-1.6822,0.26097,2.53074,0.90376,-1.04196
0.77971,4.00539,5.95722,10.31384,1.16161,-3.41595,0.59314,-1.93813
-0.41641,2.83565,3.01928,0.75536,1.15388,-0.15619,1.30258,-2.249
-0.29357,0.35346,1.46624,1.31599,0.75335,-0.13358,0.28093,-0.00868
1.18693,1.84277,7.69256,3.91721,2.60464,-0.04547,3.3683,-0.96631
-0.45922,1.64049,-0.37916,-1.88244,-0.92185,10.00243,-4.09106,0.36853
0.24255,0.69312,-1.03694,-4.19563,-1.26834,-1.81188,0.47547,0.89922
-0.7702,-0.98409,-0.2726,0.27872,0.07713,-0.86209,-0.50325,-0.63586
1.67406,4.90001,-0.23137,-2.34937,-1.11094,0.88753,-1.97482,0.58613
-7.82119,-6.44934,-7.94216,-3.68352,-0.20423,-0.05651,2.42016,0.51191
2.96034,0.03285,1.31573,2.75663,1.50377,-0.29362,3.88429,0.63496
6.07241,-3.3286,-0.66949,-4.57199,-0.21029,2.01117,-0.01042,3.67339
4.17632,-1.499,-2.875,-6.56097,-3.21717,0.17834,-1.66535,-0.03298
-0.07824,0.44915,-0.7318,-0.59723,-0.08061,12.19502,-1.61479,0.95113
-0.28244,0.02111,-0.81669,-1.24708,0.27811,-0.51671,2.26172,0.17786
0.10373,4.44025,0.85517,-7.52738,-0.07347,0.09644,0.48035,-1.50905
7.01362,8.41688,11.43099,3.80429,1.47535,-0.83842,-0.58018,-0.27336
3.16523,4.63845,5.82334,2.39053,0.45866,-1.2071,-1.2638,-1.00793
4.07712,5.21664,6.61351,4.47001,0.57893,-1.27338,-0.48919,-0.72113
3.73016,5.1334,7.41217,2.60501,0.37632,-0.87928,-1.11085,-0.6848
3.97028,3.56448,6.24719,4.25424,1.50144,-0.82811,-0.58736,-0.2183
3.85875,5.78157,7.02552,3.7747,0.9419,-1.06678,-0.43171,-0.40246
4.51723,6.31902,8.90843,2.68133,0.5962,-2.18094,-1.49827,-1.47689
3.18418,5.03238,7.47272,2.09101,0.48316,-0.67542,-1.0027,-0.22137
-0.52817,-6.86926,-3.57995,4.84831,0.34512,-2.1645,4.44953,2.0505
1.70566,2.97003,3.1487,0.8932,0.15026,-1.69037,-0.65901,-0.42392
3.13304,4.09737,5.17826,1.67286,0.76162,-0.99773,-0.78664,-0.4584
0.80002,2.06189,2.04117,0.83621,0.07348,-2.49881,-1.08271,-1.56353
4.07926,6.982,8.47731,-0.06026,-0.54856,0.00429,-8.61369,-2.80381
1.48124,7.35771,7.88005,1.4079,-0.13001,0.07427,-5.2423,-3.00034
4.95436,7.3193,8.88219,0.79106,1.35741,-0.18413,-2.26901,-2.28465
-0.68653,-13.80341,-6.67227,3.20224,1.48903,-3.01824,5.02454,1.99165
1.97959,-9.61585,-4.71913,0.81043,1.53017,-1.6797,2.32103,1.7989
5.87857,8.4692,10.77481,3.05684,1.8098,-0.61088,1.48371,-1.6671
8.10377,10.313,12.25288,5.55945,3.08672,-0.35984,0.23071,-1.57124
7.63327,6.72303,8.61374,3.81233,1.54269,-0.82514,-0.2024,-1.04194
5.20771,7.14975,9.30204,3.89848,1.9928,-0.41719,-0.02688,-1.48819
6.4191,7.29463,10.40561,4.15883,2.35293,-0.71995,-0.08382,-1.78617
8.78517,8.62492,9.9046,2.92256,0.82831,-0.83379,-0.08462,-1.27912
2.86205,3.886,7.48836,1.22648,1.45495,-0.92778,-1.02591,-3.39406
2.85329,-0.58264,-0.20677,-0.8487,-0.47335,-1.29362,-0.15825,-0.00425
3.76504,6.12905,8.74172,2.65496,1.2918,-0.9323,-1.48752,-3.59293
0.63483,1.99815,2.23267,0.71139,0.37087,-0.70489,-0.89553,-2.37348
1.22602,2.45248,4.29176,0.8156,0.83692,-1.0789,-1.42039,-3.04072
1.42128,3.06119,7.33036,1.10023,1.99536,-0.34224,-1.12558,-0.84541
6.44189,6.24921,10.7785,2.35795,2.67723,-0.7945,-0.47528,-2.45533
0.45961,2.01461,3.97879,-0.20536,0.09898,-0.31675,-2.59134,-2.35605
4.79744,8.25799,8.41436,0.68077,2.9709,0.34282,0.45179,-0.15666
0.28671,0.25117,-0.05057,5.91229,0.59815,-0.61217,1.49511,1.68366
2.20682,2.70861,5.57729,1.55719,2.96346,-0.5019,-1.25122,-2.1372
2.58936,4.38872,9.50026,1.12633,1.98945,-0.17052,-1.37306,-1.91518
2.5176,4.34081,6.85832,1.02456,1.94707,-0.26338,-0.8394,-1.84952
6.62058,-0.77478,-0.03649,1.31656,0.09354,-0.18061,0.0166,4.37445
1.19142,-0.53257,0.21113,1.99004,0.42025,-2.40453,1.63243,-0.01856
1.18119,-0.24104,0.81333,2.55704,0.50539,-2.6495,2.27471,0.24459
0.58266,4.67331,9.49965,1.12267,2.38501,-7.16089,0.0544,-5.7723
-4.64178,7.00521,0.49152,-0.57192,0.49385,-0.65158,0.39138,-0.36234
2.15761,-0.69555,-0.54183,-0.03035,-0.13084,-0.11403,-0.18782,0.34988
8.33241,5.75581,8.59314,1.34133,0.35796,-0.02075,-1.09952,-0.07364
7.05293,5.33787,8.54363,0.74566,0.72644,0.16946,-0.81957,1.30658
5.34097,7.4197,9.923,2.29221,2.20644,-1.08865,-0.44193,-1.54674
2.57124,12.01092,6.12315,-0.48558,0.19635,-0.58513,-0.26684,-5.85167
4.17418,0.06,1.77424,0.59664,0.53475,0.2508,-0.65083,1.94848
10.27199,3.50893,16.72787,6.8987,2.73365,-8.40459,-0.03757,-3.55696
-1.20954,12.05826,0.25545,-5.46666,-0.53123,0.85844,-1.8309,-0.28402
-0.91078,1.14239,-0.13959,1.03182,0.01388,-2.87783,0.68746,-0.47296
-0.91317,1.38958,1.01011,0.06798,-0.09205,-0.31877,-0.07814,-3.61424
-0.86993,-1.22004,-0.68901,-1.80978,-0.57542,-0.46387,1.1819,-0.36421
-0.04788,-0.27659,-3.95523,-1.19738,-0.72979,0.97493,0.09317,0.15695
-0.98634,-1.63143,-3.38306,-2.69545,-1.18676,0.64463,-1.50868,-0.04685
-3.70155,-0.48029,-1.6255,-0.60166,-0.14124,2.94064,-0.23218,-0.59486
4.53006,2.69045,1.10251,-2.13836,0.40558,-0.26542,-1.16151,-2.35585
-2.68278,-6.55706,-6.28158,-0.14383,-1.05265,-0.50513,6.83796,0.99321
0.54275,-0.74006,-4.11467,-0.31183,-0.81738,0.67471,-0.54024,2.3671
6.02656,-2.00085,-3.38918,-2.26999,-3.73592,0.25979,-0.2117,4.32995
0.24364,-1.30476,0.38918,-0.03296,0.23752,0.24257,0.01541,-0.42116
-0.39726,-1.87415,-1.01287,0.88517,0.25115,3.55521,-1.46941,-0.60875
5.9424,3.39298,4.85396,5.02519,0.86492,-2.81429,-0.43159,-2.41366
0.21043,18.07717,11.69011,1.0985,0.09298,-1.46987,-2.51971,-3.42342
0.71008,12.64336,6.96567,0.56204,1.15429,-0.64241,-0.5901,-1.73931
-0.64286,-2.21164,-0.04349,-0.09298,0.60297,0.08665,0.0833,-0.19008
-5.45619,-0.31819,-5.48376,-3.62298,-1.19065,0.11545,0.44127,-0.00138
0.31587,-1.61623,-7.47283,-5.2053,-1.70937,0.59101,0.58119,1.07394
-4.21952,-8.88366,-16.95282,-8.68295,-4.49683,0.30417,-0.00325,0.05654
0.32418,-4.01282,-2.38644,-0.60073,-0.11003,1.2821,0.76134,1.55492
-3.43347,-0.29251,-0.5678,2.70711,0.08512,-0.93561,0.25545,-0.33582
-0.69589,-2.92966,-8.26368,-4.78825,-2.91552,0.88633,-0.04861,2.57894
-3.16206,1.84841,1.89425,5.23043,4.23024,-3.04297,7.39533,0.10373
-0.75692,-1.98308,-0.36813,2.90071,-0.55048,-0.61471,0.74079,1.86974
-1.60456,6.09918,2.01634,-0.57077,-0.0142,0.24862,-2.85731,-1.27541
-1.27031,-1.94496,-5.8919,-0.57459,-0.3159,-0.49228,3.87621,-0.08306
-2.89125,-3.97364,-1.42731,5.37512,0.1925,-0.92588,0.68949,0.49177
-13.07198,-3.07933,-2.50552,0.06328,-0.69139,0.97949,3.89868,0.00312
1.82133,-8.18255,-9.51797,-1.41649,-0.6706,0.18036,1.14175,0.23286
-0.96188,-3.54868,-2.56533,4.43929,1.03094,-0.49326,4.0703,1.88977
-2.38813,-0.67683,-3.0391,-4.29448,-2.07983,2.69404,0.35116,0.893
-13.44365,-12.99635,-15.25912,-0.56651,-0.66258,0.14704,13.14354,1.59833
1.42189,-0.46848,-0.38673,-2.07195,-1.27012,-0.02258,-0.26438,-0.47226
3.16896,-0.49978,-0.94509,-1.70133,-0.01684,-0.03851,0.64086,-0.93745
-8.32279,-2.20697,-3.05015,-0.27179,-0.23588,-0.40965,4.6226,-0.14697
-0.34178,-0.84531,-8.24581,-2.43507,-2.52148,0.45653,-1.88185,0.16253
0.6526,5.1053,2.15055,-1.77784,0.14545,2.30453,-0.03626,0.15186
0.85575,3.20924,0.14102,-2.59733,-1.45908,4.1491,-4.97095,-1.73047
-3.98587,-8.18858,-7.23616,-8.93166,-0.65785,0.30882,2.52109,-1.10997
-0.62816,0.22133,2.16917,0.25129,1.99784,-0.56886,2.28062,-0.21092
0.1931,-0.76315,-0.43976,-0.009,-0.38169,0.40677,-0.67833,0.42199
-0.09866,0.52364,1.15556,-0.01277,1.51627,0.17755,1.90997,0.89295
0.35043,-3.37392,-2.20022,0.04057,0.06008,0.34785,7.53551,3.91752
14.98541,14.27479,13.2229,1.06498,2.15076,-2.66198,-2.06989,-4.15217
1.84169,13.68174,10.48888,0.26532,0.83914,-0.5673,-0.10966,-0.89201
0.13247,-5.25183,-15.29819,-3.24053,-6.2805,1.19643,0.34988,-0.15007
0.08354,3.57732,-1.25983,-0.13094,-0.16763,-0.42829,-0.11578,-2.83977
-0.49954,10.93811,13.09844,-0.19549,-0.43884,-3.13057,-0.4155,-1.44748
-0.32788,1.23963,-0.25788,-1.49298,-0.93814,1.79143,-2.58171,0.47209
-0.36307,-10.28757,1.12512,3.60141,1.17091,1.96601,1.15448,1.17783
0.18104,2.302,4.856,0.53074,2.98383,-1.36827,-0.58664,-1.31406
0.02607,-0.13991,8.52229,1.93573,3.12363,-3.37938,-1.89225,-2.12485
-5.20816,-7.77658,-7.70405,-4.81403,-2.87404,0.10417,2.02396,1.30855
2.63448,-1.58412,-0.38422,8.30797,3.54587,-1.92079,1.17733,0.50925
-2.69711,-7.39986,-3.06927,7.90089,0.03817,-2.94744,1.8268,0.2002
-0.13407,3.4223,6.76193,0.08944,0.27309,-0.56407,-2.80939,-2.16247
0.15671,1.88673,5.54635,0.69314,0.60737,-0.40888,-2.20051,-0.87376
7.63259,-0.17013,0.33074,-0.02398,-0.06041,0.31552,-2.04841,0.91077
-0.09131,-4.43615,-5.94054,-1.58621,-0.12816,0.89064,-0.50955,1.12728
-5.8212,-7.14395,-2.47114,0.93281,0.25895,-1.10419,11.59568,4.06002
5.8054,0.03636,-0.95864,-0.85277,-1.39529,2.49168,-2.85145,1.21745
1.59208,0.99364,3.28808,0.7157,1.62499,-0.00634,1.14517,-0.19734
0.0015,-4.10704,0.35068,0.0627,-0.08338,-2.72428,1.45759,-0.50489
-7.91729,-7.44443,-14.09718,-8.96071,-1.88349,1.36585,-1.29248,0.38037
-0.21217,-11.56871,-0.4191,-2.08512,0.29387,-1.54778,6.13645,0.18255
0.65362,3.43675,8.51748,4.63824,1.88056,-0.28374,0.47009,-0.16305
2.07276,-0.53851,-0.3097,0.33961,-0.00425,0.36231,-0.11176,1.70654
0.21505,4.43934,3.4705,-0.15726,0.4697,-3.83644,-0.92319,-4.478
-0.86207,-1.11302,-0.68886,1.06375,-0.1571,-1.825,0.25949,-0.12628
4.59581,5.39901,8.2397,0.55465,-0.22773,-1.58295,-1.19562,0.06306
-7.00239,-3.4489,-11.41597,-6.07923,-1.14222,-0.15103,3.68394,0.54224
2.82642,-6.51734,0.28989,0.11887,0.14985,-0.00216,0.07364,0.08545
-1.28358,-3.21067,-5.22694,-2.75954,-0.19175,-0.61215,1.96936,0.04809
-0.02485,-1.94555,-1.50922,0.55909,1.3254,7.6989,-0.55861,0.69836
-1.75973,-7.06575,-7.4193,-2.98241,-2.14906,1.24427,0.12058,0.29479
-0.71804,-9.49175,-3.58253,0.6052,1.08794,-1.31267,6.43815,4.48789
-4.07467,-1.4782,-6.38798,-2.83794,-0.03936,0.56745,0.72009,-0.80715
-1.13543,-0.3181,-6.52518,-5.63966,-1.40349,1.00176,-3.30121,0.0557
-7.43433,-1.93239,-3.99277,-1.24403,-0.24094,3.75391,1.48657,0.01273
-2.47532,-10.1571,-7.17614,-0.53719,-1.58997,-0.27866,1.57186,-0.59947
-9.04866,-4.01798,-11.86973,-2.06756,-0.02725,0.28517,3.6458,0.79501
-0.2119,-2.86287,-2.99235,-0.24309,-0.59352,1.71815,0.68984,0.38361
0.62325,-2.55207,-4.72299,-1.15686,-1.08208,2.19905,-0.03804,3.85147
-1.29634,-0.0003,-1.22016,-0.32421,-0.77485,1.61804,-0.66319,-1.67528
-1.67991,-10.36738,-0.83151,1.58173,0.2516,0.25137,0.11531,1.18058
-1.24089,-2.76365,-1.34234,0.51679,-0.29638,5.53182,-2.51166,-1.48467
2.19338,-2.57082,-8.40406,-3.30754,-3.65569,-0.65144,-0.08333,1.29595
0.362,-5.14739,-0.76394,0.14795,1.19163,0.46322,2.86343,6.01251
-11.11361,-0.53137,-4.99457,-5.26249,-0.00914,2.91428,1.05209,-1.32386
-0.18616,9.08725,-0.29687,-2.49721,-0.11494,1.72459,-0.06253,-1.18083
-3.33904,-1.42539,-6.37803,-5.17759,-2.02104,0.13508,1.21692,0.60256
-14.44661,-12.21153,-10.8231,-1.85796,-0.91093,-0.65303,12.28737,2.11859
0.63745,-0.17699,0.29918,8.64482,2.76048,-0.23938,3.07372,4.12205
-3.56885,0.8394,-2.66681,-11.191,0.01144,3.65773,-0.17313,-0.33149
-6.1068,-0.32983,-3.4771,-3.83933,-1.1451,2.36098,0.53138,0.0742
0.15415,-0.02651,-0.37934,7.33066,-0.0021,-0.19699,1.94341,1.84069
-6.12128,-1.70154,-11.35662,-4.4252,-0.60785,4.67563,0.3422,-0.03618
-4.49479,0.63389,-5.83904,-7.15546,0.04581,5.17245,0.04272,-0.12522
-2.50975,1.52451,-0.48858,-2.92774,-0.68785,10.33126,-5.98676,-0.11403
0.27804,0.32831,0.36798,-0.61617,1.09263,10.29391,-4.66221,0.20633
-3.59788,0.65627,-2.17922,-3.94508,-0.46691,10.02498,-0.28561,-0.04788
-0.4386,0.077,0.56174,0.04125,3.57764,4.53097,1.21106,0.42706
-1.43081,0.05279,0.31737,0.17332,2.80434,2.51098,0.64237,0.01253
-7.68778,-0.30034,-4.03801,-1.59496,0.23875,-0.00862,12.82306,1.13992
0.31611,-1.07108,-3.87671,-4.82017,-2.65496,0.94687,-0.10344,0.00555
-5.09878,-4.39852,-12.8849,-2.45203,-0.46059,1.46175,1.55297,0.14272
-6.56046,-7.60132,-10.88941,-5.6839,-1.15896,-0.6264,9.07432,0.35262
-7.79723,-8.49954,-19.23691,-9.26202,-4.79898,0.02559,0.4762,-0.10323
-5.0917,-4.81292,-10.16972,-2.02158,-0.3054,-0.36816,2.21473,0.34308
-4.90173,-6.28837,-11.20191,-6.24057,-2.22354,1.40464,3.91969,4.05787
-1.28041,-0.03684,-5.9301,-7.81498,-0.22627,7.46709,-0.00944,5.58614
-5.50198,-15.58217,-10.12684,-4.11717,-2.83719,-1.31692,5.8671,2.09095
-1.26536,-6.40165,-10.19751,-2.98936,0.17654,0.83734,2.67239,3.41811
-0.10341,-0.89,-1.49866,1.36517,-0.29242,-0.95849,0.83238,-0.03724
-3.19162,-1.99562,-3.8756,-1.64437,0.12481,1.09442,5.93769,0.98915
-2.2952,-3.48699,-5.9592,-1.69975,-0.09027,-0.38394,5.32121,0.46491
-1.46937,-0.80139,-1.99987,-0.44731,-0.02151,1.42207,0.0731,-0.03958
0.39114,0.50248,0.95407,5.49569,1.60923,-0.0153,2.15341,1.52616
-0.58586,1.26377,1.23111,0.16016,0.66668,-0.79993,0.34086,0.38409
-2.18117,0.11293,-1.07944,-1.99899,0.05995,0.26575,0.14341,-0.99794
-2.89425,0.9812,0.17527,-0.06997,-0.40487,1.36812,-0.12854,-0.17083
-1.22659,-0.5174,-1.81336,-0.28698,0.11561,1.54943,0.6208,0.27376
-0.4204,-0.6238,-5.24625,0.69526,-3.64466,3.51956,0.26778,1.66706
-1.51202,-2.32468,-3.44337,-0.0728,-1.85915,0.7095,0.28473,0.54479
0.38021,-0.25732,-0.92472,-1.00323,0.59757,0.7388,1.4618,0.5903
14.24371,0.28324,0.13112,-1.12007,-2.28295,-0.24486,-4.74536,0.005
-0.15341,-0.18995,-0.02233,0.95257,0.15824,-1.20089,-0.02837,0.39237
-1.06676,0.0812,-0.52104,-2.8312,0.18446,1.41802,-0.00547,-1.44095
-2.13202,-2.72759,-11.14584,-6.10235,-0.77084,2.3331,1.54062,0.54843
-0.36105,-0.54968,-0.05528,6.75767,2.34363,-0.58079,0.43634,0.82331
1.78927,1.6399,11.39842,9.2488,2.19378,-5.74876,0.67331,-1.60311
3.69276,18.40429,7.19567,0.28862,0.35063,-6.99539,-4.81464,-9.11628
0.00333,0.33596,0.35224,2.18046,0.78916,-0.41347,-0.20494,-0.11072
0.72168,6.46128,2.51338,2.45867,1.86116,-0.07015,-0.71287,-0.70316
8.85146,7.17333,9.71391,5.54635,0.06664,-6.85518,-0.95956,-3.30003
5.36106,14.07033,10.29592,1.17907,0.74036,-0.95362,-2.78584,-3.58932
-0.99387,1.39651,0.64129,-0.30275,-0.26494,-1.26967,0.79946,-0.5553
0.06127,-0.50323,0.28304,8.54099,1.23749,-4.05219,-0.34003,-0.33696
-8.37843,-3.23789,-11.9652,-7.58962,-4.55697,2.11413,-0.58825,0.03748
-0.73543,-8.02491,-4.94413,0.09756,0.13638,0.44592,2.433,0.67578
-1.00256,0.29028,-1.3752,-0.44566,-1.39646,3.17265,0.9494,0.93854
-0.0406,1.02093,-0.35102,-2.33311,-0.97145,1.74426,-0.81335,-0.19253
0.26171,1.45436,0.12543,-2.13158,-0.43187,1.33024,-2.5944,-0.38497
0.41059,12.25502,11.35569,4.45696,4.28636,-2.6775,-1.48407,-5.35033
10.94446,8.85896,13.60886,0.03968,3.08292,0.2444,-0.91937,-0.93874
2.64925,9.05699,9.52693,-0.1315,0.86638,0.03321,-2.36412,-1.03641
0.6771,-0.21038,0.81374,0.54618,0.17382,-0.45682,-0.1518,-0.04358
7.65101,10.8478,13.14585,3.84422,0.68616,-4.23904,-0.28715,-5.42122
2.73486,8.2322,5.73941,0.81153,0.6426,-5.18872,-1.29548,-7.64431
-0.73727,5.57299,-0.25361,-1.73312,0.04676,4.0703,-0.28811,-0.85594
-0.67246,0.97176,1.01148,-0.06768,1.46754,0.34508,-0.16963,-1.89967
6.10975,10.67764,18.35836,3.45344,4.83508,-0.08477,-0.37641,-2.79506
-5.81876,-11.25651,-17.92882,-2.58736,-2.14691,0.62758,4.9365,2.17676
-0.91474,-7.35158,-12.27372,-0.1114,-0.70566,0.83493,3.06365,2.99679
-0.22964,-0.33745,-1.83711,-7.78259,-0.2749,4.89066,-0.12379,-0.59524
-0.56564,3.49081,-0.30954,-1.18172,0.21156,11.85031,-3.60581,0.00524
-0.12607,-0.05227,-2.76452,-5.91794,-2.02838,8.22501,-0.17949,0.37923
-3.34924,-1.84417,-11.1313,-6.83042,-1.81309,8.30757,0.69787,1.74841
0.88341,-1.54965,-6.07427,-0.0271,-0.76871,7.36186,-0.17706,2.24222
-0.56496,0.31907,-2.14021,-2.28277,0.02709,-0.08799,-1.07313,-0.02222
-0.40903,-0.52877,-0.03155,-4.38951,-0.80034,11.45857,0.16956,-0.01749
-4.87958,-1.83034,-12.88454,-2.28867,-0.65424,8.0866,-1.14732,0.06819
-2.70307,0.06679,-0.18827,4.88324,2.86839,3.92932,3.45469,0.38739
-0.30961,-1.35543,-0.17337,0.00716,-0.45124,-0.01964,2.79285,0.46443
0.59359,-0.00013,1.92134,0.63914,-0.06721,-1.51414,0.16963,-2.14022
1.25167,1.23904,3.98704,8.40689,0.85293,-2.09771,-1.82672,-0.40165
0.53296,3.68321,0.41343,1.06813,-0.41076,3.45829,-1.1524,-0.41119
-4.08514,0.57708,-1.28637,-0.06426,-0.57171,6.70224,-0.36494,0.31764
-1.51449,-3.32282,-5.75761,-1.17266,-0.77936,-0.35432,2.97989,1.12294
-0.04101,-0.60982,-3.57686,-3.50531,-1.30944,-0.14711,-1.78606,1.43302
-0.00906,0.10162,-0.40866,-1.18348,-0.6913,10.28657,-4.70919,-0.26783
7.4193,6.91548,7.97361,2.16938,1.42667,-6.58296,-0.76029,-5.22046
-0.76267,4.66591,-1.77357,0.04856,-5.06176,-4.54657,-1.4797,-1.2389
0.11182,-0.0338,-0.28172,-0.12384,-0.06041,1.05161,0.27491,-0.60619
2.84599,23.06414,13.48184,0.59162,1.59396,-7.2926,-3.76335,-7.98574
4.11617,14.97193,8.76679,1.17696,2.30505,-2.84519,-0.44968,-4.32084
4.53604,11.08074,15.29691,1.31052,3.64507,-0.57881,-0.07844,-1.73238
0.30191,6.31989,10.14159,1.82016,2.32539,-5.93755,-0.05482,-3.21346
-0.26686,-1.10476,-0.90902,-0.05282,0.11717,-1.2765,0.55332,0.59999
-1.29351,-1.54636,-1.25875,3.25593,0.30433,-4.90793,3.3649,-1.78634
-2.3851,12.27864,2.20526,0.82493,0.04957,0.09297,-1.40166,-3.20143
9.17751,0.03442,-0.5032,0.06637,-1.73208,0.44417,-1.52784,2.4255
3.69091,15.89495,10.98119,0.27288,2.29936,-5.19887,-0.57083,-6.95017
3.06423,20.42363,14.08329,1.13501,2.06743,-4.88274,-1.53138,-7.20732
2.36081,12.86688,9.40982,-0.03704,0.45553,-3.29499,-0.78914,-5.05591
3.93934,15.29545,6.76547,0.61532,1.16151,-4.36603,-2.29087,-7.57257
0.92649,2.66642,5.12855,2.02203,1.33745,-1.2132,0.99878,-0.12738
1.63821,16.66489,11.91206,0.60126,1.14689,-1.48129,-3.62345,-2.38731
1.93874,12.62891,8.83669,0.69826,1.02569,-4.08877,-0.50169,-3.61461
9.54048,23.83433,21.52753,2.37866,2.34132,-6.07892,-2.90007,-9.08723
5.12491,9.46018,11.34813,1.41097,0.75313,-0.52018,0.95626,-1.51462
