Log2-transformed iBAQ NOR_1,Log2-transformed iBAQ NOR_2,Log2-transformed iBAQ NOR_3,Log2-transformed iBAQ NOR_4,Log2-transformed iBAQ NOR_5,Log2-transformed iBAQ NOR_6,Log2-transformed iBAQ CKD_1_1,Log2-transformed iBAQ CKD_1_2,Log2-transformed iBAQ CKD_1_3,Log2-transformed iBAQ CKD_1_4,Log2-transformed iBAQ CKD_1_5,Log2-transformed iBAQ CKD_1_6,Log2-transformed iBAQ CKD_1_7,Log2-transformed iBAQ CKD_1_8,Log2-transformed iBAQ CKD_1_9,Log2-transformed iBAQ CKD_3_1,Log2-transformed iBAQ CKD_3_2,Log2-transformed iBAQ CKD_3_3,Log2-transformed iBAQ CKD_3_4,Log2-transformed iBAQ CKD_3_5,Log2-transformed iBAQ CKD_3_6,Log2-transformed iBAQ CKD_3_7,Log2-transformed iBAQ CKD_3_8,Log2-transformed iBAQ CKD_3_9,Log2-transformed iBAQ CKD_3_10,Log2-transformed iBAQ CKD_3_11,Log2-transformed iBAQ CKD_5_1,Log2-transformed iBAQ CKD_5_2,Log2-transformed iBAQ CKD_5_3,Log2-transformed iBAQ CKD_5_4,Log2-transformed iBAQ CKD_5_5,Log2-transformed iBAQ CKD_5_6,Log2-transformed iBAQ CKD_5_7,Log2-transformed iBAQ CKD_5_8,Log2-transformed iBAQ CKD_5_9,Log2-transformed iBAQ CKD_5_10
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.43995667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.67120934,NaN,NaN,16.78084755,NaN,NaN
20.52181053,NaN,20.88836861,20.7351265,19.01361656,21.15832329,20.80742645,21.67985725,20.68174553,22.17931366,20.68123245,21.02492523,20.98119926,23.27056313,22.78950882,20.6446476,20.72284126,19.9216671,21.35804749,21.56476784,23.7506237,23.50857353,21.37485695,22.94897461,21.64825249,20.60602951,22.98912239,22.45856476,23.42649651,21.79431725,22.61551285,22.80496788,22.25531387,23.71492004,22.06368446,22.34910965
23.74755287,24.121315,25.07275581,25.90538597,24.61262512,23.71920967,23.60862541,23.67529869,21.77647591,23.71565437,25.29193306,19.18584824,24.72961998,25.08379173,20.39937019,22.24693108,20.93905067,21.95219612,22.04693413,26.46351051,25.2700634,24.33183289,24.01682281,21.24405861,21.24730873,22.82975769,26.32834435,26.95315933,24.62282372,23.97114563,28.14219093,22.14292336,26.50476074,28.07372665,24.322855,22.44856644
NaN,NaN,NaN,NaN,20.14258003,NaN,NaN,NaN,16.49308968,NaN,NaN,NaN,NaN,NaN,NaN,16.23352623,NaN,15.76942444,NaN,NaN,NaN,NaN,NaN,NaN,15.00386906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.60211945,17.14290428,16.96002388,17.45635414,17.11105347,NaN,NaN,NaN,NaN,17.93237686,20.99707222,NaN,19.44806862,19.18087959,NaN,NaN,NaN,17.22354889,NaN,NaN,17.51244736,17.64863777,NaN,NaN,NaN,NaN,18.99333,18.01378059,NaN,NaN,18.33782196,NaN,18.88169289,20.03160477,17.18698502,NaN
23.15239334,22.19291878,23.71826935,23.4730835,22.49504471,24.65288734,24.69232178,24.99239349,23.99438095,23.71450043,25.47091293,24.84479332,23.44126511,26.8649044,25.39162254,25.48922348,25.94514275,24.13257599,24.48989677,24.84919167,24.86268425,25.45167732,23.82347298,25.00804138,24.45073318,25.39832687,26.58734894,25.12557602,26.11531258,25.41979408,24.60986519,24.53818893,26.38513565,23.88623047,26.21115112,24.22147751
NaN,NaN,NaN,NaN,17.08472443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.71283531
18.49689293,19.30010223,19.3552227,NaN,NaN,18.24497604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.78956604,NaN,20.79645729,18.24223518,NaN,19.75865555,NaN,NaN,NaN,NaN,17.05737877,NaN,16.89793968,16.7637043,23.11963654,NaN
NaN,19.43175888,19.0340786,NaN,20.63325119,NaN,NaN,NaN,NaN,NaN,20.39058113,NaN,19.34708977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.44911575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.33568764,NaN,NaN,NaN,NaN,NaN
NaN,NaN,18.55577278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.30010223,NaN,18.82435608,18.29392052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.42513466,NaN,NaN,16.94626617,17.43265533,NaN,NaN,NaN,NaN,16.739254,NaN,18.89359093,NaN
20.43196297,19.82941246,18.05547333,20.72916222,23.08935547,NaN,19.74616051,20.4691124,18.06818008,21.58632469,16.69084358,19.13337898,20.52382278,19.55773735,16.97354126,18.74946976,17.40007973,NaN,NaN,19.58543587,17.88619614,18.61453819,21.42034149,NaN,18.82059097,NaN,16.05328941,NaN,21.8897438,NaN,NaN,NaN,NaN,16.55916786,19.0942688,19.21605873
NaN,15.61027527,NaN,18.26485443,17.27257538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.80082321,NaN
18.82687187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.61399841,17.50626183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.66636276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.80397987,18.73535728,NaN
17.80807114,23.13179016,19.64658356,20.93948174,20.73181534,NaN,NaN,NaN,NaN,NaN,19.22116661,NaN,18.43326759,17.89575195,NaN,NaN,NaN,NaN,NaN,17.52083397,20.18446922,NaN,NaN,19.31945992,18.84952736,20.19062996,19.44891548,NaN,NaN,18.60095787,17.95236588,NaN,19.19719696,23.10674095,20.00580025,NaN
20.90514374,21.36158562,20.74238205,NaN,21.37861824,20.66752434,19.41542816,19.46359634,18.0502739,20.41689301,23.13040924,NaN,22.07907104,22.13986778,NaN,18.39095879,NaN,NaN,NaN,NaN,20.02607536,19.97435379,19.09323692,NaN,NaN,NaN,17.97829628,NaN,NaN,NaN,20.37591743,NaN,18.6437149,NaN,NaN,NaN
17.23995209,18.25681686,17.38447952,18.27275658,NaN,NaN,18.13460732,NaN,NaN,19.50819778,18.40449333,NaN,18.97309113,19.21811867,NaN,NaN,16.81540871,NaN,NaN,NaN,NaN,NaN,19.33716965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,16.15829468,15.83217335,14.89107132,14.54018879,NaN,19.50674438,19.45587349,19.34546661,20.8900032,NaN,17.84567451,15.08646774,NaN,17.80643654,18.51514626,19.44305611,18.39611053,17.47935486,20.85048866,NaN,NaN,14.43091011,18.35268211,17.54675865,18.0563736,19.98287201,19.62187004,20.20871925,20.34646225,NaN,NaN,NaN,15.45519924,18.16241074,18.05996704
17.60240936,NaN,NaN,17.56829834,NaN,NaN,21.78412628,24.32258034,25.27088356,23.64570427,16.1016674,21.37491035,16.66553116,19.71302032,18.52699661,25.67801476,19.35156059,20.67779541,21.07437325,24.03791618,20.6971035,22.18350029,20.36591721,19.20036316,21.33090401,24.26126671,16.63310814,18.63941193,18.43567085,20.32695961,19.33317757,25.72959328,23.64152145,22.73638535,16.82662392,25.1091671
16.02829552,16.19471931,16.14517593,16.64145851,16.67906761,15.42763996,18.45535088,16.3434639,16.02829552,18.35186195,16.72667122,16.61956024,16.23133278,16.23116493,15.55746365,15.52362347,NaN,15.73959637,NaN,15.32962132,14.90218639,NaN,NaN,NaN,NaN,14.88025284,NaN,NaN,14.61194706,17.31442451,NaN,15.0328207,NaN,NaN,NaN,NaN
25.44915962,25.84460068,26.54198837,25.97469521,26.26153564,24.9687748,26.04876518,25.63975525,24.07781601,26.73827934,28.1193161,24.21778488,27.24499512,27.2314167,23.42393494,24.92944717,24.64559364,18.43318558,21.50460434,23.52635574,24.13961792,24.65550995,23.37039375,20.42131615,22.01457787,21.83124733,NaN,NaN,NaN,18.87231445,20.19135284,19.85647392,19.82161903,16.21029091,NaN,NaN
27.73227501,27.14569283,28.11966324,27.74091911,28.1680603,28.8627491,27.45810699,27.93359566,27.95338058,29.30497742,29.36254311,27.16739082,29.64216805,29.64203072,26.6601696,28.25638008,28.19450951,27.17159653,26.44371605,30.10262108,29.21444893,29.08324432,30.12706375,27.16355705,26.78842926,29.0480423,27.80193329,27.83617401,28.08009529,27.30103493,27.20022774,26.78356743,28.88762474,26.80020523,27.34832382,27.37069321
18.69706917,20.03657532,19.30489922,22.71668053,23.2338295,20.45161438,22.68123245,22.20227623,23.20357704,21.98919296,26.13381004,20.16238594,21.11419678,22.18691826,20.73677826,22.62191772,19.37774086,20.59778023,20.0471344,20.78636169,17.56428337,NaN,21.77940559,22.44771004,22.51857376,22.83439445,22.6083107,22.53359795,20.86981583,21.22393799,17.23154068,23.58083916,NaN,17.27812195,20.75139999,21.44060516
NaN,NaN,NaN,NaN,19.09674072,NaN,NaN,18.66771507,NaN,NaN,NaN,NaN,19.74768448,18.70674515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.19808578,21.69854546,23.72140121,21.04213142,22.13059616,22.40257454,21.47550964,20.79423904,23.70651436,23.70017624,22.89812851,20.9277401,25.96884155,24.85076523,19.58088112,23.71533966,23.02357292,22.36067581,NaN,26.11793137,26.96035957,26.16328812,NaN,25.13684464,22.40693855,19.98328781,26.67060661,28.11232376,24.36486244,24.94243813,26.9749794,24.73060417,27.06198502,26.69657326,26.40322685,26.30225563
30.66915321,29.60132217,29.78902054,30.46956253,30.37108803,30.11557579,32.00326538,31.96990395,31.7306881,31.77466583,32.06951904,32.54708481,31.94997787,31.39422417,32.71806335,31.86525917,32.34125137,32.53931427,32.11991119,31.89565659,30.45953369,30.54590988,30.37947845,32.81640625,32.35258102,32.7779007,33.02174759,33.04027176,33.34506607,33.1779213,30.81589127,32.419384,31.31121826,30.76872253,32.3257637,32.53131866
15.57846069,15.72784042,17.70859909,13.98361683,16.74622536,NaN,23.56197357,21.23034477,22.81027412,23.38850594,20.08446503,24.33919334,21.09796333,19.37915802,24.18070984,23.22333336,23.64592361,23.02394485,23.86787605,23.13026619,19.59837914,20.71145821,15.17796421,22.6170826,23.35528183,22.67790222,22.41139412,23.18873024,22.9801712,23.00805855,17.28002739,22.67534256,21.66687393,18.3444252,21.3355999,23.14507103
17.75499153,18.11268425,19.11964035,19.24304771,16.88393211,17.78084755,NaN,NaN,18.73304176,NaN,19.03807831,NaN,20.1692543,18.86891365,NaN,19.52305603,18.19132996,17.5968895,NaN,NaN,16.98570824,17.2858181,NaN,NaN,17.70468712,NaN,NaN,NaN,18.02512932,NaN,NaN,NaN,17.68009758,NaN,NaN,NaN
23.03358841,22.91934395,22.73235512,23.62198639,26.00598907,20.71288681,22.8601284,22.91305542,22.05367851,26.77077293,25.44553375,NaN,24.36879539,24.56720734,22.34700203,20.20526314,18.61737442,NaN,NaN,20.10290337,NaN,21.69468307,20.18095398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.65874863,NaN,NaN,18.97966576,22.17160797,NaN
NaN,NaN,21.48492813,18.72350693,NaN,NaN,20.56104088,23.94770813,20.73801613,20.13332748,20.52850342,21.35718918,22.78090668,23.77283669,20.70632362,23.80420113,23.21587563,21.8486557,23.01164627,21.72475624,21.2170887,22.97898483,21.42116356,21.08128357,NaN,20.25672531,24.56377792,17.51036263,22.51349831,21.35632896,22.57126427,22.21291161,22.60639,19.40951538,21.75336075,20.7195034
NaN,NaN,NaN,NaN,15.03759003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.33692455,NaN,15.29752541,NaN,NaN,NaN,NaN,14.80926609,NaN,NaN,17.7600708,14.26788425,NaN,14.40354443,15.99056911,NaN,NaN,NaN,NaN,NaN,11.74075031,NaN,20.41038513,NaN
NaN,15.89791679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.50871849,NaN
20.20573997,20.21466064,NaN,20.86589622,19.24093056,21.41214371,22.59194946,22.79479408,22.1174984,21.21264267,22.04806709,21.40826225,21.94395828,21.8589344,24.32752228,22.00511551,22.72071266,21.80262375,24.36619759,20.93481064,21.63918114,21.52051735,20.44758415,25.00303078,23.55145073,23.4882431,23.80282021,22.56334877,23.71166801,22.95271111,22.51926994,24.23242378,23.69349289,NaN,24.69540596,24.11545181
NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.53890038,NaN,NaN,18.65347481,NaN,NaN,NaN,NaN,NaN,16.74175644,NaN,18.64835739,21.75767899,NaN,NaN,NaN,19.54963875,17.64779472,NaN,22.01621056,22.49027634,21.97421265,20.66092491,25.10960579,19.34773827,NaN,23.75031662,21.92263222,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.3276577,18.3502655,NaN
27.32336998,26.46043587,27.57455826,27.94787598,27.20368576,27.60144615,28.98207092,29.55513954,29.34485817,28.82012939,29.24118042,29.16319847,28.22025108,28.72302437,29.75703621,29.35382271,29.86469841,28.5565834,29.53884315,28.31949997,26.75021553,27.69677162,27.93404579,28.91396332,29.2292881,29.00453186,29.63896179,27.95659828,29.52398872,28.69488144,27.25862694,28.74842453,28.99296761,28.35758209,29.17890358,28.13584709
23.37079239,23.22510147,23.93544006,23.74775887,24.4041214,22.81405449,23.73127747,23.26556396,24.08974457,25.17188263,26.27454948,22.08955002,26.13879776,25.53246307,20.58343506,24.08982468,22.71191978,18.6162262,20.52410889,23.01704407,22.5104599,22.31967545,21.39058113,20.15560913,20.65709114,19.93286705,NaN,NaN,NaN,NaN,NaN,21.09474564,19.41137886,20.40934944,18.72809982,NaN
17.75675201,17.88893318,18.29871559,18.25828934,NaN,20.68611336,23.85538292,24.20149994,24.88887978,24.77243423,23.93885422,24.40561485,23.26126671,22.57135582,25.59894943,24.1330452,24.08683205,24.68078041,24.27540207,24.97018051,23.69635963,23.93264961,21.83086014,25.29813576,25.13500404,25.22394562,25.2311058,24.79397011,24.37563896,24.96868706,25.00298882,24.59781456,23.89087486,25.00341797,23.4751873,25.35174751
NaN,NaN,17.13440704,NaN,18.8680687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.11018753,NaN,NaN,NaN,NaN,NaN,NaN,19.43615913,19.23013306,NaN,NaN,NaN,17.28915405,NaN,NaN,NaN,NaN,NaN,NaN,17.8532486,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.24020958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.74706268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.53307533,NaN,19.65378952,20.42767334,NaN,NaN,NaN,NaN,NaN,NaN,17.63147545,NaN,NaN,NaN,NaN,NaN,19.40613365,NaN,NaN,NaN,22.32695961,NaN,17.89196205,18.20189476,19.88930511,NaN
26.77919006,27.41070175,28.70315742,27.91769409,NaN,26.47407341,27.92812729,NaN,NaN,NaN,NaN,NaN,29.09898758,28.34802818,NaN,NaN,29.19493103,NaN,NaN,NaN,26.39736366,25.7202549,25.43533134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.67804337,25.25443459,24.06093407,25.11000443,25.52614784,22.21850967,24.31091309,23.4882431,24.29193306,25.08033943,26.21213531,21.82197571,25.54680824,25.54401016,22.22208214,22.94710159,24.21089172,20.49736023,21.92284966,22.02506065,21.35616875,21.68153191,24.65398026,18.25243378,20.32805634,19.94306374,17.95151329,18.88890457,17.86387253,19.9246273,19.12007141,18.20251656,18.8716526,20.531744,16.89344406,18.52539063
NaN,NaN,NaN,NaN,14.74083519,15.58484554,16.9629631,NaN,NaN,19.03813171,18.93381691,NaN,NaN,17.89166451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.81218338,NaN,NaN,NaN,17.22938156,NaN,NaN,NaN,NaN,NaN,16.99435425,NaN,18.31145477,15.7957859
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.00772858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.39121056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.5271101,NaN,18.10400581,17.7904892,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.92419243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.10437584,18.94303513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.6637249,NaN,19.47688484,20.38311005,17.52993393,NaN
NaN,NaN,NaN,20.20717239,19.6916275,NaN,NaN,NaN,NaN,NaN,24.19475365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.59191322,NaN,20.95354652,20.05443954,NaN,20.27798653,19.3324337,NaN,NaN,NaN,20.21442413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.66330719,NaN,NaN
14.48639488,15.09959412,16.24410439,15.37109566,15.59368324,14.66350269,14.11999512,NaN,NaN,14.21788216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.39178085,11.3718853,NaN,NaN,NaN,14.84480381,NaN,NaN,14.23204613,15.93562508,12.0306673,NaN,12.52747726,NaN
21.18077087,18.76568031,NaN,20.24504662,22.13724327,17.14160919,21.38884735,22.67495346,NaN,NaN,22.46118927,NaN,22.16796875,22.25323677,21.45045662,NaN,21.32443619,19.63944626,21.89171028,21.27156067,23.16307831,22.47800636,22.09902191,NaN,18.69074059,NaN,22.20806503,21.24155998,21.0405941,20.45261955,23.30173302,NaN,NaN,24.35090446,21.86052704,21.57158852
NaN,15.27292156,17.85805321,16.06480598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.76857185,NaN,NaN,NaN
NaN,16.8791523,NaN,20.14357758,NaN,NaN,NaN,NaN,20.64939308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.625494,NaN,NaN,NaN,NaN,20.33864975,20.2250576,20.36943626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.72265244,22.34486389,23.18387794,24.55221367,25.22236061,23.78676033,24.58915138,24.69391823,23.79243279,24.73943901,28.22605133,26.0434761,24.56319618,23.57091713,25.58132744,25.43834877,26.49704361,25.60554886,25.65984344,27.66553307,22.64070511,22.88220406,23.43364525,28.22108078,25.06985092,26.71463203,27.73853683,26.14345741,29.0867672,27.5932045,25.92002678,28.16729546,23.98737144,24.78810692,27.9640007,27.78487778
21.66800117,22.73365784,22.76413536,23.2496109,23.1199379,21.55159187,21.78120804,22.42953873,22.35871887,23.37358284,25.14059258,19.57983208,24.235569,24.84555817,18.25690842,19.98175621,21.09950447,14.09490204,16.81728363,16.7605896,16.04693222,20.15078354,21.77289772,NaN,16.70063019,17.93220329,NaN,17.11044312,18.26274681,16.75629616,20.92223358,16.58681107,16.7643528,19.39001274,16.35437012,NaN
NaN,NaN,NaN,NaN,18.21209717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,13.32951641,14.80034351,15.77912903,13.25899315,NaN,NaN,NaN,NaN,NaN,15.86901569,NaN,NaN,16.31284714,NaN,15.18916798,NaN,NaN,NaN,18.09517097,17.05938721,17.49849129,15.24358273,NaN,NaN,NaN,17.52863693,NaN,18.02982712,NaN,19.75864029,15.28872204,17.15065956,21.69952011,18.70360565,NaN
21.44611931,23.83190346,23.37491035,24.45469093,25.58345222,20.68560028,24.16407585,18.61486053,22.46931267,21.08556747,23.18247032,NaN,24.59462929,22.54884338,NaN,22.11816406,21.96902084,NaN,NaN,21.60308838,21.69463921,21.1958046,24.18510437,NaN,NaN,19.95943069,NaN,NaN,18.96347237,NaN,22.74835205,NaN,NaN,NaN,NaN,NaN
20.71271896,20.97519302,19.79553795,21.14189529,20.57070732,21.02580452,22.14136505,22.71737099,21.99800301,22.07678986,22.8822422,22.88241005,18.57437134,18.66927338,23.46961021,22.36791611,21.71636581,22.8670845,22.80571556,22.08530998,21.14836502,22.25681114,NaN,23.63344955,23.22321701,22.97983932,23.76668358,23.09424591,23.18401527,23.25041962,22.41392708,23.03619003,22.9099102,NaN,23.55133438,23.13139725
21.83691978,20.57846832,21.25896835,22.54505348,21.54769135,22.28633118,24.65937996,23.67238808,23.79669571,20.84184074,23.09477806,24.53469086,23.22801208,23.30980301,23.26026154,23.83970833,23.89689064,24.56337166,24.95584297,23.64603424,22.59737015,23.77374268,19.23885727,24.9682045,25.25846481,24.48283768,25.14860535,24.85243416,25.2242775,24.65069771,22.35121536,24.76607704,25.9162941,NaN,24.84201431,24.58932304
NaN,NaN,NaN,NaN,NaN,NaN,20.04353523,19.83457565,21.87743759,NaN,NaN,NaN,NaN,NaN,NaN,22.45050621,23.37782478,22.39822197,20.87949562,NaN,20.75172615,20.38110352,NaN,NaN,23.68837929,22.52147675,NaN,NaN,NaN,NaN,21.14014816,NaN,20.11920929,19.70497513,19.77070618,20.5789299
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.95872307,NaN,NaN,NaN,NaN,16.79207802,19.62504959,18.09429359,NaN
21.6975708,NaN,NaN,NaN,21.98109436,23.43491745,NaN,NaN,NaN,20.62363815,NaN,NaN,22.78516579,NaN,NaN,NaN,NaN,NaN,NaN,23.42393494,23.81127357,NaN,22.52606964,20.25441933,NaN,NaN,24.77720833,24.0569725,23.31381989,NaN,26.10962677,22.64136696,23.42483139,24.53700447,22.9533329,22.54889107
26.07728767,26.24412537,28.21294212,26.1627121,26.63491821,27.72968483,25.31049538,27.55222893,27.38030434,28.03580093,27.29430199,25.85583496,27.7515564,29.68313026,25.889925,26.96675301,30.15677643,25.62823105,27.26176834,28.56717873,27.06917381,28.0835495,27.32560158,27.29500198,27.86791229,27.16825294,27.1126709,24.77087402,26.3214798,26.69245529,27.77931404,25.59157944,27.99458694,27.27808189,29.72211266,26.52223015
21.39513779,21.08017731,20.67684937,21.02431679,21.68170357,19.20277977,18.47417259,NaN,NaN,NaN,22.29204559,NaN,21.46443367,22.07473373,NaN,16.85123634,NaN,NaN,NaN,NaN,NaN,NaN,18.83540916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.24079132,NaN,17.41592407,18.09897804,18.55577278,NaN
20.15573311,19.93704033,20.75041962,20.96634865,18.41162682,20.77523041,25.98035049,28.63723564,27.1102829,27.90132904,28.81589127,28.14258003,26.14400101,26.3670311,28.33031273,27.66166496,28.22779655,26.66587257,25.75750732,28.10614395,23.38455963,26.91786575,22.20734978,28.21303558,28.35270691,28.08916855,28.65273666,27.93657494,28.22811699,27.9055233,26.78031731,28.51156235,23.17333221,25.98161316,28.01030731,28.21734047
17.03047371,18.57511139,17.92213058,20.08069801,NaN,18.44252968,NaN,NaN,NaN,NaN,20.617733,NaN,20.7853241,20.6221199,NaN,NaN,NaN,NaN,NaN,NaN,18.11735916,17.36947823,18.58325195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.25153351,NaN,19.30514526,21.39723015,18.01965523,NaN
29.28489113,29.17552757,29.85419846,30.28911972,29.65775299,30.40385246,31.01704025,32.09449387,32.25751877,32.00998688,31.84726143,31.49433517,30.83477211,31.47826958,31.25073242,31.99310875,32.17655563,31.88663673,31.78081703,32.08581543,31.71403503,32.11978531,31.72882462,32.03094864,32.30568314,31.930336,32.57147598,32.26063538,32.25729752,32.26046753,32.64028549,31.71518135,31.92528534,32.10917664,31.47711182,32.07080078
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.97790527,NaN,17.1396122,NaN,NaN,NaN,NaN,NaN,17.28400993,17.10205841,NaN,15.9181881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.84288406,21.58476639,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,17.44062614,17.6110096,17.32060623,16.58025932,NaN,NaN,NaN,NaN,16.7123661,NaN,18.01954651,16.71906853,NaN,NaN,NaN,NaN,NaN,NaN,19.17562675,17.73806572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.37905693,17.14907265,NaN,NaN
20.05563164,20.174263,21.32564354,21.5397625,20.30941391,19.97140884,NaN,NaN,NaN,NaN,NaN,NaN,21.20078087,19.4091835,NaN,NaN,NaN,NaN,NaN,NaN,18.34490204,19.33988953,NaN,NaN,16.97107124,NaN,NaN,16.54874611,NaN,NaN,18.93836212,NaN,18.04585648,24.18518066,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.51357365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.3676033,NaN
21.15313721,22.33115005,23.40898705,22.82851791,23.0078373,22.06391525,18.98103142,NaN,19.71548653,21.98894882,22.69826889,NaN,20.96810722,20.54217339,NaN,21.82341576,21.00168228,NaN,NaN,21.15530014,24.63128662,22.52898026,25.87670898,18.18659782,NaN,NaN,21.37973022,21.7069149,19.91404915,20.99092293,22.9361248,20.15251732,23.67777443,25.19726753,19.97840881,19.84538269
26.35120773,24.35259056,27.12721062,26.93663216,26.88936806,27.50559425,25.70184326,28.14695549,27.66837692,28.7983532,27.70378494,26.7929039,28.52529526,29.77373123,27.13133812,27.14345741,27.36644745,26.13924599,26.1786232,27.0287571,28.55669212,28.56380081,26.49292564,26.47711945,25.86126518,26.7850647,27.44474411,26.26877975,27.51532745,26.96024895,28.06537819,26.80316544,27.93325806,28.70381737,26.54711723,26.01030731
