old_1,old_2,old_3,old_4,young_1,young_2,young_3,young_4
27.03286,26.98359,27.2178,27.01425,26.99895,26.77744,26.81556,26.80858
25.3656,25.9492,24.7542,25.30543,25.93966,NaN,25.95247,25.42053
23.92434,24.34103,24.23907,NaN,NaN,24.05358,24.03036,23.9322
31.66412,31.95196,32.05417,32.09739,31.84887,31.69909,31.48222,31.89334
28.48788,28.93407,28.68097,28.37836,28.46198,28.36457,28.40836,28.40268
28.4071,28.83005,28.87523,28.19971,28.61161,28.18092,28.29092,28.38529
25.24151,24.92515,25.04277,24.98932,24.95673,24.67282,24.85248,24.87352
28.95288,29.15207,29.51723,29.19289,28.98136,29.00223,28.99064,28.99992
24.80833,24.85462,24.59844,24.64905,24.59412,NaN,24.93499,NaN
27.71738,27.58384,27.77392,27.63872,27.56049,27.64506,27.32182,27.34765
NaN,NaN,NaN,NaN,24.47957,25.1206,NaN,24.44386
29.59267,30.35647,30.21118,30.31819,29.71722,29.68155,30.47373,29.76803
31.28218,30.80563,30.8629,30.79359,30.4874,30.84356,30.85386,30.72167
31.90903,32.39415,32.12934,31.96973,31.66475,32.07176,32.22377,31.6055
27.34858,27.60166,27.21438,27.50703,27.549,27.06497,27.3446,26.87701
30.09848,29.43984,29.76254,29.56663,29.72991,29.5125,29.18954,29.60145
25.50736,26.80514,26.93281,26.56876,26.14387,26.17444,26.45113,26.21126
27.12475,27.39648,27.27444,27.13173,26.89018,27.25368,26.7939,27.15702
27.53215,27.29299,27.23836,27.4107,27.15035,27.11168,27.00913,27.37069
34.20711,34.56201,34.81216,34.51524,34.52677,33.89816,34.83498,34.00471
28.06456,27.69345,27.44837,27.68351,27.66804,27.79693,27.3892,27.20396
36.67161,36.52535,36.54869,36.67517,36.15189,36.60056,36.1817,36.65624
26.55719,26.57773,26.6618,26.82651,26.45216,26.58892,26.45176,26.30037
33.07861,32.78704,32.67685,32.73322,32.37405,32.34649,32.99458,32.73233
29.56174,29.91285,29.68721,29.75034,29.71507,29.45282,29.41208,29.50684
29.01169,28.74743,28.81556,28.79606,28.51717,28.62822,28.68348,28.71859
28.22403,28.19432,28.4303,28.05796,27.68057,28.00501,28.18092,28.21683
28.75018,28.65857,28.59861,28.72576,28.42065,28.34227,28.59648,28.55095
28.91778,26.99873,27.73583,27.09959,27.37906,27.61112,27.54834,27.39264
28.63239,28.52865,28.41949,28.52354,28.39836,28.06188,28.71191,28.11188
25.22909,26.0272,25.41051,25.5087,25.34499,25.31586,24.89915,25.79598
29.84197,29.90211,29.88495,29.64153,29.69021,29.29088,29.89879,29.57178
28.83262,28.28666,28.63055,28.31341,28.35389,28.08613,28.51198,28.29623
32.02377,31.65224,32.54789,32.81551,31.51093,32.65721,31.85601,32.20134
32.36864,32.29628,32.15723,32.06773,31.80078,32.1126,32.21859,31.94412
33.62299,33.81211,33.70594,33.66533,33.67766,33.41828,33.50982,33.38754
35.10653,35.48376,35.76693,35.45369,35.30341,35.24732,35.04966,35.39847
31.20145,30.71153,30.7823,30.72704,30.45817,30.6447,30.70973,30.79777
25.80213,26.25207,25.4456,25.83212,25.70846,25.23034,26.07178,25.5099
28.92201,28.50888,28.73088,28.88227,28.88768,28.51427,28.50677,28.3244
25.76137,26.08456,25.77049,26.13459,25.96402,25.63012,25.8233,25.52265
25.49085,25.86058,25.3659,25.33729,25.91782,24.78327,25.73681,24.80587
31.09283,31.08715,30.81413,31.25445,30.58719,30.8282,31.09352,30.93206
33.96353,32.82352,33.00566,32.68869,31.9685,33.42242,33.35179,32.9313
32.91846,33.21101,32.30965,32.93256,32.27816,32.82904,32.58065,32.87756
25.82723,25.843,26.33243,26.48073,26.034,25.93315,25.70306,26.00738
24.54056,24.52809,24.2967,24.42163,NaN,NaN,NaN,NaN
29.82849,29.66146,29.70113,29.50232,29.32952,29.55795,29.89475,29.10842
28.29145,28.45998,28.6762,28.69952,28.54285,28.19784,28.1898,28.39411
27.73538,27.00945,26.861,27.2732,27.2141,26.94425,27.37849,26.54036
30.59504,30.43728,31.09823,30.89663,30.65506,30.47363,30.45552,30.64126
31.68662,31.68821,31.16597,31.24949,30.94747,31.08898,31.36024,31.59263
26.46607,27.08243,26.89735,27.05631,26.54296,26.66003,26.81042,26.68819
29.08025,28.80569,28.9698,28.98286,28.80578,28.6732,28.79613,28.76332
27.69982,26.53456,27.07633,27.2076,26.83714,26.83509,27.25205,26.79427
27.22426,26.07596,26.86302,27.17207,26.90747,26.63381,26.65963,26.33514
32.44204,32.21966,32.25378,32.13216,32.03299,31.95463,32.20792,32.05372
34.59874,34.11171,34.20259,34.23135,33.94402,33.92928,34.45813,34.01538
28.02464,28.75532,28.76506,28.60728,28.6552,28.22301,28.1992,28.27746
28.26258,29.3016,29.88575,29.44389,29.20266,29.07148,29.22949,28.59306
30.60832,30.38123,30.62095,30.45807,30.49762,30.19213,30.22331,30.35857
28.46607,28.26763,27.81158,28.35262,28.0835,27.77875,28.11917,28.12258
29.14275,28.97809,28.87267,28.57564,28.76705,28.60608,28.41687,28.98585
30.68579,30.25676,30.28361,30.21801,30.46285,29.76024,30.38618,30.04179
32.91255,32.68739,32.84795,32.91467,32.77578,32.34308,32.97993,32.47293
33.80751,33.86591,33.7944,33.93104,33.82183,33.34016,34.05019,33.39752
31.58038,31.11496,31.22199,31.31409,30.86149,31.05213,31.35379,31.1751
26.57273,27.47499,27.25638,27.36194,26.90196,26.99172,27.43762,26.5465
32.79686,32.43044,31.8442,32.37002,31.93923,32.09889,32.61947,31.99577
26.36618,27.59541,27.27959,27.50082,27.11674,26.83123,26.79414,27.21215
30.39264,31.01691,30.81886,30.80363,30.42092,30.3615,30.44766,31.01492
27.44679,27.22057,27.25926,27.21697,27.14569,26.92275,27.07102,27.21753
27.99664,27.69471,27.61926,27.71895,27.58585,27.26651,27.84995,27.54126
32.19777,31.43892,31.33106,31.57628,31.28571,31.36333,31.67287,31.43773
34.99816,35.16646,35.22562,35.24587,34.9317,34.89275,35.03248,34.99602
27.42486,26.29682,26.46384,26.60201,26.7326,26.42627,26.81922,26.0268
29.4885,29.60742,29.9603,29.52225,29.6205,29.49284,29.38111,29.30337
27.26633,27.19976,27.55896,27.00785,27.41708,26.77856,27.50059,26.55674
27.85875,28.54661,28.03354,28.22334,28.65526,27.78375,27.28109,28.16226
29.29397,28.92116,28.97191,29.43766,29.17153,28.95928,28.80925,28.90481
32.10659,33.09095,33.0005,32.76519,32.774,32.26125,32.89627,32.2533
28.01797,27.65178,27.51796,27.77342,27.76338,27.49739,27.74964,27.17236
25.78479,26.25539,25.81223,25.8188,25.08695,25.24706,26.61442,25.9455
NaN,23.96825,24.0861,NaN,24.02174,NaN,24.05854,23.9968
25.76709,25.32272,25.63423,25.03419,25.59477,NaN,25.02606,25.49884
24.90362,25.51437,25.31475,25.40181,25.17181,NaN,25.579,25.04435
29.17567,28.80523,28.90251,28.54808,28.73402,28.39252,28.93716,28.59199
30.22147,29.98604,30.38823,29.93789,29.70522,29.9556,30.08942,30.00772
26.33778,26.69405,27.1031,26.78132,26.83966,26.1663,26.54279,26.59206
27.62721,27.78818,27.84188,28.43177,28.14273,27.73944,27.49091,27.5406
25.74096,26.00539,25.69246,25.68969,25.60116,25.61468,25.5162,25.62162
31.52818,31.06741,30.94126,30.82335,30.78152,30.84176,30.95609,31.00932
28.30509,27.78307,27.36578,28.16524,26.79303,27.88664,28.04541,28.12297
29.15294,28.63831,28.78422,28.72527,28.65871,28.7605,28.69119,28.42138
27.99701,27.8665,28.193,27.59299,27.57319,27.94994,27.72585,27.63159
30.08132,29.34138,29.42722,29.57613,29.023,29.59955,29.74267,29.29351
28.44967,28.41905,28.40145,28.20158,28.6002,27.85204,28.10719,28.14555
NaN,26.05776,25.46248,25.95569,25.65335,25.51446,NaN,25.09744
26.72611,27.14948,26.4773,26.81495,26.06174,26.56219,27.3736,26.4049
32.63197,32.61309,32.76819,32.81006,32.60307,32.45978,32.37994,32.61586
28.11892,28.16361,28.27275,28.21692,28.17607,27.97246,27.94347,27.91604
27.7543,27.30817,27.72234,27.84799,27.4948,27.68003,27.69186,27.00367
33.00817,33.35376,33.4427,33.27281,33.1543,32.9074,33.17313,33.08152
25.33238,25.13673,26.0781,25.21342,24.5535,25.53362,25.91962,24.99546
35.3483,34.24318,34.51141,34.2297,34.45898,34.11877,34.65826,34.33864
29.94028,29.87972,30.02499,29.63017,29.84157,29.66833,29.55148,29.65601
30.91478,30.52188,30.6842,30.91428,30.29362,30.37565,30.65361,30.95498
27.03086,26.40622,26.64279,26.5251,26.73324,26.20987,26.54482,26.36077
26.8435,27.01988,26.89273,27.29272,26.52055,26.74638,27.16883,26.85911
30.75883,30.48808,30.75286,30.49962,30.32946,30.44549,30.72939,30.24298
26.25323,26.0148,26.18482,26.08245,26.1386,25.78985,25.96199,25.89352
30.71522,32.01886,31.68437,31.42462,31.16698,31.26991,31.25084,31.4069
29.15366,29.62678,28.40414,29.13892,28.80467,28.92799,28.58201,29.26072
30.1343,29.59871,29.92875,29.97978,29.49207,30.00517,29.96472,29.43344
29.38977,30.01731,29.74954,29.93775,29.84396,29.66155,29.21085,29.633
29.94545,29.8964,29.26412,29.26689,29.40872,29.09225,30.00048,29.12738
27.67452,28.08385,27.98365,27.67459,27.28842,27.74272,27.98734,27.6571
27.47723,29.549,29.61669,29.9087,28.22669,28.66319,29.38983,29.53189
28.21076,28.04994,28.34499,27.98223,28.01191,28.01792,27.78144,28.0368
28.78419,28.79058,29.20939,29.08712,28.89432,28.67361,29.00737,28.55633
29.6932,29.23293,29.34896,29.46418,29.03708,29.01321,29.78363,29.166
28.84649,28.93089,28.60283,28.57029,28.2695,28.48808,28.56395,28.89423
26.06554,27.01308,27.26141,27.1992,26.93438,26.98142,26.56413,26.32605
27.37915,26.33127,26.78157,26.45576,26.39113,26.24916,27.22002,26.35439
31.33015,31.25727,31.28769,31.24989,30.87379,31.19208,31.26629,31.06066
26.5088,26.91547,26.52891,27.08365,26.52674,26.61428,26.5242,26.64031
27.17712,27.1378,28.08426,27.57687,27.28489,27.37227,27.16125,27.4271
29.44697,29.44541,29.89032,29.43611,29.22168,29.25271,29.77324,29.24066
26.44253,26.22054,25.71898,25.57413,26.0701,26.06639,25.64653,25.44291
25.07602,25.26055,24.71989,25.08776,25.02132,24.82172,24.93733,24.63439
28.54642,28.47135,28.87842,28.78662,28.57867,28.27524,28.52193,28.57845
30.9574,30.49753,30.78402,30.54222,30.39172,30.56919,30.47721,30.61491
26.86479,26.07335,25.91557,25.91757,25.81269,25.55733,26.51363,26.16168
29.2009,29.10525,29.2783,29.26544,28.89839,28.99981,29.05385,29.17193
NaN,24.78097,24.92515,24.55092,NaN,NaN,NaN,NaN
25.67901,26.52287,26.36773,25.89675,25.63484,26.63118,25.91627,25.55886
28.8282,28.92476,28.67303,29.15832,28.39942,28.75723,28.75856,28.94431
26.58921,26.36701,26.8242,26.59078,26.21769,26.64251,25.88672,26.90254
27.52604,26.08253,26.42326,26.50165,26.31001,26.50249,26.90426,26.09541
30.94545,31.26181,30.91506,30.95574,30.44756,31.01432,31.02056,30.87569
30.85356,29.99118,29.96237,29.9878,29.67155,30.17688,30.24785,29.97937
28.47348,28.14326,28.29566,28.19723,28.21188,27.70378,28.52917,27.94576
28.63374,28.29863,28.84104,28.37401,28.51461,28.23909,28.3588,28.31765
29.45646,28.97981,29.1321,29.33033,29.11795,29.08606,29.10592,28.87238
30.95837,30.58486,30.74206,30.48788,30.5601,30.47894,30.75573,30.26215
28.04333,27.68919,27.81708,27.89522,27.93044,27.69584,27.56906,27.53326
25.40438,26.07537,25.54534,25.85576,25.19141,26.13214,25.45873,25.38364
25.12297,25.04702,24.56145,25.63832,25.56256,24.48843,24.69541,24.90903
28.70355,29.06363,29.09718,29.11026,28.99879,28.57593,28.75812,28.9279
29.73867,29.66833,29.80706,29.49825,29.11384,29.44299,29.65745,29.78547
24.89342,26.10444,25.33885,26.24376,25.11219,25.64686,25.37792,25.73102
27.77096,28.09934,27.63907,27.76598,27.81513,27.69876,27.33594,27.71738
28.60244,28.78238,28.73295,29.00434,28.53982,28.38426,28.66648,28.82353
29.56513,29.81838,29.63798,29.46225,29.45515,29.43682,29.30683,29.57838
29.54894,29.74622,29.77668,29.54617,29.08856,29.53603,29.75912,29.52848
27.23663,27.42902,27.479,27.64169,27.32749,27.35338,27.42486,26.97531
25.71636,25.52806,26.16344,26.15,25.96614,25.3349,25.61313,25.94049
31.32276,31.35227,31.41135,31.33809,30.96582,31.05012,31.41251,31.29296
30.12571,30.34689,30.22309,30.38505,29.98359,29.97268,30.08233,30.33937
27.2624,27.70451,27.41965,27.58312,26.75837,27.63914,27.53364,27.33586
36.56596,36.41782,36.27895,36.42143,36.24663,36.02377,36.2193,36.49183
29.26578,29.52464,29.08821,29.48491,29.38224,29.09678,28.97347,29.21011
28.79897,28.25422,28.21447,28.32856,28.22209,28.28969,28.33628,28.04869
31.64946,31.60629,31.70041,31.77156,31.39269,31.2139,31.66059,31.76232
NaN,22.65301,23.16898,NaN,23.55028,22.83967,22.66201,NaN
31.34937,30.6852,31.0035,30.63244,30.97083,30.51446,30.79428,30.69337
27.74753,28.21605,28.10809,27.90392,27.66289,27.79538,27.93337,27.8867
27.60208,25.63909,26.27803,26.53774,26.52286,26.03643,26.64691,26.15377
27.59847,26.61807,27.35422,27.17902,27.1548,26.6539,27.34571,26.89874
31.11688,30.83213,31.27514,31.09968,31.1886,31.09005,30.69378,30.65872
30.76081,30.50455,30.49753,30.76121,30.18565,31.14613,30.28317,30.21859
25.32906,26.87291,26.53136,26.68378,26.85745,25.03301,26.38273,26.454
26.95549,NaN,25.04935,25.29562,25.90323,24.86108,25.82253,25.06456
33.78887,33.92636,33.92848,33.59702,33.79295,33.54582,33.62549,33.58844
32.67485,32.88085,32.77339,32.89296,32.3028,32.72049,32.79575,32.71647
28.06471,27.94776,27.92654,27.34951,27.73046,27.77668,27.36945,27.7254
26.85127,27.07877,27.34113,27.01914,27.22279,26.51555,26.4327,27.43388
29.20897,29.45736,29.62434,29.58294,29.58833,29.36822,29.18168,29.05313
35.59265,35.43185,35.38059,35.53714,35.45099,35.17493,35.12952,35.50566
25.59969,26.53773,26.36766,26.29183,25.79912,25.82597,25.96583,26.52503
26.63575,27.15971,26.5942,26.95527,26.89435,26.67734,25.98581,27.10679
33.36568,33.63958,33.67251,33.6105,33.32616,33.26094,33.67724,33.34387
28.65075,27.95754,28.31437,28.0019,27.87256,27.55655,28.26437,28.55146
32.78984,32.74843,32.74306,32.66649,32.68558,32.45157,32.61173,32.52103
28.01813,28.07357,28.02417,28.26924,27.79804,28.05253,27.80008,28.05703
27.59612,28.01579,27.98663,27.4945,27.42198,27.61274,27.96565,27.41796
29.97186,30.66093,30.5937,30.07763,29.95116,30.12053,30.12399,30.4344
33.76228,34.00805,34.0197,33.78009,33.78468,33.58833,33.76999,33.75364
28.23936,28.11362,28.18499,27.90397,27.78924,28.01041,28.08451,27.88762
26.01438,26.56777,26.91468,26.29406,26.61891,26.52874,25.78581,26.18839
28.46131,28.83554,29.12413,28.59726,28.81302,28.61688,28.42081,28.49903
32.79213,32.29458,32.24794,32.62995,32.08294,32.30392,32.6342,32.27612
30.30943,29.96003,30.35888,29.91314,30.14771,29.92437,29.9428,29.85938
NaN,25.92635,25.4524,24.94954,NaN,25.00015,25.40947,25.43017
26.70002,25.47994,NaN,25.15147,26.4342,NaN,25.78214,25.53573
30.06779,30.88853,30.23888,30.69826,30.60001,30.23466,30.37762,30.01558
25.64177,25.98094,26.22382,25.79241,26.37433,25.82454,25.49762,25.27828
31.80862,31.5019,31.78375,31.74827,31.46212,31.17867,31.94542,31.59272
28.22246,28.04349,28.25269,28.00785,28.23571,27.79854,27.99405,27.83503
28.2936,27.32894,28.44628,28.14516,27.70655,27.87923,27.90776,28.05796
28.89689,28.83735,28.68221,28.78394,28.5093,28.67243,28.66486,28.69139
29.28954,29.45683,29.07579,29.12842,28.93213,29.11021,29.27295,28.97353
26.58978,26.88518,26.84482,26.94815,26.43272,26.61034,26.80427,26.75964
30.36734,30.26349,30.31754,30.07202,30.27353,29.95102,30.1332,30.00209
25.41413,26.51715,26.76104,26.27427,26.09698,26.00387,26.63076,25.57687
31.12682,32.1377,31.67299,31.57578,31.23232,31.35899,31.68077,31.58352
31.06111,31.50834,31.31392,31.17647,30.92889,30.95477,31.45645,31.0631
30.80201,30.28317,30.56484,30.23192,30.44766,30.29756,30.30552,30.17653
26.17632,25.82216,25.91477,25.61423,26.62255,25.4096,24.88358,25.95751
33.79585,33.96111,33.83215,34.30171,33.62004,33.64732,34.09679,33.8728
26.53472,26.12293,25.47039,25.53222,25.43441,25.8983,25.89775,25.77917
32.86208,32.79359,32.51954,32.63608,32.38504,32.40075,33.06654,32.3084
27.9582,27.21947,27.72227,27.40121,27.23206,27.35338,27.56544,27.50013
29.49345,29.68522,29.72775,29.97951,29.80822,29.27844,29.34017,29.81066
27.06528,27.07449,27.29675,26.92139,26.86644,26.97126,26.87127,27.00056
25.6606,25.15657,25.61029,24.84527,NaN,24.54274,25.30309,25.53344
30.10537,30.57885,30.43669,30.28196,30.10749,30.10737,30.22205,30.31883
31.31668,31.43281,31.3819,31.23666,31.14133,31.35626,31.28824,30.93635
31.85712,31.63205,31.91474,31.76592,31.73683,31.57768,31.70446,31.50503
34.91144,34.81812,34.52262,34.74955,34.92809,34.34843,34.71021,34.37043
28.19216,28.83506,28.22803,28.92216,28.20527,28.10169,28.61449,28.61203
36.4222,36.28485,36.37828,36.30632,36.24133,36.02389,36.30409,36.179
30.26024,30.39458,30.51117,30.60779,30.13736,30.24627,30.56083,30.18707
31.44075,31.88336,31.67657,31.79564,31.50782,31.17349,31.59361,31.88059
28.81912,28.82838,28.19601,28.41969,28.41329,28.10679,28.83195,28.27195
24.52049,25.26921,24.61925,25.01248,24.70018,24.72124,24.99373,24.36773
29.12176,28.48842,28.479,28.3262,28.43766,28.54933,28.58416,28.20625
24.75517,24.12935,23.5373,23.43365,NaN,NaN,NaN,NaN
26.25272,26.54033,26.36715,25.92667,26.48067,25.87844,26.05032,26.04072
30.93586,31.24943,31.31138,31.04609,30.9601,30.86208,30.98794,31.0966
33.38201,32.83402,32.98878,33.19737,32.87115,32.87816,32.95166,33.06558
27.48339,27.38813,27.84476,27.75894,27.78063,27.4505,27.32414,27.28445
33.15687,32.57849,33.14027,32.93261,32.73192,32.6987,32.86526,32.87734
30.52346,30.66907,30.42632,30.46898,30.20023,30.44045,30.3453,30.46772
33.48688,33.96482,34.17213,34.08733,33.65981,33.55167,34.01737,33.84847
28.89041,28.62812,28.9294,28.64924,28.51081,28.49602,28.88215,28.57478
23.9736,24.53166,25.29179,25.31834,25.99828,24.46706,24.26069,23.75624
27.98593,29.36938,29.02374,29.12719,28.56071,28.53631,29.00705,28.77046
27.22748,26.62338,26.7465,26.3652,26.54768,26.56241,26.81812,26.40323
27.31346,27.79079,28.17612,28.0775,27.78188,27.70332,27.57499,27.66986
30.42712,30.56593,31.07973,30.46412,30.42242,30.56493,30.25417,30.66763
26.6569,25.50273,25.98757,25.22663,25.33293,25.04419,26.26236,26.10679
26.50016,26.04916,24.85172,25.56261,25.51713,25.69131,25.58666,25.54109
26.16369,26.57715,26.90001,26.62687,26.796,26.30039,26.2725,26.27304
28.37078,29.16603,29.27046,29.14433,28.85296,28.71313,28.90684,28.85323
28.40515,28.59049,28.4635,28.0607,28.17274,28.21025,28.27977,28.23187
25.87082,26.53788,26.00267,25.92536,26.43702,25.46445,26.13581,25.67433
29.7104,30.15352,30.02736,30.09961,29.71017,29.90584,29.90311,29.8491
34.0235,33.95844,33.89546,33.87473,33.7686,33.9343,33.57102,33.8561
27.46389,27.1038,27.39419,26.99399,27.15615,26.87256,27.16413,27.14102
25.80154,25.2781,25.45814,24.88697,25.18439,NaN,25.49008,25.44145
26.641,26.20648,26.82905,26.32396,26.36531,26.33243,26.43784,26.24313
25.18903,25.42637,26.04312,25.74899,25.62031,25.54951,25.43898,25.17786
26.96631,28.28003,28.03758,27.95188,28.18433,26.95859,28.20774,27.26446
27.52522,27.14841,27.18225,27.32208,27.00871,27.02517,27.26383,27.26024
29.3116,28.70586,28.74294,28.9738,28.92216,28.70787,28.56721,28.91701
27.24127,26.95294,26.6013,26.69975,26.67438,26.98066,26.65267,26.56943
29.51448,29.68219,29.9632,29.66502,29.76356,29.81601,29.26636,29.36089
27.1417,28.24925,28.28837,28.49156,27.87068,28.47305,27.95388,27.25764
29.8538,29.76984,29.7446,29.94489,29.26385,29.74913,29.58556,30.09924
27.12544,27.36026,28.08132,27.62115,27.27364,27.46576,27.37036,27.46404
28.34053,29.09768,29.33164,29.3693,29.15692,28.73538,28.76449,28.8683
26.68699,27.68846,27.53646,27.67067,27.70127,26.89493,27.2089,27.16356
27.31674,27.58492,28.50495,29.0924,27.94218,28.62565,27.66756,27.65048
29.8234,29.79149,29.59744,29.85841,29.41776,29.56407,30.01012,29.46754
26.24512,26.33386,26.71227,26.08598,25.99166,26.29416,26.0281,26.45227
32.14001,32.35579,32.32766,32.39141,32.24573,31.98546,32.16369,32.20915
33.86434,33.80424,33.61215,33.53067,33.49071,33.60178,33.47919,33.62941
30.76121,30.46869,30.84461,31.22003,30.81459,30.6986,30.43072,30.74101
27.00806,26.99032,25.35262,26.58075,26.91411,28.04349,NaN,27.29035
27.72683,28.37985,28.55318,28.10285,28.42138,28.19981,27.83876,27.69398
NaN,25.12357,25.57095,23.37782,NaN,25.24434,NaN,25.43768
27.68799,27.20881,27.06784,27.53416,27.13036,27.467,27.23407,27.06219
29.08894,29.24186,29.26089,29.16919,29.07954,29.15632,28.92335,28.99688
28.09828,28.011,28.41587,28.37368,28.49476,27.93938,27.96494,27.89516
26.25344,26.40061,26.84613,26.53979,26.55174,26.35523,26.43765,26.09114
28.31747,28.66248,28.54753,28.37977,28.26647,27.90323,28.51254,28.62108
36.29396,35.05201,35.85427,35.59585,35.57337,35.40216,35.71549,35.50184
31.01285,30.92677,30.70248,30.98787,30.78527,30.87306,30.63599,30.7336
28.84041,28.48293,28.70355,28.75079,28.83135,28.51623,28.41002,28.41844
26.16304,26.19794,26.79414,26.43776,26.70899,26.03322,26.40792,25.84139
27.48715,25.85007,26.7939,25.86058,25.8836,26.28648,26.88204,26.34031
28.10184,28.15378,28.0357,28.24993,28.3441,27.73731,27.62589,28.23576
28.78385,28.99642,29.09653,29.02681,29.08502,28.44332,28.84981,28.92756
27.09547,27.52925,27.26866,27.30878,27.2249,26.86997,27.44427,27.06538
37.32956,37.45386,37.60374,37.51801,37.30428,37.22396,37.49078,37.28856
29.45093,29.98087,30.0029,29.84029,30.15569,29.42258,29.84736,29.2519
34.4485,34.66512,34.81974,34.68139,34.71789,34.30857,34.49715,34.49441
30.97924,30.65889,30.76564,30.5953,30.69893,30.45032,30.71939,30.5338
31.24825,31.22923,31.11582,31.1083,30.86223,30.87218,31.185,31.18595
25.65125,25.43721,25.34712,25.77711,25.78915,25.48256,25.368,24.97675
