Bcells_H9_cyt,Bcells_H10_cyt,Bcells_H11_cyt,Bcells_H3_cyt,Bcells_H1_cyt,Bcells_H2_cyt,CLL1_cyt,CLL10_cyt,CLL11_cyt,CLL14_cyt,CLL15_cyt,CLL16_cyt,CLL2_cyt,CLL4_cyt,CLL8_cyt
18.8223,16.1368,18.0304,16.1768,20.239,17.6198,16.0669,22.2301,21.2818,21.7984,22.1633,17.135,21.6469,17.4941,22.0772
27.4228,23.2218,28.5564,25.7774,26.8919,21.3917,23.2664,22.2666,24.5949,24.1829,21.8673,19.8016,18.3988,25.3894,21.5411
22.7921,22.2386,24.0364,23.5194,24.5894,22.5097,20.6184,19.7293,20.3133,21.9415,20.4704,20.0371,15.732,22.1595,20.9057
18.6139,17.3405,16.6612,20.3258,23.3643,19.9318,17.8089,18.6005,19.4019,18.3155,18.6856,18.2085,17.3528,18.1652,18.3179
27.1028,24.4771,27.3883,26.2627,27.1528,24.453,25.4554,25.4858,24.5766,25.4154,22.8288,16.6942,18.7417,25.558,24.4653
30.6704,29.7788,31.3024,30.16,28.9111,29.887,20.4561,25.7756,24.8026,28.8536,22.8836,22.1943,20.6808,26.5423,21.3057
28.8114,28.4162,29.341,30.1084,28.1106,29.7697,16.8509,24.5586,25.5334,28.2889,22.2844,19.397,16.7764,24.4047,20.9778
30.5273,30.1099,31.4857,29.3794,28.6768,29.5178,17.8556,24.7399,23.2848,28.2796,20.4064,21.3861,16.8294,26.4736,22.2513
18.7383,18.6292,17.437,21.0676,20.9346,20.78,21.7121,22.2711,21.5634,18.2069,21.6883,19.0181,23.5068,17.4999,17.6797
17.3251,17.905,19.3377,20.8258,20.7312,21.1721,15.7044,17.5594,18.6964,22.208,19.0844,18.3554,25.1078,19.4305,18.3806
22.6006,20.8158,22.1414,20.3353,21.2255,20.718,20.0446,18.3874,19.3776,17.7574,19.6045,17.4883,18.8411,20.2588,17.1916
19.6443,17.6041,19.7136,17.1118,20.0532,19.3075,17.9122,17.0739,17.5215,18.6487,18.7327,17.9941,21.1764,22.3519,15.6946
21.5228,21.0287,22.7073,17.8381,19.9102,18.8383,18.2173,18.6437,17.5504,18.1231,17.4763,18.5702,17.0236,18.948,17.3047
24.7774,23.7339,25.3184,24.4251,23.694,23.5107,20.6221,19.8683,19.9584,22.4746,19.3453,20.5094,20.5668,21.0198,20.2754
21.6315,20.6611,21.7319,18.0079,19.4727,16.4731,16.5924,19.9021,16.5382,19.4403,18.1856,18.6187,16.4051,18.0973,18.6845
18.0539,19.2519,22.3239,20.6224,20.9451,20.5795,16.4168,17.0351,17.8083,16.4881,16.0476,17.3277,18.7451,20.9962,16.9777
21.3407,19.7583,25.0133,21.8182,22.3315,19.6711,17.1737,18.2427,19.5944,17.3071,17.1233,18.96,18.3578,18.9684,16.3633
23.2413,22.0981,24.0146,22.0902,20.1111,22.6774,17.8851,17.0769,18.7943,22.1434,21.3898,18.0565,18.4048,20.2254,18.3031
22.0101,22.1807,23.0822,17.1414,17.4895,20.7966,18.8206,18.1314,17.7655,16.9537,17.9829,15.8597,17.2949,18.6856,18.3497
32.9696,31.067,34.0741,31.8994,30.3675,31.6815,20.7857,28.0054,28.2223,31.0198,26.4259,24.0747,19.0165,28.648,24.8673
29.673,28.9234,30.1176,29.6279,26.9606,29.1423,20.9091,26.7338,28.0011,29.8955,25.21,22.2199,20.3594,27.1749,22.4321
21.0484,20.9727,21.8823,22.6471,21.5695,21.3439,20.5378,22.0837,22.3887,19.4296,21.7456,21.7646,22.9477,22.9782,21.8565
27.2599,26.5563,28.9119,24.3121,25.7163,24.9444,21.2697,21.2777,19.6371,21.9169,20.5012,17.1794,20.5755,22.7789,21.3493
23.0894,20.3225,22.6,23.2363,20.3785,21.7065,20.7648,22.9362,20.7178,23.8807,19.645,20.529,24.9305,25.4469,22.0262
25.1158,27.4267,26.4912,26.8681,25.9328,26.3257,29.4224,29.3867,28.2685,27.2077,27.1265,26.5369,27.0675,28.5189,25.9625
27.6,27.3633,26.7843,27.7109,27.9609,27.7748,29.4144,29.2491,28.3137,27.6126,27.4451,27.7476,27.8871,29.1271,27.8316
17.2589,18.1894,17.2524,17.8907,18.8211,18.121,16.3526,16.6438,17.8799,16.6082,17.9966,16.965,16.4029,18.813,17.5059
16.0466,18.4484,18.9451,20.7137,18.0853,21.1851,18.9093,18.2982,19.853,17.946,19.2664,17.8482,20.2704,18.5598,18.2207
19.1245,19.5524,19.4807,18.9498,19.937,19.8658,24.1329,22.1136,21.7448,19.7383,23.3828,20.8742,23.4114,20.1989,24.5886
17.157,18.3329,18.7723,24.8281,18.349,18.418,23.7102,21.5328,18.5837,19.3291,18.2121,23.3341,17.219,17.2013,17.2472
19.6312,19.7329,21.0401,20.1924,21.6979,21.6589,16.1754,18.9268,17.2856,19.305,18.951,19.4768,17.3624,17.9836,16.3611
23.8448,22.8678,24.978,20.1469,20.5136,18.2612,15.64,19.1693,18.837,21.0501,17.563,17.8623,20.1005,20.1817,19.3553
17.0475,17.3392,18.7234,17.151,18.2314,18.5523,17.9273,17.4239,17.2473,20.1136,18.7925,18.0837,18.5467,18.2883,17.1718
29.9783,30.5093,29.7067,28.9102,29.0598,28.2249,30.0482,28.2624,28.759,29.5343,28.6463,28.2667,29.6931,27.9269,29.056
22.3577,21.6073,22.7661,22.5277,17.2198,22.1186,23.7438,23.2991,22.9446,22.6731,22.314,23.2113,23.5168,17.6811,23.3007
18.8968,21.7519,20.9961,18.786,17.8427,18.585,19.7435,17.9209,18.3241,17.4596,16.3819,19.7216,20.2004,21.2287,20.2631
31.0541,31.2274,31.1562,30.9716,30.7828,31.3325,32.3661,31.865,30.9585,31.0286,30.9259,31.2756,31.6903,30.5995,31.1471
26.2532,24.8609,25.216,26.9186,28.1737,27.4519,28.9255,29.2887,28.1747,27.0712,29.484,27.8952,27.2256,28.305,28.6776
26.0257,32.2281,30.9348,30.194,25.9404,29.0999,19.6662,23.6947,21.5473,27.1396,21.9065,24.4743,26.6745,29.0756,20.4964
18.2622,17.9511,21.5088,21.0994,20.5603,16.1475,17.9943,18.4868,20.4706,17.4883,18.027,17.4168,21.3688,18.348,17.3142
25.9906,24.7718,27.3342,26.2271,26.1861,21.6097,22.4813,22.5042,22.0718,23.0739,22.5862,24.7991,22.6037,24.9302,23.0906
24.3009,23.9303,23.3538,22.627,23.6272,24.2053,20.7587,24.2705,22.9832,24.6377,23.85,25.4727,24.8393,22.3696,24.5029
22.8862,23.357,23.7211,21.1246,21.4736,21.5991,21.283,18.5344,18.4407,21.1483,16.0396,20.6763,17.3516,17.2166,18.4908
26.9105,26.2472,27.2149,28.321,27.0559,28.0647,27.0588,28.1234,26.3735,27.1247,26.2989,25.9522,27.5166,26.0494,24.8824
21.9317,22.6754,22.0818,22.4123,21.2706,22.1788,22.1884,20.9782,21.8662,21.7082,22.3428,22.1945,21.4899,22.6917,21.4148
17.9012,18.0233,17.2784,19.0369,17.9162,17.4029,17.9339,17.2662,17.2886,16.482,18.1246,18.6801,17.6604,15.7921,17.3035
18.8155,20.6061,22.2065,21.2201,21.6899,21.301,19.0547,17.9822,18.5413,19.6222,18.4127,16.2033,17.7222,18.9191,16.1207
17.7564,16.7212,19.2454,18.8987,16.5908,18.0338,16.9612,15.8241,20.081,20.6103,16.8782,17.8936,16.351,17.3242,17.6103
18.9857,18.245,18.5479,18.3287,18.7432,27.0158,23.0066,16.9099,18.3308,17.7448,16.7124,22.3014,17.1751,18.6371,20.8243
29.5839,28.4803,28.5107,29.7014,30.1798,30.4836,29.2961,29.6133,29.4444,29.1407,29.7142,30.3228,29.2361,29.4914,29.3718
17.3804,16.5869,16.8896,18.5319,18.1419,16.1129,18.1674,19.8572,16.8607,17.445,17.4272,15.8515,20.6197,19.4772,17.6717
28.1663,26.3779,28.2665,27.2013,24.4043,26.6939,19.0558,18.5323,17.9743,24.417,17.4908,18.0817,19.4398,19.3204,18.2461
23.6594,22.0765,19.0431,23.9327,22.7093,23.4858,23.2554,23.1534,24.9479,23.8546,22.7843,23.1736,19.3282,23.6949,24.5425
31.7825,31.9533,31.7492,32.7144,32.1917,32.5288,34.1573,33.1676,32.8542,32.6993,32.9974,33.1242,32.7484,32.428,32.6722
24.9838,25.5996,25.1881,23.8381,24.9615,24.4098,23.2313,23.0708,24.0086,23.4532,24.589,24.7794,25.3485,23.9284,25.0566
27.482,26.8266,25.9977,28.78,28.2273,29.06,27.9618,27.6214,28.5931,26.9513,26.1066,26.2996,26.6689,26.0491,28.1597
23.9106,23.3805,21.1185,22.7981,23.389,19.9274,24.8776,24.8621,25.6391,27.6361,23.6847,23.289,26.4436,23.9809,25.206
29.5501,29.7216,30.0344,28.346,28.3032,28.3203,29.23,28.1599,27.3176,27.9207,27.8861,28.8979,27.692,27.3634,28.2524
18.2835,18.1076,17.7181,18.2446,16.4541,18.1349,18.4114,17.7775,19.1168,21.5401,20.8921,17.9938,16.6589,17.0131,16.3095
26.8503,26.1679,27.6197,26.4254,24.7888,26.604,27.4899,22.7415,26.0927,25.5705,26.6399,25.6583,28.0264,25.9731,26.3647
18.6213,18.2755,17.9252,17.2907,18.002,18.6446,18.6315,17.7914,17.6316,18.7251,18.0989,18.2898,17.7966,16.4284,17.1281
24.3602,27.096,24.9368,26.1157,25.9797,26.028,19.0958,18.004,18.2895,24.5945,19.0079,25.7196,19.2883,22.1381,19.221
28.4965,28.1173,28.3382,27.6939,27.7453,27.7412,25.2849,27.6658,28.226,27.5944,28.0231,27.9682,28.2289,27.7479,27.8349
27.1201,28.0969,27.3168,27.5982,27.3357,27.5386,22.5511,26.8291,27.5538,26.6914,27.1774,26.6583,27.7583,26.2895,26.7699
29.3894,29.951,29.6602,29.1678,29.0728,29.1662,28.1714,28.2488,28.8867,28.9083,28.2642,29.654,29.4096,29.0321,29.159
23.1098,22.8345,22.2494,21.4286,21.8917,22.769,21.2634,23.0953,21.8142,22.4812,22.5082,23.3978,23.3815,22.2678,21.8514
19.0203,16.2218,17.9748,21.5461,22.0494,22.398,16.9723,18.0089,18.1227,17.7022,20.9358,16.7131,22.8069,19.3057,16.6154
27.4217,28.6665,27.5595,26.682,27.1172,26.7324,23.9436,27.0144,26.6015,26.4312,27.525,27.6561,26.8129,26.7838,27.6744
15.8978,17.1559,18.5925,16.4051,18.1729,17.8707,19.3594,17.9263,19.0599,18.5157,21.1818,20.2445,18.3341,18.2742,18.1972
25.8866,24.4373,26.663,24.6974,22.0914,25.6314,25.2937,20.2093,22.4567,24.2744,20.5075,16.5428,20.4686,22.67,21.6776
19.2196,19.1119,21.1634,14.7245,16.0823,17.7829,16.8699,18.6074,19.5121,17.2251,18.9824,17.2772,17.5447,19.709,17.7456
22.6006,20.1652,23.6921,17.759,17.0333,17.1949,24.0928,22.3388,24.9405,20.1028,21.5218,17.9675,18.3534,23.0255,19.4355
24.3288,28.9291,27.2472,25.5874,25.182,25.8147,23.5488,25.1267,17.642,22.5888,25.3572,17.1231,18.5155,21.9607,21.3158
31.7224,31.003,32.5648,30.6207,28.8279,30.702,19.4116,24.8781,24.3202,29.1897,23.4469,21.5969,15.8066,26.0103,21.9475
27.4164,30.3725,29.3552,28.649,27.6845,27.6668,19.4014,23.6667,24.3489,26.3289,23.1557,25.9222,24.4283,26.5579,26.3828
27.1587,33.4378,32.7475,30.5315,27.0283,30.3081,23.2754,26.6437,25.1839,28.9606,23.0688,25.7124,26.5248,30.7018,20.4147
19.4908,27.2226,23.3971,21.7612,17.772,18.9247,19.7017,18.8987,19.4833,19.3484,18.8345,19.1411,18.8052,18.914,19.9364
17.8259,21.6934,24.6087,22.9112,19.5272,21.6476,17.6674,17.3537,18.6819,18.7675,16.6517,18.8752,16.3842,18.3186,18.2795
27.8578,27.7654,27.3301,27.2082,27.9541,26.4012,24.7258,27.0661,27.2654,27.3389,27.1741,27.9049,26.741,27.4574,27.9792
17.3024,21.953,22.2555,22.4111,17.9447,21.7453,17.9931,18.5948,18.729,17.187,19.0661,16.4805,20.8785,17.2695,17.4953
24.5121,23.7588,24.0155,23.5523,23.7102,23.169,25.2518,23.8766,23.1727,21.3955,23.5392,25.29,24.3429,23.2115,24.8574
25.3398,32.2376,29.9299,27.9356,25.337,27.7388,19.583,21.0624,17.5461,26.0547,16.328,18.153,23.3552,26.7324,18.9362
25.0914,24.8974,25.4393,24.7074,24.4113,24.3559,26.5975,25.8603,26.6522,26.5603,26.2359,25.1482,26.7145,25.4065,26.1794
24.8318,24.8168,25.0382,25.1855,24.4285,24.5187,25.7142,25.7655,24.9729,25.1214,25.4853,24.2905,25.3233,25.795,25.5175
17.0388,17.8816,19.4636,22.3476,18.7031,22.2137,22.7152,22.4081,19.473,17.7076,16.4844,18.9613,16.259,18.2338,17.4625
27.1556,27.1137,27.1418,26.8202,27.245,27.2147,27.3777,26.9771,26.4877,27.0984,26.703,26.9192,26.41,26.2453,27.3426
21.5566,22.8046,22.2801,20.2311,21.3357,22.3516,21.5764,20.597,20.5528,20.5834,15.9788,21.8545,21.6584,17.5401,21.9933
18.5486,18.0513,20.0464,25.7115,24.0569,26.1046,24.4715,27.3817,24.5674,27.0185,24.7936,22.3789,25.9511,22.7177,18.7611
29.7223,27.6993,29.2341,29.3637,30.3575,30.0149,31.0978,30.3296,29.5396,30.3873,30.1291,29.7188,29.4171,29.0667,29.8608
29.0699,28.1022,27.9348,28.9809,28.7578,29.1209,30.0127,29.2009,28.9697,29.2814,28.399,29.1105,28.4626,28.0348,28.9181
21.4992,17.1855,17.1701,23.3701,22.225,20.1192,21.5538,16.1616,17.4757,18.3735,18.1389,21.3731,18.4058,16.4263,18.2988
22.5835,21.5559,22.0059,21.1171,21.7584,21.0915,22.8648,22.9397,21.5993,22.0888,23.1842,22.3009,21.629,23.3713,22.8088
27.916,25.8363,26.7551,28.064,28.8457,28.6129,28.4424,29.2249,29.3633,28.3821,28.8983,27.9716,28.6354,29.0093,28.5978
15.3581,16.7156,26.6505,27.3976,17.0634,18.9855,16.8326,16.6829,18.1833,26.7807,18.2021,14.3343,14.5093,16.3607,16.0186
23.3254,23.6624,24.1165,22.6689,24.0439,20.3995,24.2072,19.9721,16.0505,23.571,22.8689,16.3085,20.8707,20.8592,22.4618
27.4111,26.897,28.9406,27.3735,26.4997,27.2311,25.0735,26.4551,25.0254,26.4318,27.0945,26.6923,26.9028,27.3797,26.8972
29.3562,28.6841,28.79,28.6285,29.0961,28.9393,28.6347,29.8218,29.0306,28.9746,29.7376,29.2329,30.0811,28.7592,30.2323
28.072,27.1836,28.7193,26.896,27.0757,27.1973,28.4329,25.5812,26.4948,25.9429,25.899,27.8568,26.6287,25.9682,27.4527
24.4526,20.2793,22.5199,22.5779,22.6569,22.2894,21.5383,26.4595,25.2205,19.0573,25.7562,21.6056,24.2331,24.6504,26.2189
25.1476,26.0622,26.4916,24.9268,24.0216,24.1855,25.7254,23.9451,24.5468,24.1579,24.6818,24.0283,24.0829,24.6299,26.2427
18.712,17.1951,19.1652,19.1458,17.0732,19.7939,17.3909,17.8221,19.3798,17.2281,20.619,15.789,20.4511,17.1978,16.3425
23.2701,22.4121,23.1842,24.3775,23.7756,24.202,25.0465,23.642,25.9927,21.1336,22.445,25.8292,24.5571,24.6036,22.5052
20.9711,18.8514,20.3651,21.1071,20.0393,20.7655,18.0403,20.5052,17.1236,19.4351,18.1451,18.9608,19.1857,17.3333,18.8329
23.7461,24.5099,23.6986,23.5221,22.6973,23.4721,22.8173,15.816,21.4559,22.4331,22.5776,21.7442,21.4676,22.0607,23.0069
24.0417,23.6279,17.3969,16.3612,18.7361,15.9409,23.0328,23.1462,17.981,18.2642,19.2035,18.0085,18.4262,18.4528,18.3507
26.1438,24.9573,25.2755,25.2261,26.21,26.2048,24.7926,25.4286,25.0058,26.2808,25.0682,25.9002,25.3301,24.71,24.7789
30.4697,30.57,31.5603,30.0902,28.5578,30.1636,25.396,26.197,26.1454,29.0267,25.6752,24.2719,25.069,27.5514,25.3717
20.8624,18.2453,20.795,19.1646,20.77,20.5726,21.0899,18.7559,17.9947,19.6274,19.4165,20.279,21.2522,20.8809,18.371
30.3494,27.8044,29.2785,28.8384,31.0991,30.4723,30.549,30.3686,29.4929,30.5025,30.857,29.3796,29.8625,29.6769,29.4936
18.0253,19.0082,18.3079,17.8653,17.0623,18.2983,17.215,15.8524,18.1379,18.0456,18.3395,18.0735,17.7863,19.0337,16.8308
31.1579,31.0646,30.7016,31.8049,31.5558,31.7529,33.4533,31.6087,32.2661,31.5854,31.9816,31.8937,32.0307,32.1128,32.0589
27.3237,33.1788,33.321,30.7198,26.9674,30.5011,22.5697,27.1281,25.5266,29.5661,24.3105,25.0502,28.2211,32.1049,24.0997
20.4323,21.9321,22.7064,24.9374,27.2217,25.6428,21.4049,20.9027,23.5298,24.6521,24.2948,20.3331,28.603,21.2028,19.4497
20.0737,18.8287,25.201,22.0575,24.7168,22.6804,20.3077,19.5985,18.8541,16.8026,18.9609,20.8966,21.3237,19.042,19.8425
25.6642,25.5464,24.8979,25.7171,26.9151,26.4758,27.4292,26.0291,25.9826,25.738,25.3642,25.9435,25.8496,26.1106,26.8125
31.9553,32.7886,32.3026,32.5018,32.0614,32.5223,32.1834,32.4689,31.8495,32.6463,32.2178,31.4917,32.5731,31.8504,31.4592
23.1727,22.2345,23.3592,23.7246,24.9341,25.178,22.9236,24.8483,25.8494,24.0144,26.7015,25.3205,25.2934,25.9841,23.8506
26.0386,28.5811,28.2299,25.2954,17.8956,25.1663,17.6743,18.4004,18.2518,21.9189,20.2502,18.471,17.212,21.0658,18.6711
28.6857,29.4765,28.5973,28.4107,27.7084,28.3794,28.9858,29.4298,28.9253,28.6552,28.6241,28.7407,28.932,28.1891,29.4534
20.0156,19.9488,19.7995,21.979,21.5432,20.7142,22.8605,20.646,21.9362,20.5322,19.5058,20.6904,21.6933,21.5783,21.224
22.7523,22.0709,19.8357,26.9082,27.1245,26.3966,25.5725,28.0028,26.8016,28.0903,27.8475,24.8678,28.2872,28.2085,23.7996
30.9457,29.3425,31.2525,30.2205,30.418,30.4035,31.3082,30.2382,29.6421,30.0846,30.1658,30.6826,29.1987,29.8875,29.7631
20.8039,26.6026,24.7462,22.4391,24.6065,23.3639,23.241,21.9251,22.5857,21.7029,21.0537,21.3701,23.4029,22.5713,23.9428
22.1035,21.8093,23.7301,23.1581,21.4899,21.575,18.8948,20.7517,21.3462,20.4866,20.078,19.7388,18.9874,17.3231,19.6768
21.918,25.2058,23.7842,20.4454,19.1471,20.1831,21.3877,20.0658,20.8588,21.712,21.2923,23.2665,17.1958,22.9231,20.8262
26.3962,25.272,26.9589,27.4323,27.6876,28.4393,31.5016,31.9164,29.5304,28.5541,32.0077,28.3074,28.4088,28.8577,28.9405
30.1123,30.3714,30.4887,30.7746,30.6465,31.2053,29.843,29.7748,29.2668,29.7651,30.8591,30.8376,29.8356,29.5935,29.9024
19.5875,21.371,20.5389,17.9253,17.4477,17.1771,18.9994,21.0062,18.2097,20.4268,19.3158,21.2564,19.5891,17.615,18.6416
28.2856,28.5793,28.5892,26.8973,27.2231,27.4567,28.6749,27.5766,27.1809,27.4359,27.3171,27.846,28.7194,26.9215,28.5562
24.3122,24.1882,26.8642,25.7324,22.7471,24.4715,20.5956,21.2184,19.8751,23.3399,21.0245,19.7318,19.9761,20.5816,20.6039
29.4444,30.0603,30.4609,29.2103,28.9987,28.9975,29.615,29.2929,29.2011,29.2826,29.2775,28.4932,28.8976,28.8696,29.1858
20.5007,19.0794,17.9406,17.1532,18.9913,18.5007,20.2459,18.2433,17.5622,19.0457,17.2265,18.0149,19.0405,18.0748,17.7353
23.1095,21.4943,22.9525,20.7411,18.7383,21.078,26.2196,24.9288,25.7291,24.8196,23.7368,23.4382,19.247,22.8222,25.9549
18.2404,25.3915,22.7204,22.057,20.8316,21.6722,16.5404,20.4757,18.7886,19.7981,18.3656,18.1535,20.2575,19.0523,18.07
25.5523,27.7422,26.7403,26.9503,25.4577,26.0984,26.2241,26.089,25.867,26.0821,25.8816,25.2744,26.0108,25.5434,26.9359
29.929,32.0253,30.6057,30.3638,29.6921,30.3731,30.1077,29.6392,30.8281,30.1227,31.1835,31.2732,31.0963,30.218,31.1065
27.3674,27.2318,28.8607,27.1417,24.8398,26.9212,17.5957,20.9929,20.8876,25.397,18.5425,17.6296,18.7468,23.5691,19.6716
29.0585,29.1777,29.3714,28.8992,28.5219,29.0422,24.2993,28.687,28.5849,28.4933,28.7516,29.1466,29.0066,27.9177,28.4785
29.6186,30.7543,30.7455,30.1592,29.6275,29.6589,29.9658,30.7111,30.2516,29.3265,29.9328,29.7421,29.9731,29.6899,30.1223
18.0911,18.5748,17.9054,18.6928,18.4776,17.4478,16.3912,17.2347,17.4274,18.3979,17.7809,19.1024,19.6118,17.6734,18.9286
28.3544,29.7841,29.5484,28.9532,28.5075,29.1268,28.5103,28.7288,28.2967,29.4324,28.9393,27.8541,26.8923,28.6779,28.5577
22.3055,27.9336,26.6321,24.8445,22.6482,24.3795,21.9692,23.4223,22.6078,24.0756,23.0718,22.142,23.818,22.8632,23.718
30.5338,30.7443,30.8721,32.153,31.4151,31.9695,31.9832,31.0419,31.9381,32.1278,30.49,31.4959,31.2881,30.6595,30.8831
16.7223,18.2878,17.8112,21.9796,22.6962,22.6039,22.4282,22.0289,22.056,20.0293,21.5712,20.1316,22.0175,20.1757,23.8467
29.4523,28.8308,29.1173,28.7951,27.9191,28.1685,29.6392,29.2752,28.8118,28.8433,28.1521,29.2773,29.5133,28.201,29.5321
22.3885,20.7495,20.7901,22.8364,20.7576,20.1527,20.7104,20.493,19.9787,19.5141,20.2405,19.8352,20.2424,20.7714,20.1741
28.1059,28.1176,27.611,27.6383,27.9841,27.9843,26.8585,28.2278,27.9255,28.0653,28.0404,28.4023,28.2649,27.45,28.4911
24.1441,28.5325,27.3794,25.9025,22.6409,23.7877,23.5413,23.1948,22.968,24.5624,25.0715,23.3768,25.0615,24.1968,25.3217
30.4203,30.3899,29.4519,30.1417,30.9798,30.4161,27.8255,30.3694,30.0708,29.6177,30.6905,31.105,31.025,30.9138,29.982
24.1402,24.0739,23.4921,23.7077,23.8378,23.7362,26.3236,23.2672,22.7518,23.0351,22.8399,24.4837,24.5533,22.4919,24.0078
26.8028,25.319,25.5986,25.9782,25.3719,25.6075,26.3683,25.5874,25.9266,26.721,25.4302,25.8114,26.3879,26.3618,25.3238
21.7174,22.2116,22.6832,26.0066,25.8103,26.1582,26.0333,27.3149,27.117,26.9636,26.52,22.7427,26.2607,26.2482,25.1235
27.0877,26.4489,27.3034,26.519,26.7467,26.8307,26.5617,26.0721,26.8483,26.7721,25.4384,27.3815,26.2113,26.3522,27.3616
27.9111,27.2566,27.6607,27.4891,27.3723,27.1735,28.9918,27.9089,28.0114,27.8261,27.866,27.9728,27.2896,26.8049,28.1144
20.5731,20.3733,19.1728,18.5163,19.789,18.049,22.2318,20.845,20.028,17.569,18.596,21.5679,18.2672,20.3341,21.7535
32.1616,30.9564,32.8848,31.4251,30.13,31.2211,19.5601,27.5203,27.5645,30.3922,24.9741,24.606,21.6604,28.7145,25.3102
23.0728,20.6116,21.9375,21.7645,22.8572,22.5434,23.8336,22.9215,22.6012,22.9216,23.5541,22.4256,22.5792,20.7206,22.7019
29.2754,30.0766,29.8053,29.3411,28.7952,29.3567,31.0879,30.2023,29.999,29.7668,28.9283,30.2289,30.2325,29.5515,30.2433
19.8273,19.8056,21.776,21.806,21.0358,20.4391,20.788,20.0558,20.0335,20.8521,19.3378,20.6553,19.7371,17.0427,20.3206
33.3642,32.5689,32.7764,32.6909,33.367,32.9452,32.5587,32.3016,32.1053,32.5943,32.3212,33.6299,31.8123,31.997,31.5514
22.5271,22.45,22.5808,22.9918,21.4654,21.9686,24.1603,23.5644,25.1958,20.0253,25.3182,25.6234,25.6206,24.1377,24.267
23.4069,22.9666,23.6091,21.2622,20.7834,21.3482,22.3262,21.3829,19.3751,20.4789,17.844,23.9396,17.6854,20.6614,20.6199
24.6092,22.7053,23.417,22.6249,23.788,23.5066,24.9171,21.0363,24.4851,18.0573,21.3707,21.8276,24.4922,24.9733,20.9664
19.2428,22.5935,21.2795,21.8923,22.183,21.6156,20.2032,19.5069,20.9259,16.8785,18.7787,22.2565,21.6344,19.9068,22.0473
21.7171,24.5667,22.5001,23.2263,20.5475,22.1262,24.0229,21.6273,23.1008,22.8382,22.2114,23.3281,23.9804,23.3119,22.7828
25.7952,24.1722,23.3797,25.5605,25.4363,25.7309,25.0065,24.5374,25.5582,24.0945,26.1192,26.3443,26.4816,27.2039,26.8714
32.3646,32.3288,31.4634,31.8153,32.7837,32.3086,30.4424,32.0092,32.454,31.3935,32.4404,32.4503,32.5593,32.6984,32.2271
25.1502,25.116,24.2682,24.5492,25.3215,24.758,20.0912,24.2278,24.9035,23.6442,22.7231,24.672,22.8396,23.4773,22.1488
16.5416,14.6954,14.2634,21.1805,20.2807,21.1963,19.3985,19.6943,20.2742,18.8766,17.4273,21.6954,20.3385,21.4517,17.8743
19.1842,17.3347,18.2144,20.7192,17.7008,18.8116,17.7324,17.9205,16.3841,18.2568,18.1584,17.071,18.4625,16.3772,18.5977
19.9857,25.5469,19.7767,17.7552,13.5867,18.315,17.4315,18.4996,17.1402,20.0284,18.8039,18.2414,18.4315,18.284,19.0545
22.6672,22.9729,22.0578,23.8223,23.0189,23.266,25.2611,23.9539,25.1891,23.6353,24.2934,24.0665,23.2749,24.8742,25.3372
31.3679,30.1298,32.0184,30.7532,28.8643,30.3858,15.5865,25.978,24.6904,29.4099,23.4084,21.8046,18.7545,26.4034,21.9141
28.2425,27.5565,27.5945,27.4491,27.9145,28.1232,28.942,27.752,27.6218,27.1724,27.1784,27.7265,27.6662,27.6824,28.3345
28.4236,28.0577,29.2712,28.7952,26.6793,28.5573,26.1561,24.5315,26.0066,27.0479,23.6153,24.2784,25.3166,25.3133,25.8273
18.7008,26.1854,23.6522,21.7317,16.3039,21.2876,18.0087,18.7382,19.7596,19.874,20.0994,18.4782,18.3947,17.1562,16.5464
26.7387,26.5719,26.235,26.4629,26.553,26.788,27.7727,26.6485,27.3454,26.8244,26.8479,25.4502,27.0047,27.2681,27.5671
30.7071,30.0881,30.0036,30.677,31.285,31.1634,28.0059,30.1863,30.0004,30.0227,29.6431,30.8283,30.7174,30.0781,30.1389
22.0659,20.7763,18.6,22.6957,23.2392,18.1964,23.606,21.7888,22.5393,20.7618,20.2427,22.7163,24.2701,22.1886,21.0905
21.9768,16.4499,20.2766,18.4664,20.6916,20.2545,18.151,18.2113,21.8772,21.8405,17.2369,18.6918,17.7422,16.6683,17.1488
21.5251,20.9348,23.4413,23.4178,22.4725,17.1758,21.0847,20.5232,18.0251,18.6133,17.1403,21.219,17.8268,19.6373,20.0854
21.836,17.3385,16.7808,17.3902,17.3816,17.96,19.5097,16.2028,17.659,17.3337,16.0733,19.9626,16.8103,17.3383,19.9528
21.5855,24.2918,23.2872,24.1742,21.6304,23.5334,19.0356,21.0088,19.8811,24.4136,22.6651,21.8665,19.0126,20.8487,22.0921
20.8194,21.2109,22.1244,21.4413,18.1855,20.7403,15.9126,21.4177,19.8964,20.5205,17.8934,17.0818,21.3448,17.7437,20.6456
18.7245,21.1345,23.1959,22.1851,19.7621,19.575,22.0108,20.878,20.0564,20.1543,19.4475,21.0538,18.3978,20.1761,21.7401
28.2184,27.7575,28.5383,28.0659,27.1254,27.462,28.4643,27.3318,25.9574,27.5911,26.5695,26.5544,27.6052,27.7311,27.0126
23.703,24.2989,23.1933,24.0121,24.8467,24.7058,22.7342,23.5717,23.8872,23.959,23.1118,25.0368,23.5794,24.7032,24.0198
29.6459,30.1239,30.321,30.0854,28.985,30.1688,31.0068,31.0806,29.8189,29.9171,30.5204,30.2273,31.2324,29.8113,29.6306
