norm_FC_126_Control_1,norm_FC_127L_Control_1,norm_FC_127H_Control_1,norm_FC_128L_Control_1,norm_FC_128H_Control_1,norm_FC_129L_Control_1,norm_FC_129H_Control_1,norm_FC_130L_Control_1,norm_FC_130H_Control_1,norm_FC_131_Control_1,norm_FC_126_Control_2,norm_FC_127L_Control_2,norm_FC_127H_Control_2,norm_FC_128L_Control_2,norm_FC_128H_Control_2,norm_FC_129L_Control_2,norm_FC_129H_Control_2,norm_FC_130L_Control_2,norm_FC_130H_Control_2,norm_FC_131_Control_2,norm_FC_126_Napabucasin_1,norm_FC_127L_Napabucasin_1,norm_FC_127H_Napabucasin_1,norm_FC_128L_Napabucasin_1,norm_FC_128H_Napabucasin_1,norm_FC_129L_Napabucasin_1,norm_FC_129H_Napabucasin_1,norm_FC_130L_Napabucasin_1,norm_FC_130H_Napabucasin_1,norm_FC_131_Napabucasin_1,norm_FC_126_Napabucasin_2,norm_FC_127L_Napabucasin_2,norm_FC_127H_Napabucasin_2,norm_FC_128L_Napabucasin_2,norm_FC_128H_Napabucasin_2,norm_FC_129L_Napabucasin_2,norm_FC_129H_Napabucasin_2,norm_FC_130L_Napabucasin_2,norm_FC_130H_Napabucasin_2,norm_FC_131_Napabucasin_2
0.40995837,0.581000715,0.490339833,0.506008594,0.864655413,1.079181832,1.14160463,1.435372738,1.100255353,0.998665182,0.327010231,0.38428904,0.459909148,0.480512231,0.544789365,0.898241277,0.847139606,0.968605171,0.933586091,0.998665182,0.411955128,0.472098714,0.505396956,0.623335385,0.672863239,0.824850071,0.962945747,1.038655009,0.985353791,0.998665182,0.218042822,0.343451164,0.456949714,0.737407659,0.817205085,0.904242306,1.008392283,1.009206942,0.992448723,0.998665182
0.020087693,0.022318166,0.036750341,0.069545803,0.186541398,0.341127478,0.57737055,0.573922107,0.877123615,0.998665182,0.009319442,0.019031469,0.028344766,0.057793875,0.282079283,0.379593922,0.871923013,0.861354716,1.031315636,0.998665182,0.015365338,0.02069907,0.036290419,0.092754635,0.338727004,0.85520221,1.027946965,1.052491468,1.043478786,0.998665182,0.03340226,0.051653505,0.055143023,0.112957075,0.342101461,0.881473576,1.044147064,1.038167792,1.018032109,0.998665182
0.293803051,0.420993057,0.564164155,0.648091113,0.741586804,0.747603222,0.874814289,1.053508521,1.065599716,0.998665182,0.262347577,0.532274935,0.679207621,0.708200206,0.826535944,0.796886586,1.02587774,1.044145045,1.046380486,0.998665182,0.232732328,0.457935918,0.488356939,0.498610432,0.66192377,0.806670514,0.924438069,1.024987306,1.011465588,0.998665182,0.278613731,0.451387412,0.527702993,0.583196587,0.764041034,0.843009391,0.894438202,1.008674955,1.014822147,0.998665182
0.413840885,0.623666145,0.529964376,0.605000988,0.871519747,1.065262301,1.240609321,1.21401719,1.146567711,0.998665182,0.497613876,0.574554599,0.647974561,0.671070749,0.774088323,0.979588854,0.940872834,0.919182323,0.976039752,0.998665182,0.413783194,0.503637784,0.530001436,0.599055328,0.690155096,0.852464679,0.857178021,0.940652266,0.945456784,0.998665182,0.475858465,0.517725829,0.585102722,0.62831447,0.730049334,0.868068634,1.024812665,1.006000221,0.982091001,0.998665182
0.142680669,0.159619136,0.200925163,0.348986009,0.643994694,0.857045851,0.952969082,0.876865576,1.00613152,0.998665182,0.145037433,0.186412341,0.237329516,0.35393468,0.563660948,0.748905637,0.925312657,0.942789521,0.974387255,0.998665182,0.162063558,0.221175884,0.299913964,0.431023839,0.598724005,0.767743484,0.879735238,0.99031161,1.006998275,0.998665182,0.114373994,0.152597829,0.222467704,0.360321851,0.613000101,0.779680634,0.883012352,0.984007987,0.983828013,0.998665182
0.220684343,0.239665741,0.444358601,0.555015618,0.709370396,0.860987946,0.904240904,1.210056473,0.999126695,0.998665182,0.182878495,0.28277863,0.484506695,0.561513708,0.768488379,0.796978761,0.926450221,0.94839268,1.005344862,0.998665182,0.196988216,0.272781929,0.416245604,0.574657155,0.739962725,0.982674255,0.93481483,0.99094206,1.003273513,0.998665182,0.144377918,0.214463773,0.441972538,0.529240364,0.725773878,0.891412527,0.964425064,1.014303837,1.03961166,0.998665182
0.112593731,0.189390383,0.164171852,0.242757722,0.699041821,1.131230302,1.244263369,1.476039212,1.025402715,0.998665182,0.156759037,0.201150649,0.214720288,0.298003051,0.51696724,0.845634343,0.977739727,1.000944645,0.983228591,0.998665182,0.264483821,0.41769321,0.423829246,0.509403221,0.700821618,0.955028769,1.097207354,1.105111603,1.092427926,0.998665182,0.148603966,0.212216039,0.23447043,0.364113409,0.53351449,0.758637428,0.947213022,1.003047939,0.989668066,0.998665182
0.054701503,0.063459855,0.090663048,0.160261216,0.242944823,0.458973174,0.716500574,1.03712761,1.034759562,0.998665182,0.026703621,0.040469546,0.078486242,0.132199661,0.267273869,0.45333023,0.668034527,0.789511623,0.939646739,0.998665182,0.061400623,0.084252857,0.112270652,0.202493757,0.345143588,0.618284383,0.823342426,0.993593232,1.057544488,0.998665182,0.064067929,0.097958187,0.126326169,0.220082656,0.350727408,0.589466024,0.836932078,0.99518464,0.99185584,0.998665182
0.055954024,0.074468475,0.080748641,0.116958971,0.495795714,0.758884466,0.947101047,0.930921896,1.000551376,0.998665182,0.056016562,0.076511821,0.093876826,0.132741966,0.444113816,0.803042118,0.928490478,0.992532784,0.985490911,0.998665182,0.09810802,0.125956949,0.15305174,0.199658963,0.547312762,0.849065171,1.019862167,1.0350027,1.044931038,0.998665182,0.072620381,0.097238642,0.124348191,0.181892855,0.502664176,0.847035565,0.975506522,1.015869145,1.004157093,0.998665182
0.078529788,0.111449923,0.078125865,0.137478687,0.35942446,0.728096883,0.947341651,1.758027245,1.178072848,0.998665182,0.04974645,0.063340176,0.085930708,0.137641615,0.268401304,0.535343025,0.678642276,0.850141633,0.949011545,0.998665182,0.199130181,0.227726855,0.371806734,0.314279641,0.361239165,0.495146208,0.703595675,0.871391573,0.989255418,0.998665182,0.081942309,0.104550259,0.131113959,0.183198413,0.271754647,0.467794221,0.664162597,0.901112287,1.056544039,0.998665182
,,,,,,,,,,0.311834168,0.396483393,0.389956125,0.416591446,0.614047952,0.697157446,0.839539153,0.850917975,0.989660675,0.998665182,0.398712396,0.44194331,0.50665253,0.533259668,0.701534845,0.820164817,0.925866709,0.96431775,0.968727063,0.998665182,0.299547886,0.399955741,0.380918007,0.399533062,0.621710074,0.687088908,0.781029962,0.932433086,0.916881453,0.998665182
0.03069585,0.04220698,0.071371284,0.102177884,0.210601689,0.350798917,0.579300191,0.327576176,0.890610798,0.998665182,0.048721758,0.063557089,0.090309438,0.131482032,0.273688562,0.505202372,0.789211581,0.960196906,1.005936233,0.998665182,0.085557128,0.115664914,0.135678568,0.197373714,0.315107933,0.581435412,0.794775806,0.959839887,1.078730407,0.998665182,0.061337957,0.081047199,0.141174479,0.163935687,0.287217757,0.493509252,0.757981447,0.945980284,1.039430556,0.998665182
0.570717922,0.687166155,0.630416361,0.655466834,0.900306594,0.906725301,1.06605027,1.430728413,1.107704673,0.998665182,0.602524118,0.683697699,0.730316107,0.721475187,0.631104503,1.070674312,0.915278015,1.010175538,0.973623453,0.998665182,0.429033479,0.541712873,0.558991349,0.512827335,0.555914547,0.629966897,0.877960433,0.862028603,0.926666591,0.998665182,0.431329494,0.504609926,0.51339022,0.596044022,0.617712592,0.720199782,0.896611335,0.908454334,0.976950849,0.998665182
0.134178048,0.094813207,0.144967389,0.272335238,0.32931457,0.50950489,0.817217948,1.364509172,1.089586798,0.998665182,,,,,,,,,,,0.126226575,0.186430434,0.242705718,0.298271874,0.438763134,0.696754276,0.825292454,0.947032046,0.966640161,0.998665182,0.12013604,0.167386572,0.211748835,0.292017322,0.41823405,0.610992061,0.802914679,0.900717429,0.956159185,0.998665182
,,,,,,,,,,0.051219981,0.082104949,0.094377315,0.165658423,0.273157956,0.75209442,0.750709195,0.870774527,0.905269897,0.998665182,0.208501546,0.251680918,0.259514111,0.323192444,0.542352369,0.833411851,0.793422011,0.988006096,0.935158473,0.998665182,0.030341244,0.041707379,0.067410917,0.103869845,0.245054304,0.532988675,0.65139888,0.82184996,0.909817162,0.998665182
0.099170555,0.123990963,0.080792389,0.151734314,0.355085846,0.806164,0.833874568,0.316867245,0.698329867,0.998665182,0.053038066,0.075441315,0.066764655,0.107901299,0.215771273,0.687827588,0.548943949,0.922460711,0.936825863,0.998665182,0.289281934,0.416294059,0.326398598,0.608949862,0.909439622,1.172174203,1.211261512,1.630328476,1.135157873,0.998665182,0.094202759,0.113643926,0.120262608,0.170866426,0.365148329,0.70398985,0.902231237,1.006604448,0.944842561,0.998665182
2.743014307,1.139061585,3.569485535,2.192030222,1.343174272,1.053616333,1.015192461,0.89217176,0.984317496,0.998665182,2.205485936,2.273073987,2.457512723,1.761572273,1.60457776,0.782422853,1.18076357,1.025686795,1.022753889,0.998665182,1.474385825,1.809972619,2.147115916,1.99598312,1.765316387,1.568482461,1.444795437,1.2166996,1.034959315,0.998665182,2.126813346,2.019316411,2.572161981,2.24141896,1.700603132,1.340895577,1.48064859,1.07806286,1.120404645,0.998665182
0.056823327,0.025154919,0.046769215,0.054686068,0.112134901,0.227469842,0.796470451,0.397652427,0.967084969,0.998665182,0.281213521,0.389483551,0.355873556,0.49984257,0.619300461,0.855165548,0.986767732,1.064767971,1.014016693,0.998665182,0.507432074,0.582159404,0.703589773,0.803997784,0.928421978,1.095641129,1.152662732,1.082693822,0.979102995,0.998665182,0.560738596,0.597214659,0.638530181,0.764084328,0.945414516,1.023175442,1.204907365,1.05692407,1.07182433,0.998665182
0.129533996,0.134235903,0.219245496,0.299163698,0.455563627,0.579735743,0.76702352,0.836504487,1.002004833,0.998665182,0.313567876,0.298079204,0.336637042,0.337081056,0.404712824,0.466975206,0.739098678,0.858158188,0.974487637,0.998665182,0.224326972,0.278243472,0.293177851,0.358863783,0.432418344,0.611341558,0.770994347,0.864118836,0.90319391,0.998665182,0.172273572,0.188807944,0.245008898,0.340627664,0.423400777,0.600683726,0.817299519,0.93320309,0.980891049,0.998665182
0.069574218,0.058623081,0.059821999,0.075246891,0.117155109,0.21618891,0.415227558,0.423332814,0.84808523,0.998665182,0.048871558,0.068227135,0.097145689,0.118665589,0.144763164,0.312713998,0.364651848,0.602949689,0.814959642,0.998665182,0.084844605,0.100768692,0.120217834,0.134593979,0.1883504,0.34568057,0.419314347,0.638085172,0.801963881,0.998665182,0.05962339,0.067993549,0.081621181,0.105705573,0.143686836,0.240402809,0.394027424,0.623665515,0.808299308,0.998665182
,,,,,,,,,,0.100373671,0.128918878,0.136782573,0.202506851,0.291794289,0.49764941,0.600797602,0.788435143,0.879674711,0.998665182,0.132719984,0.184341836,0.221854409,0.265696857,0.360448941,0.510977552,0.604832287,0.774188066,0.910712956,0.998665182,0.216712958,0.220716576,0.210126559,0.26319874,0.358381265,0.572565764,1.045581773,1.078496808,1.091505481,0.998665182
0.242950427,0.245256951,0.232199197,0.229547957,0.301243262,0.366931143,0.503522912,0.733388908,0.816425158,0.998665182,0.118607563,0.152914165,0.154027911,0.179964867,0.224508893,0.410275484,0.473432598,0.708562635,0.878063408,0.998665182,0.047123057,0.068779432,0.066367587,0.114824246,0.165430142,0.311822264,0.442766527,0.752326701,0.921124034,0.998665182,0.211841089,0.175625698,0.203217145,0.209345554,0.276581705,0.396883626,0.559076162,0.751798541,0.919167208,0.998665182
0.115194679,0.126820885,0.116923012,0.166649017,0.301807698,0.570602999,0.762517483,1.009713606,0.99524708,0.998665182,0.072768832,0.072014441,0.081938731,0.10527834,0.175830429,0.34886455,0.47734274,0.626076848,0.85009504,0.998665182,0.169193815,0.227148769,0.2621462,0.259749575,0.337615678,0.520062435,0.653336836,0.874733974,0.978846874,0.998665182,0.089653074,0.104489543,0.115371947,0.144707999,0.244514047,0.33251178,0.497147683,0.740393421,0.873808429,0.998665182
1.061927585,0.862141952,0.880457206,0.751575959,0.793015102,0.817475307,0.867203779,0.829853669,1.076949626,0.998665182,0.658644375,0.513544444,0.588209795,0.608835694,0.741849831,0.581746102,0.715368831,0.812503635,0.939344686,0.998665182,,,,,,,,,,,0.869586659,0.774755619,0.716923379,0.652908934,0.968439273,0.791857357,0.933068593,0.954182218,0.981476363,0.998665182
0.334154318,0.286894566,0.368216625,0.371298017,0.447543175,0.587885464,0.812623316,0.859531753,0.996768519,0.998665182,0.280077631,0.299393411,0.334372499,0.420116034,0.532360482,0.760639771,0.942212214,1.004387773,0.993570636,0.998665182,0.139021735,0.18579471,0.261105443,0.457357495,0.685148404,0.913369823,0.991755367,1.028606249,1.049794626,0.998665182,0.433535663,0.480396083,0.501910647,0.669518073,0.745404136,0.929172917,1.006372871,1.022264302,1.025941332,0.998665182
,,,,,,,,,,0.801202062,0.908808759,0.759276108,0.725164106,0.775273734,1.247489217,0.943721355,1.12114176,1.00598434,0.998665182,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.145325573,0.176089006,0.205579486,0.325091244,0.477694918,0.581188828,0.764759258,0.888621103,0.900789298,0.998665182,0.15560482,0.236138627,0.247803062,0.407537411,0.490638494,0.675033347,0.789166094,0.900543284,0.949806203,0.998665182,0.164304965,0.202974033,0.236849926,0.331727337,0.494024396,0.609956403,0.746528607,0.892702839,0.945180014,0.998665182
0.067998937,0.077329643,0.085871523,0.131093961,0.368406981,0.63189828,0.898894403,0.963851446,0.999227334,0.998665182,0.113730948,0.137807822,0.144628267,0.194551803,0.354626689,0.791076354,0.812611991,0.927826914,0.999673294,0.998665182,0.053264335,0.069837044,0.086128603,0.165216557,0.316651527,0.602029656,0.743371407,0.901023261,0.964164798,0.998665182,0.082598616,0.107778574,0.112829558,0.178164991,0.337290899,0.588752566,0.763545238,0.906472817,0.962389488,0.998665182
,,,,,,,,,,0.037923371,0.037198453,0.047992195,0.070291735,0.136901592,0.318776822,0.540265069,0.803671249,0.935433101,0.998665182,,,,,,,,,,,,,,,,,,,,
0.531434705,0.609817411,0.545527118,0.548607312,0.701394598,0.836242964,0.980227594,0.765295804,1.009187683,0.998665182,0.509307892,0.539625882,0.59496426,0.618734009,0.729364414,0.831986354,0.94328629,0.967574196,0.964330244,0.998665182,0.448475199,0.554460004,0.544275455,0.597040544,0.704319002,0.827541423,0.905587364,0.951657619,0.95601458,0.998665182,0.4183151,0.488694508,0.564733406,0.582945013,0.682581442,0.829912871,0.894137236,0.961498671,0.999101937,0.998665182
,,,,,,,,,,0.219248567,0.281660139,0.482200813,0.399640437,0.444853003,0.668372452,0.770207449,0.974119899,0.926869232,0.998665182,,,,,,,,,,,,,,,,,,,,
0.1037798,0.311186376,0.253048285,0.240454365,0.912884484,2.05460235,2.728060752,0.850528857,1.449805426,0.998665182,0.246398855,0.264494182,0.235822628,0.284131843,0.619182947,0.624213359,1.017773804,0.959387523,1.002148786,0.998665182,0.146279211,0.264784636,0.368873188,0.410748231,0.549774503,0.672030957,0.838522717,0.946203587,1.067154905,0.998665182,0.135431215,0.154949542,0.2229809,0.352796301,0.743546441,0.880903842,0.99177375,1.010955494,0.953315829,0.998665182
0.122288784,0.125672125,0.171998108,0.340793418,0.537363523,0.844193544,0.931399957,1.171321953,1.042341411,0.998665182,0.149986867,0.17793621,0.230595689,0.392213184,0.593678416,0.990329507,0.849915135,0.912710923,0.957481415,0.998665182,0.13647468,0.179008332,0.268313444,0.475868225,0.699508413,0.869290407,0.919201297,0.973416017,0.977190947,0.998665182,0.118160531,0.164317962,0.248994453,0.44159115,0.637151604,0.81536364,0.921845828,0.96305241,0.993641024,0.998665182
0.064598913,0.043181254,0.096361907,0.117742327,0.239802235,0.497131717,0.752704767,1.156165828,0.930611312,0.998665182,0.048375602,0.140743836,0.193138951,0.254132678,0.383432496,0.727543593,0.641550015,0.821301643,0.864943573,0.998665182,0.102338282,0.153023207,0.167754712,0.193431374,0.227232608,0.396746819,0.477398833,0.654491556,0.809651296,0.998665182,0.168901007,0.208671937,0.187842383,0.243646205,0.242700706,0.358530706,0.575279924,0.748997246,0.830196706,0.998665182
0.265829548,0.272280563,0.297621865,0.350526014,0.480720948,0.705506939,0.87495358,1.026627138,1.020582495,0.998665182,0.260080366,0.298045277,0.37370055,0.399040616,0.543991583,0.790595776,0.907188396,0.962107531,1.014767978,0.998665182,0.228694092,0.289412086,0.304247399,0.371827387,0.503795036,0.753684227,0.90211233,0.990902548,1.005488453,0.998665182,0.222434146,0.249093268,0.293335591,0.34523529,0.49429601,0.695032261,0.868627715,0.970731083,0.994374756,0.998665182
0.338014006,0.314065497,0.331379591,0.365990468,0.493792902,0.646771388,0.857199768,0.883619949,0.977304606,0.998665182,0.343777869,0.352962413,0.380319184,0.419665546,0.564727708,0.758969006,0.950408023,1.004882367,1.002189866,0.998665182,0.257828881,0.31728876,0.344841178,0.426809824,0.586843437,0.860157559,0.969809507,1.036106308,0.989604004,0.998665182,0.26349401,0.286207253,0.339194779,0.377970195,0.552217571,0.750023047,0.920612625,1.000798125,0.99780047,0.998665182
0.293004861,0.380464782,0.301718675,0.398004594,0.595249042,0.888628129,0.99814201,1.012254041,0.979946195,0.998665182,0.215782393,0.240618231,0.286714415,0.305002977,0.450450738,0.705353312,0.75766474,0.912376042,0.962248325,0.998665182,0.238901254,0.263583129,0.307867736,0.464723096,0.589368648,0.849086618,0.845179455,0.87220609,0.915359964,0.998665182,0.157574872,0.194567475,0.250889241,0.286225809,0.434490336,0.653152496,0.85147971,0.898865681,0.897754233,0.998665182
0.11695892,0.212738091,0.194103109,0.419900396,0.848342794,1.05695252,1.14471552,1.143689339,1.028050705,0.998665182,0.189490667,0.219794639,0.299632892,0.421150827,0.670034039,0.812205966,0.909476799,0.934597094,0.939642838,0.998665182,0.151011422,0.209167842,0.268281646,0.409569736,0.622380871,0.938522897,1.02674494,1.045189263,1.021384004,0.998665182,0.118211446,0.173540651,0.24073636,0.367764284,0.631703327,0.950595216,1.04611002,1.038521771,1.020889024,0.998665182
0.100097787,0.136151836,0.129049281,0.174117498,0.324412283,0.57517854,0.963998263,0.958239061,1.125913236,0.998665182,0.127595192,0.144651713,0.197109787,0.219798765,0.349183968,0.650409644,0.897477517,1.064700147,1.059528822,0.998665182,0.109831414,0.128627343,0.170891568,0.235546478,0.376539909,0.668829289,0.907260455,0.95277162,0.982948873,0.998665182,0.121696141,0.160999542,0.173606379,0.237302925,0.362653714,0.580198853,0.911339192,0.912161153,1.004656596,0.998665182
0.875566217,0.674869581,1.352050454,1.249744643,1.016676051,0.896520633,1.088753749,0.912687874,1.081176064,0.998665182,0.653444093,1.103346346,0.964351195,1.079357395,0.936185093,0.914831565,1.326518351,1.21604479,1.115744885,0.998665182,0.414449947,0.482876613,0.715014647,0.860560217,0.927699382,1.034502579,1.026129823,0.987462666,0.954287926,0.998665182,0.598810448,0.577816981,0.753876061,0.904731866,0.876735259,1.033792607,1.230749485,1.070475221,1.082241346,0.998665182
0.241823273,0.217798201,0.285643419,0.297677791,0.34689579,0.491971537,0.590046426,0.742668018,0.871170344,0.998665182,0.199209525,0.218942211,0.291211372,0.334206037,0.457995883,0.513138689,0.794844054,0.91237236,1.004923357,0.998665182,0.295133233,0.339798742,0.31010924,0.322287043,0.480236955,0.638099587,0.816723973,1.028934231,1.069581612,0.998665182,0.244507195,0.268319192,0.275505814,0.315251855,0.568215209,0.616107503,0.755925463,0.931960159,0.97546583,0.998665182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157711007,0.254037147,0.369611913,0.43827118,0.466816942,0.622242268,0.715641637,0.875565741,0.966164119,0.998665182
0.2332774,0.231397715,0.301323483,0.33980785,0.384536699,0.467890499,0.624016127,0.697662249,0.955111326,0.998665182,0.31321461,0.321254285,0.368298538,0.470216311,0.581311192,0.56221255,0.877621315,0.918709635,0.997997852,0.998665182,0.273391345,0.334380423,0.411082339,0.417178261,0.547684777,0.761558751,0.899593644,0.983286353,0.981668586,0.998665182,0.254235517,0.253466991,0.296525429,0.347106037,0.510698473,0.653726371,0.77165115,0.957857839,0.965923673,0.998665182
,,,,,,,,,,0.049223412,0.072663804,0.075544406,0.181551055,0.547422012,0.720754285,0.930817724,1.017593899,1.040130773,0.998665182,0.200879356,0.279879058,0.403289261,0.508425317,0.69986299,0.929025294,1.029509961,1.066333025,1.03526274,0.998665182,0.250019391,0.357718137,0.430983704,0.654489137,0.829069512,0.930695164,1.127363675,1.047279146,1.074944735,0.998665182
0.230566805,0.225529315,0.382715199,0.627693917,0.733352687,0.706881835,0.91890964,0.783341099,0.985574577,0.998665182,0.380772306,0.45364452,0.55019004,0.700919764,0.817186599,1.017723526,1.091425352,1.193932714,1.042248386,0.998665182,0.201686211,0.270941332,0.352610877,0.522119011,0.863703212,0.984059154,1.006973879,1.011466658,0.946099183,0.998665182,0.287864842,0.325521946,0.412409043,0.539946166,0.808908244,0.887048294,1.068045459,0.986338242,1.060210885,0.998665182
