LL.4,LL.8,LL.12,LL.16,LL.20,LL.24,LL.28,LL.32,LL.36,LL.40,LL.44,LL.48
0.06945279,0.30176556,-0.31120481,-0.14729537,-0.1093322,-0.11762517,0.15520559,0.43534793,-0.36559885,-0.09632355,-0.06188457,0.00436889
-0.21319169,0.07908472,0.18926272,0.04679393,-0.03987518,-0.08918907,-0.08588774,0.05419113,0.22047775,0.086703,-0.07660934,-0.12155214
-0.46058893,0.04737023,0.24380641,-0.14392614,-0.03041775,-0.08916724,-0.32885959,-0.04895175,0.32268129,0.01541894,0.08975434,0.27283361
0.2331912,0.17599647,-0.36447753,-0.19415851,0.15080313,0.18161024,0.07774354,0.19810886,-0.46241734,-0.28538507,-0.24501556,-0.02690392
-0.0797252,0.24845317,0.17144825,-0.25063516,-0.49745824,-0.30660795,-0.13164711,0.51444606,0.24035276,-0.21747599,-0.10797212,-0.16642896
-0.43663017,0.1746777,0.34212144,-0.06126152,-0.15560567,-0.16349966,-0.21208053,0.25892004,0.38776498,0.01393489,-0.29499664,-0.13347749
-0.2341315,0.26939425,0.43496766,-0.19760347,-0.31135893,-0.26669071,-0.29376556,0.22808275,0.47865563,0.12128587,-0.3968443,-0.25710189
-0.17232754,0.13877597,0.38996677,-0.16880254,-0.21821771,-0.43022924,-0.33432828,0.08351991,0.46708685,0.1745329,-0.11711319,-0.41423433
0.05242249,0.65544975,-0.15483311,-0.2029982,-0.8943946,-0.39687733,-0.04954434,0.96826342,-0.1670918,-0.397499,-0.80399596,-0.37922396
0.17203514,0.02628029,0.20086267,-0.04482019,-0.03492363,-0.09343153,0.0624635,0.03068373,0.09441471,-0.1807947,-0.29234453,-0.14516601
-0.02391743,-0.53928373,-0.28654541,0.19393884,0.29477916,0.09447837,-0.04211763,-0.58277483,-0.2499743,0.21882638,0.38523014,0.2471809
-0.67850891,0.48786416,0.37720786,-0.10760152,-0.71656255,-0.7541297,-0.04775823,0.79923445,0.40795617,-0.09426624,-0.76350068,-0.69926528
0.0640999,0.33053594,-0.14820888,0.03837394,-0.26657996,-0.38444302,0.00387051,0.46846997,-0.12274226,0.0417511,-0.22136971,-0.14442579
-0.22268049,0.60222071,0.61228272,0.10806039,-0.97437624,-1.09896569,-0.63059344,0.33898275,0.60040084,0.02569295,-0.87707309,-0.50384831
-0.18498927,-0.1943858,-0.06175485,0.06479071,0.09846542,0.0384372,-0.29111423,-0.06642783,0.10289992,0.28370398,0.08575055,0.13558565
-0.0623019,0.40303151,0.25411659,-0.19329613,-0.42208511,-0.56458454,-0.14471031,0.34564752,0.1957909,-0.05356119,-0.17363744,-0.35138253
-0.14543664,0.1664521,-0.01969028,-0.05307782,0.02294484,-0.01391532,-0.244157,0.15598622,0.07589489,-0.04462979,-0.06305811,-0.19424767
0.12476692,-0.27092681,0.05146442,0.11048194,0.03638932,0.13023775,-0.04943017,-0.29988342,0.02328699,0.05907085,-0.13770674,0.09669786
-0.44829359,-0.05020288,0.43241975,-0.11119311,-0.08604691,-0.26535728,-0.49567135,0.14638151,0.5021078,0.12881271,-0.15509258,-0.01495611
-0.34497292,0.09213445,0.26115821,-0.08893465,-0.10808712,-0.24058795,-0.37030514,0.13075827,0.51467862,0.1095142,-0.29344137,-0.01733763
-0.79887448,-0.15425378,0.75533848,-0.08040398,-0.42014737,-0.50450579,-0.24806275,0.19469309,0.87189126,-0.02189638,-0.76402009,-0.18691438
0.08775338,-0.07380865,-0.11071588,-0.27974526,-0.02037597,-0.07653997,-0.17944637,0.01255579,0.0640024,0.23054358,0.09275379,0.17465044
-0.29798259,-0.0647986,0.08523774,-0.09976974,0.01982822,0.03850676,-0.15637228,0.00735443,0.21545001,0.03543886,-0.01751006,0.15900358
0.28306167,-0.30882851,-0.19418627,0.19353723,0.15413482,0.16477649,0.09942329,-0.41305984,-0.37088201,-0.07158308,0.10647739,0.12221776
0.12250017,-0.39540828,-0.27386173,0.07944473,0.10797544,0.22652013,0.03291292,-0.34935325,-0.11220151,0.01265198,0.15694641,0.23713382
0.09833303,-0.0654525,0.25603459,-0.14977526,-0.46900887,0.02555332,-0.0126701,0.04836966,0.36121591,-0.33800808,-0.77908852,0.17357781
-0.08372289,-0.12667067,0.119578,0.06463118,0.06096121,0.1029739,-0.16399008,-0.03236981,0.11889866,-0.00859159,-0.01228346,0.10282945
-0.29975062,0.29538761,0.29094992,-0.07172645,-0.31160197,-0.45260926,-0.13974869,0.25976479,0.47324693,0.02914794,-0.39652724,-0.22423913
-1.01921335,1.21727408,1.00630508,-0.74325339,-2.02147419,-2.09467355,-0.94160462,1.10700256,0.81889866,-0.29000422,-1.97911535,-1.99066788
-1.16645137,0.87365422,0.81552016,-0.54962582,-1.15176008,-1.36634671,-0.7107638,0.97263674,0.80860106,-0.20296443,-1.01981268,-1.00259939
-0.69225272,0.49812554,0.64135806,0.00785942,-0.55269745,-0.69581775,-0.48269093,0.63140567,0.71556475,-0.03335543,-0.85671571,-0.9475198
-1.16016171,0.92178774,1.06807789,-0.53934427,-1.53168052,-1.84493268,-1.01772887,1.02076626,0.96943647,-0.16214104,-1.68100002,-1.55366296
-1.44131272,0.81659847,0.93796795,-0.42347562,-1.39677247,-1.32114554,-0.86096547,0.90296134,1.03903972,-0.00894157,-1.62833268,-1.41379632
-0.27912736,0.23735647,0.28296063,-0.1308107,-0.14452244,-0.2031177,-0.2837837,0.22739331,0.31437095,0.0617685,0.00562688,-0.28151739
-0.09526503,0.14053196,-0.11208663,0.11704982,-0.00181456,-0.06081143,-0.03048226,0.20452983,-0.14429962,0.10060706,-0.05032368,-0.06260772
-0.26648562,0.59478641,0.1278688,-0.02106785,-0.38036059,-0.34764004,-0.31282772,0.67359926,0.00710461,-0.03299428,-0.4002919,-0.35271042
0.13403269,0.18206932,-0.08970124,-0.02902715,-0.06566082,-0.09347555,0.07915545,0.04317912,-0.1706299,-0.1038037,-0.13967974,-0.00332524
0.178639,0.53280506,-0.30904971,-0.18091831,-0.23748105,-0.32513137,0.12088332,0.52064143,-0.4701061,-0.46708427,-0.25516277,-0.10776711
-0.03044213,-0.32215737,-0.0755521,0.00684246,0.09845383,0.03546052,-0.06037479,-0.24558907,-0.10370857,0.05167561,0.12760247,0.35796112
-0.23246892,-0.12577573,-0.10435023,0.11034162,0.04072049,-0.08209903,-0.14012313,-0.22520761,0.09086082,0.22535036,0.19444738,0.17545063
-0.09173874,-0.44417965,-0.11644988,0.00059907,0.18794163,0.15511807,-0.09691582,-0.28394525,-0.15504735,0.1528669,0.25404975,0.36403261
0.16219915,-0.35083998,-0.10924244,0.0468325,0.11453207,0.08480467,0.01391455,-0.19894079,-0.14683066,0.05364385,0.07919293,0.12665497
0.172119,-0.30327427,-0.09069826,0.10042254,0.19492421,0.12647463,0.0483474,-0.35617647,-0.2860711,0.0633502,0.10304698,0.06801024
-0.0406848,-0.12749906,-0.0388217,-0.02229523,0.10212807,0.08770608,0.00754586,-0.19223197,0.01140476,-0.0735163,0.00646661,0.17253518
-0.45982374,-0.17307033,0.29416905,0.04370077,-0.04288294,0.03500731,-0.25122637,-0.01861986,0.28658246,0.16937805,-0.13796614,0.01908652
-0.31073571,-0.33244178,-0.25237319,-0.0754412,0.37922438,0.16154901,-0.08979409,-0.29806966,-0.182572,0.00293518,0.25147709,0.58123799
-0.66457471,0.08737805,0.66779983,-0.12127439,-0.23021012,-0.21228964,-0.41609533,0.20080961,0.59941587,0.12114251,-0.41849693,-0.21020905
-0.37394008,-0.20043479,0.32059796,0.00902647,0.09788409,0.09734957,-0.2781862,0.06079876,0.32454379,0.05649737,0.00085005,0.03915153
0.1920693,0.01733603,-0.17986515,-0.03791102,0.0174682,0.07954696,0.17451167,-0.02847269,-0.26087316,-0.06549569,0.04370222,-0.02269154
0.17278363,0.02779188,-0.18063422,-0.03723218,0.02852154,0.0395812,0.16944614,-0.04393658,-0.20252102,-0.10884156,0.0771522,0.0170455
-0.24159107,-0.04429031,0.25301665,-0.16692933,-0.17316742,-0.15384572,-0.14931179,0.26103064,0.32245436,0.02702266,-0.18025417,-0.03012785
-2.05745431,1.03934523,1.1311817,-0.56932961,-2.5785413,-2.5416298,-1.46408673,1.15393953,1.22543027,0.0142359,-2.51024549,-2.67252033
-2.0063108,1.04820387,1.12033732,-0.53680002,-2.64378507,-2.52772805,-1.4689093,1.1424423,1.17244223,0.13932629,-2.57157589,-2.47901945
-1.81966225,0.98874227,1.15250626,-0.43282751,-2.25676293,-2.4127933,-1.46100832,1.08893839,1.11886868,0.14383964,-2.47852476,-2.22404239
0.04619004,-0.19662735,-0.13144459,0.0515473,0.07064428,0.10950148,0.07027247,-0.17148674,-0.06142794,0.04886918,0.03310801,0.07544149
-0.18869609,0.29383106,0.35421413,-0.06744893,-0.22919145,-0.25948516,-0.17478712,0.21085933,0.29899832,0.07614565,-0.57981471,-0.33777081
-0.43972406,0.50655781,-0.06632168,-0.09497123,-0.22392542,-0.40801115,-0.21583463,0.41364727,0.16145738,0.10376672,-0.28435262,-0.08951918
-2.04864873,1.36914618,0.90732478,-0.64519095,-2.96082538,-3.11722116,-1.49933403,1.38307363,0.97786361,-0.18612383,-2.51173566,-3.00093116
0.12742966,-0.32007934,-0.25880502,-0.04054253,0.05580435,0.23652143,-0.04403281,-0.25575642,-0.16533338,-0.13261744,0.07265955,0.31056788
-0.14340465,0.06973954,0.16714953,-0.0969848,-0.03171482,0.02641221,-0.08269573,0.03332727,0.13941401,-0.02743559,-0.02205412,-0.09400163
0.00239585,0.06358255,0.19938669,0.01779213,-0.15238692,-0.44491193,0.04339846,0.36416263,0.05645846,0.09413065,-0.16889784,-0.4179269
-0.02901466,-0.09581642,-0.20548332,0.0807856,-0.12504075,0.13938259,-0.01989163,0.09549249,-0.22510357,0.0591732,-0.22573447,0.21460133
-0.39851253,0.37886728,-0.00802129,-0.03561891,-0.34126565,-0.18011412,-0.13549416,0.42605418,0.14513835,-0.05678261,-0.11943359,-0.02428047
-0.02546992,-0.48363305,-0.11212262,0.05931775,0.08440857,0.25010261,0.00825184,-0.57763106,-0.10042665,0.09301438,0.20490227,0.30822039
0.12981173,-0.30779879,-0.09195963,0.08026961,0.15744234,0.23217473,0.11588117,-0.3414475,-0.22620392,-0.06510164,0.21192444,0.12442601
0.3854531,-0.35051316,-0.00515217,0.0603128,0.23239225,-0.04305871,-0.00196465,-0.52442421,-0.17044052,-0.05857891,0.24763199,-0.06737307
-0.12426879,-0.51175505,-0.01184479,-0.03348942,0.10504937,0.10800109,-0.12773797,-0.37322745,0.09772299,0.12882588,0.34721413,0.30034217
0.10149519,-0.07100313,-0.27492611,0.04433579,0.23997784,0.16047754,0.12097919,-0.24335646,-0.46402712,-0.13993572,0.27820031,0.09033052
-0.49684851,0.5190087,0.75829114,-0.2382371,-0.85999202,-0.87489696,-0.62938147,0.48724304,0.84801708,0.05981216,-0.88038063,-0.70087732
-0.44844264,0.63389947,0.66366026,-0.36286721,-0.91509286,-0.96338546,-0.45621908,0.59305738,0.68461448,0.10863197,-0.7333684,-0.94724298
-0.19460932,-0.17918646,0.09568999,0.02917751,0.08225419,0.10611784,-0.09313098,-0.24249254,0.18315147,0.05786725,-0.05509434,0.18086774
0.00655689,-0.15868676,-0.01145682,0.07698811,0.20477739,0.08632121,-0.07471585,-0.26454785,-0.00966542,0.07841434,0.16889907,-0.04083833
-0.66373692,0.93267905,0.78029286,-0.273879,-1.18079368,-1.33181197,-0.56097498,0.91436515,0.62003825,0.01412138,-1.5775174,-1.46569674
0.29448304,-0.40435792,-0.2643974,-0.09959152,0.22594334,0.03228778,0.1307317,-0.24022919,-0.47259045,0.16407217,0.2319705,0.1026273
-0.24234034,0.11461812,0.33535376,0.00185129,-0.12277668,-0.15786273,-0.17454082,0.00993824,0.29805732,0.14087139,-0.30446842,-0.12002654
-0.02635208,-0.25798774,-0.06950214,-0.05485257,0.09060762,0.07002913,0.03392711,-0.23156638,0.01394775,-0.09854564,0.11056512,0.26892989
-0.0988595,-0.34410606,-0.29937065,0.15599172,0.30389378,0.20966815,-0.00746147,-0.31591086,-0.30032291,0.0550686,0.06544136,0.39859706
-0.69246011,0.50866854,0.8189187,-0.20852411,-1.11673605,-1.30877517,-0.61672135,0.60829365,0.89383344,0.23995016,-0.96535698,-1.2069134
-0.2608347,-0.13410773,-0.05305091,-0.01228981,0.05395862,0.0917139,-0.23807353,-0.11108098,-0.13513053,0.09235349,0.10066235,0.43435183
-0.36105818,-0.29310744,0.21323392,-0.03922947,0.06615299,0.10710704,-0.21826379,-0.16800247,0.05140492,0.13253482,-0.0153663,0.23235564
0.10596062,0.29838195,0.04590429,-0.06496557,-0.07220585,-0.04148161,0.00310031,0.22552935,0.02399529,-0.25896941,-0.06290419,-0.35335663
0.04757399,0.16090208,0.02020088,0.11063866,-0.13052455,-0.25111456,0.05780014,0.06292963,0.11755555,0.03849694,-0.26577672,-0.26850511
-0.96398647,0.43309888,1.06551826,-0.6530932,-0.99543721,-0.95181094,-0.96716312,0.3236841,1.21976462,-0.08894943,-0.82725301,-0.79254884
-0.35179349,0.12818633,0.26056419,-0.02893212,-0.10529357,-0.169668,-0.26662566,-0.01890217,0.35706059,0.13298193,-0.13267408,-0.03052833
-0.02916042,-0.13221811,-0.0556765,0.21352443,0.11459598,0.0037643,0.01126115,-0.23182537,-0.04505691,0.16926707,-0.03846872,-0.02072469
-0.09455101,-0.22461363,0.03834089,-0.0530937,0.05008569,-0.00922993,-0.04528609,-0.22303523,0.13213471,0.01938157,0.08518906,0.12823397
0.16484787,-0.55771298,0.06635116,0.19703899,0.1240248,0.05811557,0.03642478,-0.48763284,-0.13881782,0.02632497,-0.09377065,0.24904189
0.22757426,-0.11716972,-0.2028195,0.03175158,0.08427786,0.09946628,0.11561243,-0.18349061,-0.26821464,-0.04678696,0.11760063,0.0385313
-0.36501412,0.042147,0.31009991,-0.37014935,-0.20627956,-0.42900405,-0.549514,0.45794059,0.74201006,0.19469643,0.06356132,-0.26980244
-1.25078667,0.67774041,1.03549412,-0.41639853,-1.15123073,-1.23718658,-0.78711413,0.63615691,1.00293041,0.01304097,-1.70442514,-0.91178694
-0.23679124,-0.07151387,0.16511436,0.04642931,-0.09420878,-0.01378522,-0.07993812,0.03840676,0.14601796,0.06881426,0.08172331,-0.02785394
-0.40381155,-0.1729812,0.21266079,0.14159229,-0.10320671,-0.01225345,-0.10771147,-0.11068721,0.20631027,0.13802241,-0.01907597,0.07872986
-0.35544064,-0.13834622,0.22916044,0.15596365,-0.0436192,0.03487086,-0.05524628,-0.04622021,0.12263621,0.09969306,0.0219734,-0.01047917
-0.43254394,-0.14786901,0.28871848,0.16028094,-0.06822616,-0.00488156,-0.12565138,-0.04635132,0.2118345,0.15424339,-0.08311143,0.02090742
-0.495742,-0.14133716,0.2804724,0.09771873,-0.06729589,-0.03754111,-0.03827347,0.02500387,0.15687861,0.12949433,0.02492586,-0.01158984
-0.42988046,-0.09868411,0.23966534,0.04858149,-0.12571197,0.01922476,-0.0219742,0.00764418,0.2069687,0.11638091,0.04189198,-0.00434911
-0.56415765,-0.08861853,0.35214558,0.11981288,-0.15284103,-0.01021288,-0.13149241,-0.00534627,0.23153986,0.09732263,-0.06083531,0.00500857
-0.35820418,-0.0507145,0.15697393,-0.01873468,-0.01024122,0.03137091,-0.04101315,-0.03868835,0.15212295,0.08521557,0.00640107,0.08031732
-0.41361675,-0.04117997,0.16944945,0.07577896,-0.08916923,0.01732654,-0.0804146,0.0330832,0.23266129,0.10005619,-0.02220878,0.02322781
-0.47198633,-0.08638049,0.31108484,0.01183039,-0.15968797,-0.003056,-0.19480737,0.03538282,0.30040927,0.13454294,0.11270255,0.0020853
-0.40703283,0.32028118,0.42416749,-0.15546928,-0.44169576,-0.47788163,-0.21033544,0.52755958,0.42130767,-0.01364452,-0.46239955,-0.33193887
-0.04131677,-0.14052352,0.03668874,0.06857048,-0.0492178,0.08983302,-0.13996463,-0.06980508,0.05710161,0.04856378,-0.05572992,0.10694969
-0.47458315,0.54385813,0.45708814,-0.19998483,-0.68640074,-0.9031154,-0.37382743,0.7227363,0.58188443,0.13921152,-0.77985124,-0.83525728
-0.22329929,0.3346747,0.23599767,-0.06084663,-0.48056362,-0.81130217,-0.10957186,0.38833259,0.50557504,0.0051339,-0.56711009,-0.2765008
0.16326045,0.11011168,-0.10211541,0.03684005,-0.1964494,-0.11915064,0.07880316,0.04011912,0.02583875,0.08989256,-0.2109635,-0.02734371
-0.13365127,-0.02348309,0.37037983,-0.22084923,-0.0497335,-0.1140871,-0.27185258,-0.12390956,0.48055998,-0.08117644,-0.26214381,-0.01705049
0.37097382,-0.22966064,-0.31789933,-0.26771799,0.21973853,0.27051796,0.0794323,-0.20777215,-0.36483589,-0.38464982,0.0796938,0.38212425
-0.88222749,0.98643703,0.67138265,-0.41118508,-2.00587386,-1.7971785,-0.9326713,1.12309533,0.89270095,0.06632115,-1.44546475,-1.75632245
-0.39854517,0.10434446,0.43516153,-0.1043793,-0.37355359,-0.37932618,-0.32844682,0.26062978,0.63167142,0.04093519,-0.42441356,-0.11892798
0.00031488,-0.2156982,0.07905816,0.07925446,0.24615515,0.09573047,-0.06950333,-0.16043548,-0.05121711,0.05355044,0.01036562,-0.04030083
-0.30407792,-0.0173502,0.15760338,-0.08867339,-0.06543809,0.03499284,-0.12213566,-0.04907036,0.27284084,0.04179352,-0.13494241,0.11917067
0.29710937,-0.07634828,-0.41509885,-0.08948815,0.16824893,0.10845827,0.14355572,0.00924798,-0.53102401,-0.19994972,-0.12845007,0.23205173
-0.19693489,-0.25627643,0.00784956,-0.22787558,-0.02175677,0.09364782,-0.1581707,-0.11012179,0.22204445,-0.00524436,0.12464971,0.32865175
-0.20332317,-0.1424593,-0.08653585,-0.20076271,-0.03541967,-0.00505822,-0.11463627,-0.14041576,0.27397974,-0.05045381,0.41226685,0.23631394
0.3618292,0.23514873,-0.02589361,-0.07437535,-0.03041252,-0.14552054,0.00772754,0.03879288,-0.16477159,-0.19454543,-0.16662639,-0.14773004
0.40170252,-0.26448705,-0.40860545,0.09330683,0.18090787,0.04529851,0.22690825,-0.29526763,-0.36199185,-0.03874012,0.11258204,0.00650787
0.28966368,-0.25677715,-0.23770866,-0.03701017,0.04651906,0.11367651,0.05345685,-0.23040118,-0.38734202,0.00250536,0.17944468,0.16832315
0.01281723,-0.27902,-0.2186183,0.03581867,0.08200466,0.19727768,0.02921168,-0.29190932,-0.22321874,0.08516983,0.0571222,0.27526251
0.21023881,-0.0944805,-0.20840165,-0.03056884,0.0888253,0.08600889,0.10736589,-0.17846023,-0.20069708,-0.03233108,0.07788245,0.1000147
-0.04379302,-0.07030227,-0.00109054,0.13948966,0.1704911,0.18082107,-0.02117432,-0.13547693,-0.14289357,0.00225003,0.01704287,0.02552198
-0.0202484,-0.03248787,0.01123756,-0.02846941,-0.22976915,-0.03326583,-0.05151325,0.03475015,0.09624867,0.02274808,-0.17638967,0.10812149
-0.03329555,0.63807355,0.02560814,-0.25730398,-0.42226766,-0.57958385,0.05806607,0.75846473,-0.22845822,-0.29053127,-0.69369765,-0.39976292
-0.00227469,0.61059174,-0.0220207,-0.31718805,-0.44397604,-0.62476353,0.2636963,0.60670517,-0.22310327,-0.26430698,-0.67397022,-0.29777695
-0.40773492,0.27832865,0.60355899,-0.17667064,-0.44210811,-0.39952885,-0.34671121,0.48833282,0.27811391,0.0802577,-0.51558343,-0.45682557
0.11901471,0.13256692,0.11175188,-0.09240925,-0.01193854,-0.02326658,-0.03277005,0.13668993,-0.01057469,-0.33414345,-0.27854211,-0.05489028
-0.15194329,0.03857913,0.16111017,-0.01379001,-0.22161609,-0.1423404,-0.03274841,0.1785953,0.25587308,-0.0864727,-0.26578801,-0.03898884
-0.11663038,-0.08684571,0.17474374,0.05930057,0.04589288,-0.00977382,-0.26720071,-0.12848116,0.16628848,0.09718403,-0.006926,0.08508457
0.40677425,-0.00391085,-0.55288789,-0.16242608,0.01876688,0.06317858,0.07969386,-0.00356843,-0.50428113,-0.0495301,0.24353722,-0.08496951
0.03160486,-0.05022566,-0.30298873,-0.04744142,0.17822597,0.286956,0.13738643,-0.07388617,-0.41311403,-0.21903702,0.03952259,0.24533323
-0.03764285,-0.32188957,-0.11318227,-0.02275432,0.18571789,0.19532424,-0.01875156,-0.30713246,-0.1411923,0.02607972,0.09771837,0.3328175
0.15863187,-0.15961452,-0.13859237,0.00482354,0.12982048,0.11181527,0.0784925,-0.19232142,-0.2848154,-0.1128844,-0.06152582,0.06536935
0.18462728,0.01656516,-0.35542002,0.00093417,-0.0413156,0.10776745,0.06434154,0.10375173,-0.26822327,-0.08866876,-0.03455282,0.16233343
0.08819959,-0.38914032,-0.22122377,0.2015381,0.24458205,-0.00818267,-0.03962709,-0.28538315,-0.17499818,0.04009796,0.18910643,0.21787747
-0.12802277,0.51591803,-0.05722817,-0.1859666,-0.28766489,-0.42846235,-0.11364522,0.72774268,-0.03867328,-0.10078233,-0.53888656,-0.44195649
-0.10146921,-0.19459995,-0.14091656,0.00656972,0.16535234,0.09981288,-0.04679011,-0.15687737,-0.01279396,-0.03269236,0.09407471,0.16492425
0.06033699,-0.21274744,-0.05163037,0.02039881,0.10624537,0.03996269,-0.01334727,-0.2952968,-0.02957841,0.05768888,0.07978068,0.17492857
-0.14024073,-0.33160347,-0.09438652,0.15067604,0.26369989,0.18454704,-0.00964803,-0.29533418,-0.11236725,0.08771335,0.18608633,0.09332373
0.14886971,0.11421896,-0.07976809,0.01796292,0.03265326,-0.02058276,0.1746665,0.09314904,-0.30382107,-0.06253223,0.00460832,-0.30228526
0.095942,0.21357757,0.02618289,-0.10394333,-0.22039956,-0.25544173,0.01969325,0.22182331,0.07879777,-0.0306152,-0.3276312,-0.16208419
-0.89720378,0.0820081,0.83729979,-0.30602271,-1.03986035,-0.70692406,-0.52118263,0.54757975,1.06246816,0.12482299,-1.61095422,-0.44414848
0.19201852,-0.35556155,-0.35544696,0.07190416,0.14972116,0.20634391,0.0883664,-0.31768764,-0.25048358,-0.08660811,0.046786,0.21757555
-0.27771071,-0.21034763,0.213068,-0.1096496,-0.06548783,-0.10858264,-0.12284687,-0.08959274,0.3970442,0.08911247,-0.04195262,0.14234817
0.68253003,-0.55617118,-0.66087028,-0.07161031,0.11559065,0.1741394,0.16899557,-0.77003628,-0.63920195,-0.12828167,0.17572621,0.29588848
0.61498066,-0.67960897,-0.64055868,-0.10678796,0.19495708,0.07373579,0.05363962,-0.49005257,-0.29249543,-0.05162598,0.2853636,0.27720557
-0.26379529,0.6773043,0.40883125,-0.22021288,-0.65225539,-0.79109605,-0.25465721,0.55798149,0.40197191,0.03802683,-0.70228562,-0.71929868
0.40318886,-0.2793637,-0.15313949,0.01605241,0.16848458,0.17441327,0.06141588,-0.28968207,-0.46953368,-0.16861141,-0.03704941,0.06331911
0.01305374,-0.38845333,-0.14138254,0.04731082,0.17437566,0.0958261,-0.09619033,-0.32226404,-0.05528757,0.08790094,0.20045314,0.30603319
0.14165764,-0.08244635,-0.26123605,-0.14720081,0.15910591,0.14175355,0.16230867,-0.04661022,-0.33038232,-0.1844803,-0.12223717,0.18031111
-0.54206391,0.33623172,0.53239856,-0.03353007,-0.52578583,-0.505798,-0.61937298,0.37116844,0.67335156,0.22735794,-0.87126157,-0.37425262
0.29913836,-0.25828439,-0.0760348,0.12434955,0.19765027,0.14439948,0.0211104,-0.4494426,-0.27361902,0.03692236,0.14736617,-0.18133816
0.21185976,-0.43666767,-0.07612316,-0.09900581,0.05803584,0.12718677,0.094821,-0.38073953,-0.02293958,-0.02063092,-0.03225556,0.27949861
0.23840136,-0.34794381,-0.12539932,-0.1679066,0.22903566,0.28472701,0.04794347,-0.50885813,-0.18701679,-0.15749282,-0.05357402,0.32234116
-1.38589587,0.94922036,0.99247203,-0.2708408,-1.84958683,-2.05485545,-1.36916802,0.84966492,1.02688383,0.33255149,-1.58122583,-1.49381308
-0.90732591,0.53917522,0.74205786,-0.22873403,-0.51867592,-0.71454734,-0.57738311,0.55780752,0.63329759,0.01374348,-0.68784457,-0.44666114
-0.74454015,0.46389781,0.57148877,-0.35104858,-0.71728193,-0.68069958,-0.62017316,0.63652344,0.97606544,-0.11247357,-0.71481543,-0.67797871
-0.55126734,0.74077246,0.85113618,-0.69381266,-0.99816108,-0.81990139,-0.93671668,0.77642472,0.91400813,-0.29616225,-1.11724695,-0.99963391
-0.13621013,-0.09304595,0.01582278,-0.01167858,0.03400259,0.07148759,-0.05464198,-0.1269494,0.01408955,-0.0108402,-0.00352196,0.21329995
0.29159171,0.03130542,-0.11496559,-0.03447489,-0.03820536,0.06662002,0.23777746,-0.01252489,-0.18374139,-0.24085757,-0.08905615,-0.14733785
-0.03570884,0.19286562,0.02000688,-0.02441549,-0.06379523,-0.10202732,0.06502082,0.22097182,-0.02520395,-0.101984,-0.2060361,-0.09794446
0.10146568,0.24219197,-0.07799375,-0.06174753,-0.09913496,-0.1712992,0.06149556,0.22685446,-0.04764424,-0.10805847,-0.20976762,-0.09271602
0.15225823,0.23510556,-0.02944185,-0.06536671,-0.12160794,-0.21955051,0.08906796,0.30300391,-0.09784445,-0.16617752,-0.24546397,-0.23924572
0.10100576,-0.27423494,-0.04173165,0.19910479,0.15773578,0.21671055,-0.11927617,-0.45568583,-0.39705849,0.12422683,0.06811871,0.19735658
-0.10231729,-0.26164056,-0.05790864,0.07428953,0.18457318,0.10262244,-0.05661308,-0.35637375,0.02876711,0.13139679,0.09573642,0.22149018
0.17391523,-0.23332876,-0.16159656,0.10946969,0.10692453,0.0849186,0.04913556,-0.16927335,-0.25856496,-0.02803844,-0.03224003,0.10220929
0.062398,-0.08135844,-0.27170764,0.0432623,0.12813695,0.28136129,-0.02769619,-0.2292308,-0.2915802,-0.03667323,0.09592715,0.13079532
0.15644775,0.29527317,-0.18342915,-0.02610716,-0.10472444,-0.1691074,0.1499052,0.30339683,-0.24286329,-0.03882595,-0.01292802,-0.24883554
0.17904922,-0.51108502,-0.13343917,0.00350645,0.00028074,0.10939068,0.0867384,-0.39577176,-0.19167526,-0.05486047,0.18886589,0.29232103
0.23696136,-0.32627917,-0.34530008,0.01772157,0.13783102,0.13136557,0.03009376,-0.26951371,-0.29829672,-0.00922075,0.19256691,0.19930689
0.26203252,-0.01721675,-0.38297378,-0.10252001,0.04647376,-0.05188985,0.12627982,0.06922416,-0.19789111,-0.13383029,0.10830441,-0.02399361
-0.24121643,-0.12479428,0.43541871,-0.15261678,-0.10457674,-0.07798291,-0.37964664,-0.02327966,0.49828912,0.07085268,-0.33267537,0.00045885
0.14553249,-0.27044445,-0.19050168,0.15007485,-0.16918535,0.1262995,0.09210918,-0.21600255,-0.0557335,0.06901521,-0.06013177,0.2146442
-0.13828304,-0.22265256,0.08707369,-0.04362992,-0.00482967,0.0740581,-0.09953191,-0.13294429,0.16603111,0.04209835,-0.01360085,0.25324002
-0.29013412,-0.36754378,0.30235038,0.27522538,-0.10187715,-0.09122006,-0.09761488,-0.13892864,0.18140887,0.36536284,-0.19414739,-0.02131718
0.12749266,-0.61717143,-0.04944922,0.21032836,-0.03864301,0.0727255,0.03317814,-0.27378049,-0.18084034,0.15982177,0.15031682,0.21404801
0.34597485,-0.28670148,-0.18271407,0.16034657,0.07550401,0.01070325,0.22981379,-0.22606851,-0.34487925,-0.08561366,0.05451067,0.09649522
0.46251339,-0.5216072,-0.12386794,-0.04497394,0.19686095,0.11589577,0.1315141,-0.44448875,-0.48678647,-0.09600695,0.24363299,0.2071774
0.19678545,-0.2640167,-0.179175,0.12000221,0.17209638,0.09603994,0.03668232,-0.33836074,-0.33992841,0.0475528,0.19148193,0.08810323
